timestamp,mode,input_size,output_size,declared_span_rad,indexed_span_rad,angular_coverage_ratio,finite_return_ratio,accumulated_segments,revolution_duration_sec,input_rate_hz,output_rate_hz,valid,rejection_reason
1785071487.447645664,unselected,0,720,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,false,CLASSIFYING_INPUT:none
1785071488.447567463,unselected,0,720,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,false,CLASSIFYING_INPUT:none
1785071489.447557926,unselected,1040,720,6.265732050,6.265732009,0.000000000,0.000000000,0,0.000000000,799.027048404,0.000000000,false,CLASSIFYING_INPUT:none
1785071490.447550535,unselected,1036,720,6.265732050,6.265731915,0.000000000,0.000000000,0,0.000000000,173.617677000,0.000000000,false,CLASSIFYING_INPUT:none
1785071491.447549343,per_message_full_scan,1035,720,6.265732050,6.265731889,0.997222222,0.901388889,1,0.134076014,35.361901553,7.392950600,true,none
1785071492.447555542,per_message_full_scan,1043,720,6.265732050,6.265731754,0.997222222,0.902777778,1,0.134119719,12.246289823,7.554304704,true,none
1785071493.447559834,per_message_full_scan,1043,720,6.265732050,6.265731754,0.997222222,0.894444444,1,0.134055167,8.537441580,7.553775798,true,none
1785071494.447741508,per_message_full_scan,1036,720,6.265732050,6.265731915,0.997222222,0.897222222,1,0.134128734,7.666849640,7.501300284,true,none
1785071495.447550297,per_message_full_scan,1036,720,6.265732050,6.265731915,0.997222222,0.887500000,1,0.121845320,7.653368697,7.619108393,true,none
1785071496.447554827,per_message_full_scan,1036,720,6.265732050,6.265731915,0.997222222,0.901388889,1,0.129587919,7.533800350,7.528058271,true,none
1785071497.447607040,per_message_full_scan,1043,720,6.265732050,6.265731754,0.997222222,0.888888889,1,0.134147987,7.479733580,7.478709282,true,none
1785071498.447694540,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.891666667,1,0.134049222,7.562154335,7.561440678,true,none
1785071499.448090315,per_message_full_scan,1040,720,6.265732050,6.265732009,0.998611111,0.906944444,1,0.133928582,7.512513137,7.512541925,true,none
1785071500.447548628,per_message_full_scan,1041,720,6.265732050,6.265731715,0.997222222,0.900000000,1,0.134130582,7.472147939,7.472090979,true,none
1785071501.447561741,per_message_full_scan,1048,720,6.265732050,6.265731574,0.997222222,0.900000000,1,0.132554010,7.468377432,7.469068182,true,none
1785071502.447606087,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.888888889,1,0.121526584,7.602367836,7.601615602,true,none
1785071503.447606802,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.897222222,1,0.134117737,7.555921161,7.549529071,false,STALE_INPUT:none
1785071504.447856426,per_message_full_scan,1037,720,6.265732050,6.265731810,0.997222222,0.901388889,1,0.134055883,55.227536408,6.960976483,true,none
1785071505.447630405,per_message_full_scan,1041,720,6.265732050,6.265731715,0.997222222,0.888888889,1,0.121668369,17.632615284,7.510604563,true,none
1785071506.447753191,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.884722222,1,0.122108348,9.262936965,7.565710732,true,none
1785071507.447621346,per_message_full_scan,1036,720,6.265732050,6.265731915,0.997222222,0.891666667,1,0.121984966,7.946789842,7.590170654,true,none
1785071508.447624683,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.891666667,1,0.133063748,7.552208669,7.492594961,true,none
1785071509.447733879,per_message_full_scan,1048,720,6.265732050,6.265731574,0.997222222,0.894444444,1,0.130386710,7.477938157,7.465341574,true,none
1785071510.447616816,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.883333333,1,0.134136468,7.516386926,7.514094660,true,none
