timestamp,mavros_connected,px4_armed,px4_mode,alignment_complete,rf2o_valid,rf2o_age_sec,aligned_x,aligned_y,aligned_yaw_deg,px4_x,px4_y,px4_yaw_deg,position_difference_m,yaw_difference_deg,publishing_to_px4,rejection_reason
1785071525.456865,true,false,AUTO.LOITER,true,true,0.045043,-0.000608,0.049136,20.305157,0.002233,0.048107,20.220134,0.003022,0.085023,true,none
1785071526.456899,true,false,AUTO.LOITER,true,true,0.346880,-0.000655,0.049946,20.087969,0.002174,0.048797,20.215044,0.003053,-0.127075,true,none
1785071527.457257,true,false,AUTO.LOITER,true,true,0.046522,0.000265,0.051913,20.320995,0.002652,0.050087,20.126874,0.003005,0.194121,true,none
1785071528.456863,true,false,AUTO.LOITER,true,true,0.036589,0.000445,0.052019,19.776591,0.002761,0.051497,20.139201,0.002374,-0.362610,true,none
1785071529.456850,true,false,AUTO.LOITER,true,true,0.045307,0.000306,0.051220,19.847112,0.002142,0.051709,19.981625,0.001900,-0.134513,true,none
1785071530.456849,true,false,AUTO.LOITER,true,true,0.047555,-0.001080,0.050810,19.858246,0.001550,0.050641,19.926518,0.002635,-0.068272,true,none
1785071531.456852,true,false,AUTO.LOITER,true,true,0.047999,-0.000710,0.050248,20.016455,0.001448,0.049367,19.920424,0.002331,0.096031,true,none
1785071532.457191,true,false,AUTO.LOITER,true,true,0.045283,0.000695,0.049859,19.774628,0.002063,0.049475,19.929627,0.001421,-0.154999,true,none
1785071533.456832,true,false,AUTO.LOITER,true,true,0.042749,-0.000006,0.050514,19.754255,0.001933,0.050323,19.910022,0.001949,-0.155768,true,none
1785071534.456867,true,false,AUTO.LOITER,true,true,0.046926,-0.001176,0.049794,19.683379,0.002884,0.050517,19.862335,0.004124,-0.178956,true,none
1785071535.456848,true,false,AUTO.LOITER,true,true,0.045567,-0.005619,0.046453,19.604193,0.001901,0.048014,19.830997,0.007680,-0.226804,true,none
1785071536.456853,true,false,AUTO.LOITER,true,true,0.045080,-0.003592,0.046087,19.718900,0.000787,0.046736,19.818070,0.004427,-0.099170,true,none
1785071537.456883,true,false,AUTO.LOITER,true,true,0.032122,-0.005105,0.046747,19.709537,0.001042,0.047891,19.797873,0.006253,-0.088336,true,none
1785071538.456868,true,false,AUTO.LOITER,true,true,0.034434,-0.004224,0.048042,19.807750,0.000429,0.048693,19.783646,0.004699,0.024103,true,none
1785071539.458165,true,false,AUTO.LOITER,true,true,0.136864,-0.004235,0.047608,19.698901,-0.000762,0.048105,19.777358,0.003508,-0.078457,true,none
1785071540.456872,true,false,AUTO.LOITER,true,true,0.040189,-0.003611,0.048685,19.723919,-0.000989,0.048183,19.772894,0.002670,-0.048974,true,none
1785071541.456863,true,false,AUTO.LOITER,true,true,0.144883,-0.003379,0.049641,19.656908,-0.000884,0.046659,19.754450,0.003889,-0.097542,true,none
1785071542.457264,true,false,AUTO.LOITER,true,true,0.025193,-0.004343,0.049606,19.673806,0.000527,0.045762,19.757771,0.006204,-0.083965,true,none
1785071543.456864,true,false,AUTO.LOITER,true,true,0.137768,-0.005278,0.048964,19.228816,0.000014,0.047286,19.743952,0.005551,-0.515136,true,none
1785071544.456843,true,false,AUTO.LOITER,true,true,0.027271,-0.005666,0.048515,19.528705,0.000060,0.046836,19.724076,0.005967,-0.195371,true,none
1785071545.457131,true,false,AUTO.LOITER,true,true,0.147917,-0.006685,0.048699,19.654292,-0.001821,0.047904,19.705144,0.004928,-0.050853,true,none
1785071546.457948,true,false,AUTO.LOITER,true,true,0.135159,-0.005759,0.048206,19.566331,-0.001863,0.047485,19.689544,0.003962,-0.123213,true,none
1785071547.459188,true,false,AUTO.LOITER,true,true,0.043659,-0.006665,0.047622,19.770720,-0.002028,0.047033,19.696568,0.004674,0.074152,true,none
1785071548.456919,true,false,AUTO.LOITER,true,true,0.039513,-0.005240,0.047943,19.763561,-0.001891,0.047290,19.694952,0.003413,0.068609,true,none
1785071549.456855,true,false,AUTO.LOITER,true,true,0.041225,-0.004988,0.047735,19.560688,-0.003433,0.046727,19.698340,0.001854,-0.137652,true,none
1785071550.457413,true,false,AUTO.LOITER,true,true,0.039258,-0.004176,0.048769,19.371162,-0.002388,0.046701,19.700222,0.002734,-0.329060,true,none
1785071551.456890,true,false,AUTO.LOITER,true,true,0.042697,-0.005397,0.048215,20.027490,-0.002202,0.046115,19.704123,0.003823,0.323367,true,none
1785071552.456862,true,false,AUTO.LOITER,true,true,0.144782,-0.005228,0.049181,19.955740,-0.001625,0.046878,19.709986,0.004276,0.245753,true,none
1785071553.457205,true,false,AUTO.LOITER,true,true,0.044800,-0.004955,0.048341,19.899754,-0.002789,0.047291,23.192182,0.002407,-3.292427,true,none
1785071554.456876,true,false,AUTO.LOITER,true,true,0.140670,-0.000580,0.050408,20.013166,-0.002033,0.048876,19.977347,0.002111,0.035820,true,none
1785071555.458159,true,false,AUTO.LOITER,true,true,0.033821,-0.001657,0.051118,19.954690,-0.000090,0.050143,19.869395,0.001845,0.085295,true,none
1785071556.456850,true,false,AUTO.LOITER,true,true,0.138504,-0.002145,0.050515,19.803834,0.000998,0.048407,19.798303,0.003785,0.005532,true,none
1785071557.456881,true,false,AUTO.LOITER,true,true,0.045955,-0.001711,0.049150,19.890654,0.000025,0.047952,19.827580,0.002109,0.063074,true,none
1785071558.456887,true,false,AUTO.LOITER,true,true,0.044088,-0.003749,0.047347,20.432604,0.001047,0.049030,19.870143,0.005083,0.562462,true,none
1785071559.457141,true,false,AUTO.LOITER,true,true,0.044709,-0.008077,0.045645,20.221336,0.000284,0.048876,19.933150,0.008964,0.288186,true,none
1785071560.456879,true,false,AUTO.LOITER,true,true,0.010546,-0.007471,0.045049,20.291525,-0.001278,0.048052,19.977746,0.006883,0.313779,true,none
1785071561.458267,true,false,AUTO.LOITER,true,true,0.039926,-0.007737,0.044253,20.375991,-0.003271,0.046405,19.990468,0.004958,0.385523,true,none
1785071562.457764,true,false,AUTO.LOITER,true,true,0.041816,-0.007547,0.045602,20.327875,-0.002781,0.045649,20.022191,0.004766,0.305684,true,none
1785071563.456974,true,false,AUTO.LOITER,true,true,0.233115,-0.008402,0.045242,20.335724,-0.003842,0.045243,20.057122,0.004560,0.278602,true,none
1785071564.456911,true,false,AUTO.LOITER,true,true,0.031104,-0.009392,0.044801,20.212177,-0.003503,0.045995,20.099885,0.006008,0.112292,true,none
1785071565.457111,true,false,AUTO.LOITER,true,true,0.147514,-0.009413,0.044829,20.270022,-0.005210,0.045073,20.108326,0.004210,0.161696,true,none
1785071566.456983,true,false,AUTO.LOITER,true,true,0.046472,-0.010436,0.045520,20.512010,-0.004712,0.044986,20.125985,0.005749,0.386024,true,none
1785071567.456896,true,false,AUTO.LOITER,true,true,0.142693,-0.010429,0.044762,20.069940,-0.005075,0.045419,20.142336,0.005394,-0.072395,true,none
1785071568.457024,true,false,AUTO.LOITER,true,true,0.010783,-0.009673,0.044684,20.058169,-0.005379,0.044218,20.144557,0.004319,-0.086388,true,none
1785071569.458177,true,false,AUTO.LOITER,true,true,0.031239,-0.010137,0.045659,20.022971,-0.005140,0.044369,20.147810,0.005161,-0.124839,true,none
1785071570.456857,true,false,AUTO.LOITER,true,true,0.044741,-0.010265,0.045424,20.391180,-0.005718,0.045280,20.130224,0.004549,0.260956,true,none
1785071571.456869,true,false,AUTO.LOITER,true,true,0.023527,-0.009040,0.043919,20.082094,-0.006736,0.043830,20.130359,0.002306,-0.048265,true,none
1785071572.456849,true,false,AUTO.LOITER,true,true,0.026478,-0.009180,0.045278,20.311342,-0.006260,0.044243,20.134814,0.003098,0.176528,true,none
1785071573.457020,true,false,AUTO.LOITER,true,true,0.035644,-0.006723,0.048266,20.493132,-0.005891,0.043426,20.169127,0.004911,0.324005,true,none
1785071574.458174,true,false,AUTO.LOITER,true,true,0.134556,-0.004684,0.049639,19.857286,-0.005395,0.045929,20.159508,0.003777,-0.302222,true,none
1785071575.456863,true,false,AUTO.LOITER,true,true,0.045343,-0.004834,0.048242,19.790164,-0.006014,0.046373,20.146023,0.002210,-0.355859,true,none
1785071576.458116,true,false,AUTO.LOITER,true,true,0.145631,-0.004074,0.048663,19.967707,-0.006716,0.046155,20.126495,0.003642,-0.158788,true,none
1785071577.456859,true,false,AUTO.LOITER,true,true,0.042239,-0.005738,0.049885,20.322405,-0.005113,0.044493,20.106743,0.005429,0.215661,true,none
1785071578.456899,true,false,AUTO.LOITER,true,true,0.032974,-0.006426,0.048671,19.896468,-0.005811,0.044714,20.116086,0.004004,-0.219618,true,none
1785071579.456887,true,false,AUTO.LOITER,true,true,0.045485,-0.005287,0.048082,20.097783,-0.004498,0.045341,20.114482,0.002852,-0.016699,true,none
1785071580.457548,true,false,AUTO.LOITER,true,true,0.039175,-0.005830,0.047200,20.340767,-0.004932,0.047022,20.107705,0.000916,0.233062,true,none
1785071581.459031,true,false,AUTO.LOITER,true,true,0.146136,-0.007698,0.045935,20.287513,-0.007331,0.044886,22.976947,0.001111,-2.689434,true,none
1785071582.456863,true,false,AUTO.LOITER,true,true,0.348204,-0.008435,0.045937,20.367078,-0.007929,0.043054,22.880644,0.002928,-2.513566,true,none
1785071583.456869,true,false,AUTO.LOITER,true,true,0.042323,-0.008728,0.045919,20.561024,-0.006548,0.042690,23.319642,0.003896,-2.758618,true,none
1785071584.456863,true,false,AUTO.LOITER,true,true,0.063316,-0.009128,0.046279,20.522698,-0.005350,0.043990,20.386362,0.004417,0.136336,true,none
1785071585.458815,true,false,AUTO.LOITER,true,true,0.076828,-0.008958,0.045801,20.471358,-0.006877,0.044801,23.077072,0.002309,-2.605714,false,monitor_diagnostics_stale
1785071586.457112,true,false,AUTO.LOITER,true,true,0.143225,-0.007484,0.046777,20.514778,-0.006108,0.046650,20.481802,0.001383,0.032976,true,none
1785071587.456877,true,false,AUTO.LOITER,true,true,0.359712,-0.006999,0.047034,20.468955,-0.005754,0.045650,20.410514,0.001862,0.058441,true,none
1785071588.461272,true,false,AUTO.LOITER,true,true,0.149681,-0.007581,0.046319,20.169222,-0.005270,0.043603,20.083624,0.003567,0.085598,true,none
1785071589.458271,true,false,AUTO.LOITER,true,true,0.036187,-0.007209,0.046055,20.116099,-0.004157,0.044157,20.225615,0.003594,-0.109516,true,none
1785071590.457473,true,false,AUTO.LOITER,true,true,0.050923,-0.007785,0.046549,20.241068,-0.004794,0.045596,20.164815,0.003139,0.076253,true,none
1785071591.456849,true,false,AUTO.LOITER,true,true,0.065691,-0.008038,0.047037,20.314755,-0.006259,0.045332,20.140470,0.002464,0.174285,true,none
1785071592.456909,true,false,AUTO.LOITER,true,true,0.052360,-0.007762,0.045745,20.108380,-0.005745,0.044796,20.125039,0.002229,-0.016658,true,none
1785071593.456850,true,false,AUTO.LOITER,true,true,0.064915,-0.007995,0.044860,20.270031,-0.004605,0.045064,20.120730,0.003396,0.149301,true,none
1785071594.456848,true,false,AUTO.LOITER,true,true,0.065252,-0.007435,0.046247,20.310206,-0.004239,0.045254,20.140113,0.003347,0.170094,true,none
1785071595.456850,true,false,AUTO.LOITER,true,true,0.062591,-0.007244,0.046260,20.251589,-0.004888,0.046175,20.144687,0.002358,0.106902,true,none
1785071596.458311,true,false,AUTO.LOITER,true,true,0.058068,-0.006134,0.045230,20.282219,-0.006289,0.044468,20.162997,0.000778,0.119221,true,none
1785071597.456863,true,false,AUTO.LOITER,true,true,0.156438,-0.006382,0.044949,20.332575,-0.006190,0.043672,20.176764,0.001291,0.155811,true,none
1785071598.456858,true,false,AUTO.LOITER,true,true,0.059455,-0.008999,0.043319,20.731452,-0.005143,0.042223,20.215723,0.004008,0.515729,true,none
1785071599.456856,true,false,AUTO.LOITER,true,true,0.154354,-0.009068,0.042855,20.755776,-0.005626,0.044637,20.262065,0.003876,0.493712,true,none
1785071600.456858,true,false,AUTO.LOITER,true,true,0.064796,-0.007938,0.042948,20.659989,-0.005732,0.044365,20.314425,0.002623,0.345564,true,none
1785071601.456920,true,false,AUTO.LOITER,true,true,0.059939,-0.006613,0.044223,21.170378,-0.005573,0.043691,20.349411,0.001168,0.820967,true,none
1785071602.456905,true,false,AUTO.LOITER,true,true,0.043300,-0.005841,0.044390,21.153172,-0.004652,0.042411,20.394758,0.002309,0.758415,true,none
1785071603.456845,true,false,AUTO.LOITER,true,true,0.065094,-0.004166,0.045270,20.768964,-0.004748,0.042269,20.447159,0.003057,0.321804,true,none
1785071604.457278,true,false,AUTO.LOITER,true,true,0.062709,-0.003229,0.046128,21.179180,-0.004272,0.042579,20.472924,0.003699,0.706256,true,none
1785071605.456869,true,false,AUTO.LOITER,true,true,0.054455,-0.004965,0.047162,21.174663,-0.004553,0.043451,20.506410,0.003734,0.668253,true,none
1785071606.457857,true,false,AUTO.LOITER,true,true,0.118469,-0.004818,0.047062,20.923150,-0.005306,0.044202,20.538997,0.002902,0.384152,true,none
1785071607.456853,true,false,AUTO.LOITER,true,true,0.062957,-0.004700,0.046569,20.892057,-0.004895,0.043996,20.582479,0.002580,0.309578,true,none
1785071608.456880,true,false,AUTO.LOITER,true,true,0.161560,-0.005208,0.047254,21.455254,-0.005084,0.044243,20.611286,0.003013,0.843968,true,none
1785071609.457014,true,false,AUTO.LOITER,true,true,0.060563,-0.004926,0.047011,21.663504,-0.002923,0.043584,20.674823,0.003970,0.988681,true,none
1785071610.456869,true,false,AUTO.LOITER,true,true,0.060390,-0.006855,0.045973,21.529269,-0.003404,0.044309,20.737934,0.003831,0.791335,true,none
1785071611.456850,true,false,AUTO.LOITER,true,true,0.063071,-0.006138,0.048071,21.530474,-0.002024,0.045179,20.778620,0.005028,0.751854,true,none
1785071612.456860,true,false,AUTO.LOITER,true,true,0.365617,-0.006608,0.048279,21.394377,-0.004816,0.047181,23.094462,0.002102,-1.700085,false,monitor_diagnostics_stale
1785071613.458460,true,false,AUTO.LOITER,true,true,0.044880,-0.006149,0.049036,21.220296,-0.002912,0.047615,21.387264,0.003534,-0.166968,true,none
1785071614.456963,true,false,AUTO.LOITER,true,true,0.055703,-0.004883,0.048394,21.442910,-0.003747,0.046908,21.410621,0.001871,0.032290,true,none
1785071615.457014,true,false,AUTO.LOITER,true,true,0.250919,-0.005834,0.048673,21.676174,-0.003208,0.045439,21.467938,0.004166,0.208235,true,none
1785071616.456896,true,false,AUTO.LOITER,false,false,1.250797,nan,nan,nan,-0.004162,0.047780,23.404462,nan,nan,false,lidar_odom_stale
1785071617.458181,true,false,AUTO.LOITER,true,true,0.135585,-0.003732,0.048000,23.322003,-0.001775,0.046886,23.367708,0.002252,-0.045705,true,none
1785071618.456867,true,false,AUTO.LOITER,true,true,0.033403,-0.000845,0.051582,23.102018,-0.001472,0.048215,23.413569,0.003425,-0.311551,true,none
1785071619.457269,true,false,AUTO.LOITER,true,true,0.153914,-0.000078,0.053743,23.665378,0.000703,0.048752,23.293845,0.005052,0.371533,true,none
1785071620.459712,true,false,AUTO.LOITER,true,true,0.048270,-0.001874,0.052660,23.420617,0.001423,0.049444,23.330936,0.004606,0.089681,true,none
1785071621.462239,true,false,AUTO.LOITER,true,true,0.256023,-0.002995,0.050356,23.611365,0.000745,0.051007,23.382746,0.003796,0.228619,true,none
1785071622.456844,true,false,AUTO.LOITER,true,true,0.061854,-0.002106,0.049896,23.804842,-0.000197,0.051488,23.455108,0.002485,0.349733,true,none
1785071623.456851,true,false,AUTO.LOITER,true,true,0.061191,-0.001920,0.050716,23.745164,0.000095,0.050216,23.496493,0.002076,0.248671,true,none
1785071624.456860,true,false,AUTO.LOITER,true,true,0.058431,-0.000086,0.050887,23.605257,0.000223,0.050556,23.509806,0.000452,0.095451,true,none
1785071625.456859,true,false,AUTO.LOITER,true,true,0.047931,0.000006,0.050746,23.269577,0.001306,0.050653,23.521478,0.001303,-0.251901,true,none
1785071626.456907,true,false,AUTO.LOITER,true,true,0.146991,-0.001285,0.052176,23.923149,0.001320,0.051526,23.680571,0.002685,0.242578,true,none
1785071627.456849,true,false,AUTO.LOITER,true,true,0.059156,-0.001466,0.051987,24.171866,0.001466,0.051054,23.775686,0.003076,0.396181,true,none
1785071628.456861,true,false,AUTO.LOITER,true,true,0.120338,-0.000387,0.050860,23.849654,0.000784,0.050254,23.923099,0.001319,-0.073445,true,none
1785071629.457143,true,false,AUTO.LOITER,true,true,0.064096,-0.001636,0.051992,23.870395,0.000633,0.049700,23.946255,0.003226,-0.075861,true,none
1785071630.456973,true,false,AUTO.LOITER,true,true,0.152344,-0.002234,0.052355,24.146302,0.001110,0.050202,23.225166,0.003977,0.921137,true,none
1785071631.456898,true,false,AUTO.LOITER,true,true,0.011636,-0.004538,0.051241,24.003974,0.001042,0.049943,23.907717,0.005729,0.096257,true,none
1785071632.458098,true,false,AUTO.LOITER,true,true,0.104977,-0.002642,0.052898,23.702068,-0.000176,0.050529,23.051019,0.003420,0.651049,true,none
1785071633.456862,true,false,AUTO.LOITER,true,true,0.182944,-0.001790,0.053622,23.826594,-0.000767,0.053489,23.876179,0.001032,-0.049585,true,none
1785071634.458178,true,false,AUTO.LOITER,true,true,0.089813,-0.001847,0.054234,23.531086,0.000439,0.052389,23.643854,0.002938,-0.112768,true,none
1785071635.456928,true,false,AUTO.LOITER,true,true,0.090307,-0.001590,0.053411,23.634503,0.001041,0.050613,23.687228,0.003841,-0.052725,true,none
1785071636.456911,true,false,AUTO.LOITER,true,true,0.124056,-0.000700,0.053011,24.003866,0.000716,0.050776,23.807319,0.002646,0.196546,true,none
1785071637.457180,true,false,AUTO.LOITER,true,true,0.071307,-0.001627,0.053206,23.933346,0.001355,0.052046,23.219302,0.003199,0.714045,true,none
1785071638.457123,true,false,AUTO.LOITER,true,true,0.076344,-0.001616,0.052817,24.061844,0.000965,0.051946,23.860735,0.002724,0.201109,true,none
1785071639.456962,true,false,AUTO.LOITER,true,true,0.069601,-0.001076,0.052969,23.768626,0.000593,0.051811,23.940370,0.002032,-0.171744,true,none
1785071640.456848,true,false,AUTO.LOITER,true,true,0.142034,-0.001762,0.054189,24.154122,0.000352,0.053300,23.934087,0.002294,0.220035,true,none
1785071641.456847,true,false,AUTO.LOITER,true,true,0.078087,-0.002880,0.054042,23.707431,-0.000243,0.052811,23.913353,0.002910,-0.205923,true,none
1785071642.456867,true,false,AUTO.LOITER,true,true,0.174356,-0.001673,0.053355,23.995305,0.000144,0.052609,23.887586,0.001965,0.107719,true,none
1785071643.456856,true,false,AUTO.LOITER,true,true,0.066382,-0.002259,0.053680,23.701968,0.000263,0.052748,23.908132,0.002689,-0.206164,true,none
1785071644.456861,true,false,AUTO.LOITER,true,true,0.172201,-0.002229,0.054177,24.255681,-0.000321,0.051969,23.879191,0.002918,0.376490,true,none
1785071645.456880,true,false,AUTO.LOITER,true,true,0.067558,-0.003355,0.054603,23.918012,0.001349,0.051701,23.888815,0.005527,0.029197,true,none
1785071646.456905,true,false,AUTO.LOITER,true,true,0.139557,-0.004202,0.054230,23.828076,0.001708,0.051641,23.268914,0.006453,0.559162,true,none
1785071647.456855,true,false,AUTO.LOITER,true,true,0.072089,-0.005029,0.052961,24.117667,-0.002811,0.053363,24.190775,0.002254,-0.073109,true,none
1785071648.456951,true,false,AUTO.LOITER,true,true,0.073692,-0.008683,0.051041,24.805924,-0.003707,0.052644,24.215490,0.005228,0.590434,true,none
1785071649.456853,true,false,AUTO.LOITER,true,true,0.011419,-0.009178,0.048547,24.174061,-0.005154,0.050632,22.893242,0.004532,1.280819,true,none
1785071650.459516,true,false,AUTO.LOITER,true,true,0.095242,-0.006746,0.050587,24.492548,-0.005435,0.046330,24.181796,0.004454,0.310752,true,none
1785071651.457332,true,false,AUTO.LOITER,true,true,0.173696,-0.005630,0.052073,24.024479,-0.004886,0.047913,24.192560,0.004226,-0.168081,true,none
1785071652.458165,true,false,AUTO.LOITER,true,true,0.051374,-0.005353,0.052082,23.936282,-0.001249,0.051152,23.401941,0.004207,0.534341,true,none
1785071653.457255,true,false,AUTO.LOITER,true,true,0.010565,-0.005478,0.051875,23.818290,-0.002537,0.051108,24.071222,0.003040,-0.252933,true,none
1785071654.465418,true,false,AUTO.LOITER,true,true,0.048142,-0.005655,0.051491,23.977551,-0.002820,0.051387,23.963893,0.002836,0.013658,true,none
1785071655.456865,true,false,AUTO.LOITER,true,true,0.158615,-0.007257,0.051556,24.296133,-0.005552,0.048912,23.094753,0.003146,1.201380,true,none
1785071656.456859,true,false,AUTO.LOITER,true,true,0.038248,-0.008763,0.051201,24.093273,-0.005995,0.048665,23.913471,0.003754,0.179803,true,none
1785071657.457158,true,false,AUTO.LOITER,true,true,0.034340,-0.007482,0.051354,23.904779,-0.005983,0.050077,23.995075,0.001969,-0.090297,true,none
1785071658.461857,true,false,AUTO.LOITER,true,true,0.027581,-0.006988,0.052064,24.197256,-0.005801,0.050849,23.929652,0.001698,0.267604,true,none
1785071659.462385,true,false,AUTO.LOITER,true,true,0.248628,-0.007250,0.052259,23.898754,-0.005105,0.050317,23.235690,0.002893,0.663064,true,none
1785071660.456851,true,false,AUTO.LOITER,true,true,0.057197,-0.007811,0.051083,22.191956,-0.004242,0.050279,24.047358,0.003658,-1.855402,true,none
1785071661.456901,true,false,AUTO.LOITER,true,true,0.043218,-0.006941,0.051066,22.370399,-0.002260,0.049493,23.209805,0.004939,-0.839406,true,none
1785071662.457671,true,false,AUTO.LOITER,true,true,0.161566,-0.007793,0.051239,22.755071,-0.002970,0.050119,22.857450,0.004951,-0.102379,true,none
1785071663.456859,true,false,AUTO.LOITER,true,true,0.057005,-0.007630,0.051068,22.411979,-0.007258,0.049638,22.776179,0.001478,-0.364200,true,none
1785071664.456861,true,false,AUTO.LOITER,true,true,0.133221,-0.007022,0.051124,22.158980,-0.007741,0.049506,22.675073,0.001770,-0.516092,true,none
1785071665.457187,true,false,AUTO.LOITER,true,true,0.058929,-0.007264,0.051370,22.379699,-0.006051,0.049995,22.433115,0.001834,-0.053416,true,none
1785071666.456897,true,false,AUTO.LOITER,true,true,0.244502,-0.007544,0.051355,22.391482,-0.005321,0.049604,22.277232,0.002830,0.114250,true,none
1785071667.457031,true,false,AUTO.LOITER,true,true,0.041018,-0.007703,0.051343,22.194735,-0.005200,0.050236,23.114470,0.002737,-0.919735,true,none
1785071668.456863,true,false,AUTO.LOITER,true,true,0.055583,-0.007247,0.052048,22.446540,-0.006124,0.052448,23.284504,0.001192,-0.837964,true,none
1785071669.456866,true,false,AUTO.LOITER,true,true,0.059209,-0.007698,0.052796,22.296539,-0.005684,0.053378,22.273731,0.002096,0.022808,true,none
1785071670.459169,true,false,AUTO.LOITER,true,true,0.054055,-0.007240,0.051592,22.339401,-0.004794,0.051922,22.351041,0.002469,-0.011640,true,none
1785071671.456855,true,false,AUTO.LOITER,true,true,0.058765,-0.006163,0.051310,22.415451,-0.005057,0.049927,22.410013,0.001771,0.005438,true,none
1785071672.456830,true,false,AUTO.LOITER,true,true,0.058938,-0.006502,0.051440,22.610848,-0.004681,0.050193,22.444112,0.002207,0.166736,true,none
1785071673.458238,true,false,AUTO.LOITER,true,true,0.154894,-0.008103,0.051394,22.780094,-0.004799,0.050972,22.473924,0.003331,0.306170,true,none
1785071674.458133,true,false,AUTO.LOITER,true,true,0.054588,-0.007180,0.051087,22.709530,-0.004390,0.050654,22.539130,0.002823,0.170400,true,none
1785071675.456863,true,false,AUTO.LOITER,true,true,0.157625,-0.006598,0.051417,22.599250,-0.004403,0.049870,22.564834,0.002685,0.034416,true,none
1785071676.457083,true,false,AUTO.LOITER,true,true,0.061518,-0.007844,0.052139,22.942132,-0.003421,0.048963,22.607613,0.005445,0.334518,true,none
1785071677.456847,true,false,AUTO.LOITER,true,true,0.157765,-0.008324,0.051892,22.887379,-0.005045,0.049916,22.645486,0.003829,0.241893,true,none
1785071678.456868,true,false,AUTO.LOITER,true,true,0.055776,-0.008530,0.051411,22.735115,-0.005560,0.050983,22.664564,0.003001,0.070551,true,none
1785071679.457635,true,false,AUTO.LOITER,true,true,0.162449,-0.007492,0.051975,23.163404,-0.006467,0.050837,22.679477,0.001531,0.483926,true,none
1785071680.456858,true,false,AUTO.LOITER,true,true,0.062483,-0.008717,0.052476,23.275330,-0.005293,0.051246,22.699190,0.003639,0.576140,true,none
1785071681.456854,true,false,AUTO.LOITER,true,true,0.058234,-0.008269,0.051907,22.996567,-0.005207,0.049329,22.731638,0.004002,0.264929,true,none
1785071682.456861,true,false,AUTO.LOITER,true,true,0.053381,-0.008452,0.052298,22.969498,-0.004162,0.048521,22.747256,0.005716,0.222242,true,none
1785071683.456890,true,false,AUTO.LOITER,true,true,0.016668,-0.008828,0.052719,22.969928,-0.005739,0.051992,22.784702,0.003173,0.185226,true,none
1785071684.457355,true,false,AUTO.LOITER,true,true,0.053816,-0.008961,0.053168,22.707952,-0.006330,0.051412,22.783957,0.003163,-0.076005,true,none
1785071685.456849,true,false,AUTO.LOITER,true,true,0.053815,-0.007453,0.052887,22.427771,-0.007003,0.051355,22.787918,0.001597,-0.360148,true,none
1785071686.458051,true,false,AUTO.LOITER,true,true,0.145649,-0.007323,0.053072,22.583143,-0.006003,0.050406,22.773833,0.002974,-0.190690,true,none
1785071687.457119,true,false,AUTO.LOITER,true,true,0.033654,-0.009186,0.053688,22.401562,-0.006314,0.050326,22.749895,0.004421,-0.348333,true,none
