timestamp,mode,input_size,output_size,declared_span_rad,indexed_span_rad,angular_coverage_ratio,finite_return_ratio,accumulated_segments,revolution_duration_sec,input_rate_hz,output_rate_hz,valid,rejection_reason
1785679085.492493391,unselected,0,720,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,false,CLASSIFYING_INPUT:none
1785679086.492254972,unselected,1062,720,6.265732050,6.265731704,0.000000000,0.000000000,0,0.000000000,7.023934230,0.000000000,false,CLASSIFYING_INPUT:none
1785679087.492290735,unselected,1077,720,6.265732050,6.265731744,0.000000000,0.000000000,0,0.000000000,7.347077504,0.000000000,false,CLASSIFYING_INPUT:none
1785679088.492287397,unselected,1070,720,6.265732050,6.265731738,0.000000000,0.000000000,0,0.000000000,7.305433644,0.000000000,false,CLASSIFYING_INPUT:none
1785679089.492432833,per_message_full_scan,1072,720,6.265732050,6.265731852,0.997222222,0.825000000,1,0.133028284,7.297974578,7.280659593,true,none
1785679090.494573116,per_message_full_scan,1077,720,6.265732050,6.265731744,0.997222222,0.812500000,1,0.132082760,7.277296855,7.271666663,true,none
1785679091.492393255,per_message_full_scan,1076,720,6.265732050,6.265731889,0.997222222,0.837500000,1,0.131946817,7.262986960,7.264137804,true,none
1785679092.493158102,per_message_full_scan,1077,720,6.265732050,6.265731744,0.997222222,0.815277778,1,0.134112179,7.281858154,7.283343957,true,none
1785679093.492362022,per_message_full_scan,1076,720,6.265732050,6.265731889,0.997222222,0.791666667,1,0.133536294,7.327790155,7.328828622,true,none
1785679094.492452145,per_message_full_scan,1070,720,6.265732050,6.265731738,0.997222222,0.776388889,1,0.134067208,7.253275375,7.252468501,true,none
1785679095.492303133,per_message_full_scan,1080,720,6.265732050,6.265731624,0.997222222,0.794444444,1,0.133496776,7.352437154,7.386837857,true,none
1785679096.492269993,per_message_full_scan,1078,720,6.265732050,6.265731799,0.997222222,0.781944444,1,0.133404002,7.357051046,7.364721889,true,none
1785679097.492348909,per_message_full_scan,1083,720,6.265732050,6.265731602,0.997222222,0.795833333,1,0.137159467,7.244510359,7.266721535,true,none
1785679098.495932579,per_message_full_scan,1079,720,6.265732050,6.265731581,0.997222222,0.801388889,1,0.145551071,7.251989327,7.285401495,true,none
1785679099.492345333,per_message_full_scan,1077,720,6.265732050,6.265731744,0.997222222,0.800000000,1,0.132028610,7.328801523,7.337219676,true,none
1785679100.492319822,per_message_full_scan,1082,720,6.265732050,6.265731604,0.997222222,0.797222222,1,0.133833691,7.298568969,7.305526905,true,none
1785679101.493424654,per_message_full_scan,1071,720,6.265732050,6.265732036,0.998611111,0.790277778,1,0.131864741,7.348191090,7.354364882,true,none
1785679102.492370844,per_message_full_scan,1078,720,6.265732050,6.265731799,0.997222222,0.787500000,1,0.133069575,7.284626752,7.287859726,true,none
1785679103.493900776,per_message_full_scan,1081,720,6.265732050,6.265731957,0.997222222,0.791666667,1,0.140749022,7.197285564,7.208163202,true,none
1785679104.493323803,per_message_full_scan,1083,720,6.265732050,6.265731602,0.997222222,0.795833333,1,0.143738762,7.214337730,7.216384577,true,none
1785679105.494814396,per_message_full_scan,1076,720,6.265732050,6.265731889,0.997222222,0.794444444,1,0.134171784,7.358883054,7.361669853,true,none
1785679106.493149996,per_message_full_scan,1074,720,6.265732050,6.265731655,0.997222222,0.795833333,1,0.131207004,7.292785311,7.294271154,true,none
1785679107.492323160,per_message_full_scan,1081,720,6.265732050,6.265731957,0.997222222,0.779166667,1,0.133467630,7.247246163,7.246815802,true,none
1785679108.492854357,per_message_full_scan,1082,720,6.265732050,6.265731604,0.997222222,0.788888889,1,0.146115467,7.205771942,7.221270231,true,none
1785679109.492286921,per_message_full_scan,1073,720,6.265732050,6.265731715,0.997222222,0.791666667,1,0.131564200,7.319639081,7.325253879,true,none
1785679110.492293119,per_message_full_scan,1075,720,6.265732050,6.265731703,0.997222222,0.831944444,1,0.146184042,7.239215742,7.244136252,true,none
1785679111.496909142,per_message_full_scan,1075,720,6.265732050,6.265731703,0.997222222,0.806944444,1,0.144189000,7.236803050,7.240780359,true,none
1785679112.492316008,per_message_full_scan,1075,720,6.265732050,6.265731703,0.997222222,0.830555556,1,0.134125829,7.332272915,7.339686035,true,none
1785679113.492309809,per_message_full_scan,1068,720,6.265732050,6.265731566,0.997222222,0.781944444,1,0.133865878,7.343249933,7.339553633,true,none
1785679114.492319584,per_message_full_scan,1078,720,6.265732050,6.265731799,0.997222222,0.794444444,1,0.144141391,7.263322556,7.266718096,true,none
1785679115.492396832,per_message_full_scan,1077,720,6.265732050,6.265731744,0.997222222,0.787500000,1,0.134015575,7.341610370,7.347685754,true,none
1785679116.492330313,per_message_full_scan,1067,720,6.265732050,6.265731630,0.997222222,0.790277778,1,0.133969188,7.335460430,7.339145136,true,none
1785679117.492811441,per_message_full_scan,1078,720,6.265732050,6.265731799,0.997222222,0.804166667,1,0.132651940,7.276210462,7.280866878,true,none
1785679118.492343664,per_message_full_scan,1078,720,6.265732050,6.265731799,0.997222222,0.793055556,1,0.132246748,276.384570963,6.289176324,true,none
