timestamp,mavros_connected,px4_armed,px4_mode,alignment_complete,rf2o_valid,rf2o_age_sec,aligned_x,aligned_y,aligned_yaw_deg,px4_x,px4_y,px4_yaw_deg,position_difference_m,yaw_difference_deg,publishing_to_px4,rejection_reason
1784822188.369732,true,false,AUTO.LOITER,true,true,0.057268,1.868447,-1.026955,86.261805,1.873690,-1.041966,85.712077,0.015901,0.549728,true,none
1784822189.369748,true,false,AUTO.LOITER,true,true,0.162933,1.866841,-1.025931,86.769749,1.875883,-1.039893,85.748573,0.016634,1.021176,true,none
1784822190.369717,true,false,AUTO.LOITER,true,true,0.060879,1.865918,-1.025440,85.326493,1.878616,-1.038035,85.750861,0.017884,-0.424368,true,none
1784822191.369718,true,false,AUTO.LOITER,true,true,0.062620,1.867131,-1.026891,86.683376,1.876734,-1.036446,85.754776,0.013548,0.928600,true,none
1784822192.369714,true,false,AUTO.LOITER,true,true,0.060790,1.866951,-1.025464,85.060662,1.877643,-1.035738,85.789246,0.014828,-0.728584,true,none
1784822193.369726,true,false,AUTO.LOITER,true,true,0.150107,1.867127,-1.025313,85.147244,1.894265,-1.032679,85.762687,0.028119,-0.615443,true,none
1784822194.369729,true,false,AUTO.LOITER,true,true,0.060278,1.866332,-1.025424,84.955632,1.884494,-1.033118,85.730309,0.019724,-0.774677,true,none
1784822195.369731,true,false,AUTO.LOITER,true,true,0.061104,1.866201,-1.025754,84.839860,1.881219,-1.032060,85.684706,0.016288,-0.844847,true,none
1784822196.369778,true,false,AUTO.LOITER,true,true,0.162259,1.866708,-1.025535,84.675939,1.880569,-1.031502,85.652722,0.015091,-0.976784,true,none
1784822197.369741,true,false,AUTO.LOITER,true,true,0.060844,1.865688,-1.023928,85.089943,1.878925,-1.030494,85.606997,0.014776,-0.517054,true,none
1784822198.369728,true,false,AUTO.LOITER,true,true,0.062188,1.866316,-1.026340,84.906542,1.877673,-1.028708,85.574084,0.011601,-0.667542,true,none
1784822199.369753,true,false,AUTO.LOITER,true,true,0.162785,1.867753,-1.026257,84.543370,1.877051,-1.028590,85.525699,0.009587,-0.982329,true,none
1784822200.369753,true,false,AUTO.LOITER,true,true,0.063448,1.868182,-1.025843,84.734481,1.872438,-1.025080,85.473916,0.004323,-0.739435,true,none
1784822201.369721,true,false,AUTO.LOITER,true,true,0.062553,1.867182,-1.025399,84.685420,1.871400,-1.028691,85.420879,0.005350,-0.735459,true,none
1784822202.369731,true,false,AUTO.LOITER,true,true,0.163024,1.866717,-1.026922,84.479924,1.851795,-1.024271,85.375008,0.015156,-0.895084,true,none
1784822203.369722,true,false,AUTO.LOITER,true,true,0.044103,1.867987,-1.026055,84.434158,1.865259,-1.027092,85.333994,0.002918,-0.899836,true,none
1784822204.369799,true,false,AUTO.LOITER,true,true,0.062114,1.868593,-1.026271,84.179503,1.865379,-1.028423,85.303118,0.003868,-1.123615,true,none
1784822205.369762,true,false,AUTO.LOITER,true,true,0.061806,1.867271,-1.024701,84.586367,1.846728,-1.024041,85.249733,0.020554,-0.663366,true,none
1784822206.369941,true,false,AUTO.LOITER,true,true,0.032760,1.865820,-1.024118,84.502441,1.866783,-1.015265,85.195761,0.008905,-0.693319,true,none
1784822207.369720,true,false,AUTO.LOITER,true,true,0.059245,1.867451,-1.023793,83.960621,1.878053,-1.019362,85.138452,0.011491,-1.177830,true,none
1784822208.369721,true,false,AUTO.LOITER,true,true,0.061146,1.866875,-1.023666,83.977031,1.858432,-1.020976,85.063674,0.008861,-1.086643,true,none
1784822209.369735,true,false,AUTO.LOITER,true,true,0.162629,1.865533,-1.023337,84.146633,1.866332,-1.021052,85.003632,0.002420,-0.856999,true,none
1784822210.371077,true,false,AUTO.LOITER,true,true,0.063041,1.866525,-1.022844,84.000644,1.866674,-1.023791,84.961630,0.000959,-0.960986,true,none
1784822211.369751,true,false,AUTO.LOITER,true,true,0.059652,1.867135,-1.022190,84.044644,1.866218,-1.021440,84.904849,0.001184,-0.860205,true,none
1784822212.369886,true,false,AUTO.LOITER,true,true,0.164400,1.866266,-1.021153,84.095304,1.867648,-1.016652,84.853407,0.004708,-0.758103,true,none
1784822213.369732,true,false,AUTO.LOITER,true,true,0.063106,1.866412,-1.021910,84.024987,1.887404,-1.030595,84.807180,0.022717,-0.782193,true,none
1784822214.369779,true,false,AUTO.LOITER,true,true,0.060331,1.866057,-1.022323,83.891828,1.889378,-1.029283,84.738428,0.024337,-0.846599,true,none
1784822215.369768,true,false,AUTO.LOITER,true,true,0.161271,1.866951,-1.022079,83.506373,1.877248,-1.020668,84.648693,0.010394,-1.142320,true,none
1784822216.369722,true,false,AUTO.LOITER,true,true,0.062181,1.866289,-1.020500,84.129144,1.871537,-1.007689,84.604332,0.013844,-0.475188,true,none
1784822217.369669,true,false,AUTO.LOITER,true,true,0.060461,1.865559,-1.020436,83.958834,1.859313,-1.002950,84.595134,0.018568,-0.636300,true,none
1784822218.369726,true,false,AUTO.LOITER,true,true,0.061682,1.865692,-1.020319,84.313821,1.862627,-1.007161,84.551628,0.013510,-0.237807,true,none
1784822219.369715,true,false,AUTO.LOITER,true,true,0.159912,1.866177,-1.020405,83.919607,1.842218,-1.006256,84.510746,0.027825,-0.591139,true,none
1784822220.369717,true,false,AUTO.LOITER,true,true,0.061825,1.865450,-1.019522,84.257920,1.851427,-1.009858,84.493485,0.017030,-0.235564,true,none
1784822221.369751,true,false,AUTO.LOITER,true,true,0.063092,1.865192,-1.019249,84.256352,1.828662,-1.010899,84.453549,0.037473,-0.197197,true,none
1784822222.369718,true,false,AUTO.LOITER,true,true,0.151325,1.865757,-1.019555,84.289186,1.796339,-1.001415,84.443527,0.071749,-0.154341,true,none
1784822223.369739,true,false,AUTO.LOITER,true,true,0.055833,1.866721,-1.018600,84.210912,1.799800,-1.009166,84.432819,0.067583,-0.221907,true,none
1784822224.369780,true,false,AUTO.LOITER,true,true,0.064409,1.865443,-1.019110,84.502082,1.796316,-1.005792,84.403779,0.070398,0.098302,true,none
1784822225.370132,true,false,AUTO.LOITER,true,true,0.159185,1.864410,-1.019310,84.428925,1.818544,-1.008888,84.383589,0.047035,0.045336,true,none
1784822226.369746,true,false,AUTO.LOITER,true,true,0.055657,1.865129,-1.019194,84.278603,1.844832,-1.023394,84.356079,0.020727,-0.077475,true,none
1784822227.369736,true,false,AUTO.LOITER,true,true,0.062886,1.865148,-1.019625,83.894213,1.839179,-1.010327,84.351184,0.027584,-0.456971,true,none
1784822228.369736,true,false,AUTO.LOITER,true,true,0.161050,1.865320,-1.019258,84.431736,1.843431,-1.014938,84.332292,0.022312,0.099444,true,none
1784822229.369726,true,false,AUTO.LOITER,true,true,0.060189,1.865184,-1.019179,84.589264,1.822344,-1.030617,84.359682,0.044340,0.229581,true,none
1784822230.369754,true,false,AUTO.LOITER,true,true,0.060278,1.865028,-1.020262,84.259149,1.848870,-1.029702,84.350287,0.018714,-0.091138,true,none
1784822231.369719,true,false,AUTO.LOITER,true,true,0.148630,1.865341,-1.019825,84.360425,1.868967,-1.027499,84.356273,0.008488,0.004152,true,none
1784822232.369774,true,false,AUTO.LOITER,true,true,0.039290,1.865069,-1.019206,84.235564,1.855157,-1.021845,84.343200,0.010257,-0.107636,true,none
1784822233.373520,true,false,AUTO.LOITER,true,true,0.066363,1.864763,-1.019446,84.046791,1.848408,-1.020899,84.327937,0.016419,-0.281146,true,none
1784822234.369794,true,false,AUTO.LOITER,true,true,0.154570,1.865153,-1.018675,84.008627,1.852056,-1.024191,84.297019,0.014211,-0.288393,true,none
1784822235.370252,true,false,AUTO.LOITER,true,true,0.061564,1.864450,-1.018007,84.175579,1.849321,-1.021793,84.275422,0.015596,-0.099842,true,none
1784822236.369749,true,false,AUTO.LOITER,true,true,0.061622,1.863659,-1.018046,84.527179,1.843490,-1.020664,84.262410,0.020339,0.264770,true,none
1784822237.369741,true,false,AUTO.LOITER,true,true,0.061891,1.862278,-1.016647,84.497267,1.864148,-1.017301,84.235668,0.001981,0.261599,true,none
1784822238.369711,true,false,AUTO.LOITER,true,true,0.062596,1.862659,-1.017103,84.436992,1.873891,-1.043995,84.169181,0.029143,0.267812,true,none
1784822239.369679,true,false,AUTO.LOITER,true,true,0.060271,1.863226,-1.016787,84.482289,1.877066,-1.024069,84.160661,0.015638,0.321629,true,none
1784822240.369853,true,false,AUTO.LOITER,true,true,0.062238,1.862763,-1.017234,84.211460,1.879705,-1.014398,84.141574,0.017178,0.069887,true,none
1784822241.369723,true,false,AUTO.LOITER,true,true,0.160580,1.863281,-1.018268,84.380197,1.889443,-1.021982,84.118258,0.026424,0.261939,true,none
1784822242.369721,true,false,AUTO.LOITER,true,true,0.062062,1.864182,-1.017327,84.421949,1.871231,-1.007752,84.145833,0.011890,0.276116,true,none
1784822243.375206,true,false,AUTO.LOITER,true,true,0.114069,1.863827,-1.017351,84.491228,1.865659,-1.007416,84.160145,0.010103,0.331083,true,none
1784822244.370409,true,false,AUTO.LOITER,true,true,0.149658,1.864244,-1.017363,84.430326,1.869770,-1.011310,84.157398,0.008196,0.272928,true,none
1784822245.369716,true,false,AUTO.LOITER,true,true,0.063191,1.863953,-1.018133,84.181584,1.868691,-1.011318,84.156599,0.008300,0.024984,true,none
1784822246.369725,true,false,AUTO.LOITER,true,true,0.062825,1.864728,-1.016481,84.123309,1.864646,-1.012089,84.150516,0.004393,-0.027207,true,none
1784822247.369726,true,false,AUTO.LOITER,true,true,0.157133,1.864157,-1.016161,84.195790,1.836976,-1.002264,84.132079,0.030528,0.063710,true,none
1784822248.369805,true,false,AUTO.LOITER,true,true,0.018845,1.863296,-1.016066,84.285846,1.859644,-1.007329,84.132228,0.009470,0.153618,true,none
1784822249.369822,true,false,AUTO.LOITER,true,true,0.063102,1.863655,-1.016047,84.179128,1.907325,-1.037664,84.152915,0.048727,0.026213,true,none
1784822250.369720,true,false,AUTO.LOITER,true,true,0.057298,1.864128,-1.016611,83.809240,1.904407,-1.027684,84.145352,0.041773,-0.336112,true,none
1784822251.369765,true,false,AUTO.LOITER,true,true,0.061881,1.864601,-1.015655,84.253646,1.912114,-1.024878,84.135166,0.048399,0.118480,true,none
1784822252.369735,true,false,AUTO.LOITER,true,true,0.058032,1.863760,-1.016117,84.544269,1.872888,-1.016281,84.131322,0.009129,0.412947,true,none
1784822253.369726,true,false,AUTO.LOITER,true,true,0.059758,1.864236,-1.016857,84.168750,1.885404,-1.012217,84.106617,0.021671,0.062133,true,none
1784822254.369777,true,false,AUTO.LOITER,true,true,0.057628,1.864992,-1.017332,84.267965,1.880658,-1.033381,84.117581,0.022427,0.150383,true,none
1784822255.369745,true,false,AUTO.LOITER,true,true,0.061858,1.866021,-1.019136,84.225246,1.867988,-1.023005,84.137481,0.004341,0.087766,true,none
1784822256.369729,true,false,AUTO.LOITER,true,true,0.159106,1.865837,-1.021690,83.900107,1.885861,-1.026071,84.133257,0.020498,-0.233151,true,none
1784822257.369740,true,false,AUTO.LOITER,true,true,0.063063,1.867755,-1.023893,83.909301,1.896954,-1.038947,84.134342,0.032851,-0.225041,true,none
1784822258.369682,true,false,AUTO.LOITER,true,true,0.060427,1.867852,-1.022302,83.878593,1.877778,-1.030452,84.122578,0.012843,-0.243985,true,none
1784822259.369780,true,false,AUTO.LOITER,true,true,0.062723,1.867928,-1.022663,84.183111,1.885137,-1.032380,84.104172,0.019763,0.078939,true,none
1784822260.369712,true,false,AUTO.LOITER,true,true,0.160218,1.867566,-1.022897,84.240748,1.883431,-1.036103,84.110006,0.020642,0.130743,true,none
1784822261.370004,true,false,AUTO.LOITER,true,true,0.060702,1.869319,-1.025069,84.053852,1.920167,-1.049414,84.095603,0.056376,-0.041752,true,none
1784822262.369726,true,false,AUTO.LOITER,true,true,0.062373,1.870723,-1.025550,84.090292,1.901497,-1.039696,84.091147,0.033869,-0.000855,true,none
1784822263.369727,true,false,AUTO.LOITER,true,true,0.158395,1.871229,-1.026177,84.479758,1.895731,-1.038061,84.074518,0.027232,0.405240,true,none
1784822264.369783,true,false,AUTO.LOITER,true,true,0.059523,1.870871,-1.025986,84.196859,1.892737,-1.036405,84.071350,0.024221,0.125508,true,none
1784822265.369727,true,false,AUTO.LOITER,true,true,0.058918,1.872331,-1.028480,84.039582,1.867811,-1.027150,84.053890,0.004711,-0.014308,true,none
1784822266.369727,true,false,AUTO.LOITER,true,true,0.162178,1.869428,-1.024799,83.758323,1.858900,-1.025936,84.035687,0.010589,-0.277365,true,none
1784822267.369732,true,false,AUTO.LOITER,true,true,0.058685,1.869538,-1.024804,84.385332,1.880579,-1.032890,84.015278,0.013685,0.370055,true,none
1784822268.370566,true,false,AUTO.LOITER,true,true,0.062600,1.868532,-1.026371,84.386111,1.875265,-1.031253,84.019719,0.008317,0.366392,true,none
1784822269.369753,true,false,AUTO.LOITER,true,true,0.062663,1.868863,-1.026375,84.018558,1.873938,-1.029854,84.019964,0.006154,-0.001406,true,none
1784822270.372282,true,false,AUTO.LOITER,true,true,0.065916,1.869781,-1.025092,84.182657,1.871914,-1.028541,84.021375,0.004055,0.161282,true,none
1784822271.369826,true,false,AUTO.LOITER,true,true,0.060868,1.868502,-1.024089,84.791325,1.871029,-1.027672,84.025223,0.004385,0.766102,true,none
1784822272.369763,true,false,AUTO.LOITER,true,true,0.062304,1.867205,-1.024568,84.633128,1.877703,-1.027977,84.048749,0.011038,0.584379,true,none
1784822273.369722,true,false,AUTO.LOITER,true,true,0.062131,1.869253,-1.023509,84.830643,1.876477,-1.024455,84.068621,0.007286,0.762022,true,none
1784822274.369722,true,false,AUTO.LOITER,true,true,0.060665,1.869006,-1.023739,84.537309,1.920496,-1.043439,84.084731,0.055130,0.452578,true,none
1784822275.369725,true,false,AUTO.LOITER,true,true,0.058063,1.869101,-1.023214,85.102695,1.885335,-1.036620,84.103023,0.021054,0.999672,true,none
1784822276.369724,true,false,AUTO.LOITER,true,true,0.158195,1.868419,-1.024830,84.941623,1.894925,-1.035737,84.131430,0.028663,0.810193,true,none
1784822277.369768,true,false,AUTO.LOITER,true,true,0.032664,1.869197,-1.023551,84.952534,1.891071,-1.034016,84.171831,0.024248,0.780703,true,none
1784822278.369731,true,false,AUTO.LOITER,true,true,0.059886,1.868968,-1.023006,84.783412,1.907671,-1.040682,84.205872,0.042549,0.577540,true,none
1784822279.369900,true,false,AUTO.LOITER,true,true,0.162542,1.867571,-1.023385,85.139454,1.909713,-1.038928,84.235969,0.044917,0.903484,true,none
1784822280.370135,true,false,AUTO.LOITER,true,true,0.063791,1.868259,-1.023074,85.017723,1.913442,-1.051213,84.269088,0.053230,0.748635,true,none
1784822281.369851,true,false,AUTO.LOITER,true,true,0.025291,1.868612,-1.022556,84.946881,1.897453,-1.040701,84.307862,0.034074,0.639019,true,none
1784822282.369718,true,false,AUTO.LOITER,true,true,0.161877,1.867493,-1.021393,84.992508,1.905086,-1.026710,84.317907,0.037967,0.674601,true,none
1784822283.369780,true,false,AUTO.LOITER,true,true,0.061147,1.866311,-1.020608,85.098589,1.909077,-1.054580,84.351514,0.054617,0.747075,true,none
1784822284.370569,true,false,AUTO.LOITER,true,true,0.062152,1.866269,-1.021677,84.945527,1.891032,-1.046534,84.407346,0.035087,0.538182,true,none
1784822285.369724,true,false,AUTO.LOITER,true,true,0.053946,1.867321,-1.020357,84.947047,1.882495,-1.038742,84.420131,0.023838,0.526916,true,none
1784822286.369981,true,false,AUTO.LOITER,true,true,0.050990,1.867647,-1.020463,84.745039,1.892156,-1.042263,84.451325,0.032801,0.293713,true,none
1784822287.369704,true,false,AUTO.LOITER,true,true,0.057688,1.866188,-1.018929,85.011127,1.884052,-1.034297,84.478058,0.023565,0.533069,true,none
1784822288.369722,true,false,AUTO.LOITER,true,true,0.059063,1.866904,-1.019846,85.161070,1.868413,-1.030915,84.502417,0.011171,0.658653,true,none
1784822289.369716,true,false,AUTO.LOITER,true,true,0.161359,1.867497,-1.019684,85.197125,1.886742,-1.036856,84.550419,0.025793,0.646707,true,none
1784822290.369720,true,false,AUTO.LOITER,true,true,0.049829,1.867016,-1.018461,85.104196,1.896258,-1.035423,84.575252,0.033806,0.528944,true,none
1784822291.369716,true,false,AUTO.LOITER,true,true,0.062434,1.865984,-1.018900,85.047690,1.911234,-1.031889,84.597953,0.047077,0.449737,true,none
1784822292.370413,true,false,AUTO.LOITER,true,true,0.162935,1.866764,-1.019390,85.122311,1.908214,-1.026793,84.631604,0.042105,0.490708,true,none
1784822293.369717,true,false,AUTO.LOITER,true,true,0.057816,1.866709,-1.019147,85.170053,1.899220,-1.031675,84.667415,0.034840,0.502638,true,none
1784822294.371145,true,false,AUTO.LOITER,true,true,0.362488,1.865911,-1.018503,85.148823,1.905216,-1.041836,84.709251,0.045709,0.439572,true,none
1784822295.371633,true,false,AUTO.LOITER,true,true,0.164185,1.865281,-1.019053,85.310374,1.904937,-1.032837,84.727257,0.041983,0.583117,true,none
1784822296.369736,true,false,AUTO.LOITER,true,true,0.055904,1.865436,-1.019333,84.980004,1.892875,-1.035431,84.739955,0.031812,0.240050,true,none
1784822297.369825,true,false,AUTO.LOITER,true,true,0.061504,1.865825,-1.017661,84.890504,1.916265,-1.026375,84.778099,0.051188,0.112405,true,none
1784822298.369723,true,false,AUTO.LOITER,true,true,0.161368,1.865322,-1.017317,84.937527,1.906560,-1.028240,84.776446,0.042660,0.161081,true,none
1784822299.369715,true,false,AUTO.LOITER,true,true,0.051057,1.864589,-1.017815,85.064047,1.900899,-1.026088,66.618808,0.037241,18.445239,true,none
1784822300.369729,true,false,AUTO.LOITER,true,true,0.060302,1.865578,-1.018593,84.780841,1.854948,-1.007092,84.583559,0.015661,0.197283,true,none
1784822301.369761,true,false,AUTO.LOITER,true,true,0.150348,1.865746,-1.017385,84.731460,1.867265,-1.011280,84.660988,0.006291,0.070472,true,none
1784822302.369720,true,false,AUTO.LOITER,true,true,0.051266,1.864558,-1.017178,84.990312,1.889935,-1.013183,84.542865,0.025689,0.447447,true,none
1784822303.369725,true,false,AUTO.LOITER,true,true,0.060551,1.863912,-1.018014,84.619205,1.868552,-1.012783,84.590241,0.006992,0.028964,true,none
1784822304.369720,true,false,AUTO.LOITER,true,true,0.160562,1.866460,-1.018933,84.879386,1.861123,-1.021209,84.647594,0.005802,0.231792,true,none
1784822305.370663,true,false,AUTO.LOITER,true,true,0.034223,1.866456,-1.018866,84.933872,1.863202,-1.021460,84.736938,0.004161,0.196935,true,none
1784822306.369836,true,false,AUTO.LOITER,true,true,0.153199,1.866573,-1.017763,85.346836,1.858751,-1.017617,84.782454,0.007824,0.564382,true,none
1784822307.369724,true,false,AUTO.LOITER,true,true,0.057042,1.867201,-1.018892,85.034668,1.862073,-1.017399,84.810563,0.005341,0.224106,true,none
1784822308.369735,true,false,AUTO.LOITER,true,true,0.056375,1.868145,-1.018884,84.800400,1.863006,-1.017751,84.837208,0.005263,-0.036808,true,none
1784822309.369715,true,false,AUTO.LOITER,true,true,0.060648,1.868376,-1.017842,85.135533,1.863641,-1.016779,84.841940,0.004852,0.293593,true,none
1784822310.369834,true,false,AUTO.LOITER,true,true,0.162546,1.866855,-1.017403,85.379718,1.864166,-1.017477,84.868861,0.002690,0.510857,true,none
1784822311.369726,true,false,AUTO.LOITER,false,false,0.561449,nan,nan,nan,1.863490,-1.017228,66.697852,nan,nan,false,rf2o_monitor_LOW_ANGULAR_COVERAGE
1784822312.369822,true,false,AUTO.LOITER,false,false,1.561553,nan,nan,nan,1.863585,-1.017564,66.600950,nan,nan,false,lidar_odom_stale
1784822313.370082,true,false,AUTO.LOITER,true,true,0.160976,1.858335,-1.020660,64.821634,1.857178,-1.021595,63.993935,0.001488,0.827699,true,none
