timestamp,raw_odom_age_sec,scan_age_sec,rf2o_rate_hz,scan_rate_hz,x,y,yaw_deg,delta_translation_m,delta_yaw_deg,translation_speed_mps,yaw_rate_degps,roll_deg,pitch_deg,valid,status_reason
1784822113.177622080,inf,inf,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.795043370,1.076557208,false,WAITING_FOR_SCAN
1784822114.177025557,inf,0.004385857,0.000000000,7.499732560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.538305339,1.048321099,false,WAITING_FOR_ODOM
1784822115.177191973,0.020663147,0.092508177,8.822019305,7.616108953,-0.000240829,0.000510733,0.045285575,0.000415546,0.104678325,0.003063320,0.771667590,-0.711541675,1.110903353,true,OK
1784822116.177088499,0.021471816,0.050255907,8.939158210,7.621009855,0.002222728,0.002739192,-0.285012275,0.000530557,0.027976455,0.003923209,0.206872208,-0.721259393,1.172926614,true,OK
1784822117.177011013,0.021911884,0.019464996,8.036049796,7.775547790,0.002918053,0.002015667,-0.352166821,0.000312918,0.320816066,0.002338892,2.397927397,-0.769174761,1.197914807,true,OK
1784822118.176956892,0.022265098,0.111018265,8.449064491,7.790542614,0.003972420,0.002673994,-0.574567769,0.000968947,0.098911718,0.007884522,0.804864906,-0.757447729,1.156048417,true,OK
1784822119.176981449,0.022471125,0.066854325,8.938269982,7.735543326,0.004498318,0.003557299,-0.484850617,0.000911509,0.131221234,0.006741512,0.970511068,-0.715835677,1.143543004,true,OK
1784822120.176985502,0.112273452,0.021479679,8.735909587,7.667035149,0.003178779,0.003779497,-0.453232972,0.000713405,0.362616904,0.005803482,2.949853455,-0.717399845,1.139385417,true,OK
1784822121.176979780,0.022891141,0.113965580,8.159359993,7.707274501,0.002839263,0.002758019,-0.644735216,0.000555424,0.158258778,0.004112756,1.171861885,-0.719146476,1.112722169,true,OK
1784822122.176994085,0.023025795,0.069990813,8.712031707,7.680973266,0.002485166,0.003253429,-0.321164583,0.000726796,0.111905833,0.005381194,0.828549832,-0.712291550,1.145086117,true,OK
1784822123.177004814,0.321622665,0.296588546,7.999198903,7.774756850,0.002247341,0.003822055,-0.486916352,0.000933938,0.106531181,0.006914048,0.788662183,-0.664077991,1.100548093,true,OK
1784822124.176988602,0.068691595,0.129534839,8.413981089,7.594781803,0.002321059,0.003820694,-0.332793250,0.000607841,0.090654086,0.004947324,0.737848997,-0.711854503,1.108491128,true,OK
1784822125.176987886,0.170569304,0.083453488,8.731237210,7.631197117,0.001923861,0.003527345,-0.527831975,0.000668166,0.098911718,0.005441620,0.805547796,-0.712489941,1.081757619,true,OK
1784822126.176931143,0.070192481,0.041491318,8.124117495,7.638822811,0.004095437,0.003882593,-0.411682694,0.000936174,0.065610604,0.006926531,0.485437510,-0.699557707,1.094896146,true,OK
1784822127.176984549,0.068793862,0.010043962,8.554886153,7.726580746,0.003074522,0.004083531,-0.509970670,0.000581852,0.151951085,0.004747221,1.239739293,-0.663162531,1.086496116,true,OK
1784822128.176986694,0.063222552,0.099300175,8.125337869,7.112586641,0.001788122,0.003722530,-0.461265411,0.000642943,0.380007046,0.004738233,2.800499883,-0.760310137,1.131018572,true,OK
1784822129.176980019,0.170514029,0.056697346,8.846219058,7.556337694,0.002625071,0.003449017,-0.714054928,0.000175377,0.065610604,0.001329655,0.497438490,-0.735564719,1.144226399,true,OK
1784822130.177175999,0.068356819,0.018473095,8.372263025,7.649404944,0.003285852,0.004086472,-0.641548418,0.000491431,0.115349902,0.003639398,0.854248420,-0.721750829,1.145993250,true,OK
1784822131.177045345,0.068594388,0.115873017,8.807213128,7.760907434,0.002595563,0.004349891,-0.181838520,0.000468746,0.088469326,0.003816983,0.720402020,-0.733398101,1.140966722,true,OK
1784822132.177035570,0.270548422,0.330338800,8.719017089,7.679350082,0.002543835,0.003362431,-0.552500360,0.000869082,0.111905833,0.006424932,0.827294939,-0.720583699,1.140161282,true,OK
1784822133.177067280,0.068817334,0.040641533,7.590937686,16.666070678,0.002788378,0.003507165,-0.681229713,0.000284164,0.128729352,0.000243563,0.110336578,-0.725874439,1.121545983,false,WAITING_FOR_ODOM
1784822134.177099943,0.065731246,0.131517383,8.407464030,9.592984795,0.003213764,0.003634575,-0.469875038,0.000259431,0.111905833,0.001920071,0.828224870,-0.739571219,1.138755314,true,OK
1784822135.176998138,0.156083373,0.083423986,8.541961504,8.086444630,0.002947573,0.004224304,-0.264030746,0.000267808,0.106531181,0.002217663,0.882163089,-0.704034582,1.149646173,true,OK
1784822136.177045822,0.048751839,0.039791579,7.943153826,7.743934893,0.003408147,0.003838224,-0.551101082,0.000591608,0.115349902,0.004851657,0.945960594,-0.710599374,1.158933684,true,OK
1784822137.177831411,0.068328905,0.122380343,10.028776181,7.654847207,0.003285903,0.003739112,-0.324260414,0.000496959,0.096913294,0.003707795,0.723067183,-0.675182933,1.115103791,true,OK
1784822138.177024841,0.068410118,0.090673599,9.269604666,7.805291479,0.003654388,0.003949183,-0.379899882,0.000404289,0.115349902,0.003287913,0.938091253,-0.717018583,1.174586110,true,OK
1784822139.177178621,0.069844345,0.046918622,8.066529385,7.715175222,0.002734988,0.004549245,-0.010544857,0.000152806,0.100870555,0.001245246,0.822014291,-0.749581653,1.151108010,true,OK
1784822140.177023888,0.069359173,0.002964760,8.832360841,7.660348887,0.003484796,0.004384547,-0.142573982,0.000803157,0.108352360,0.006032142,0.813784194,-0.735417276,1.129649895,true,OK
1784822141.177154541,0.169908757,0.093997413,8.776746153,7.651796421,0.003031584,0.004505215,-0.189837471,0.000592249,0.104678325,0.004381344,0.774390331,-0.671241703,1.125273249,true,OK
1784822142.177042723,0.070014369,0.062190985,7.683572482,7.746465535,0.001386577,0.002428108,-0.065785621,0.000627843,0.137056110,0.004648493,1.014751557,-0.746513161,1.082767667,true,OK
1784822143.177463531,0.067115394,0.015328687,8.313145705,7.649976341,0.003486938,0.004914103,0.066395842,0.000582920,0.117033931,0.004745887,0.952841085,-0.745849817,1.135532764,true,OK
1784822144.178609371,0.053146265,0.110702031,8.574306505,7.749453444,0.003227958,0.005142065,-0.274948731,0.001215468,0.160712550,0.009113746,1.205044598,-0.744560105,1.122785057,true,OK
1784822145.177141190,0.163065865,0.064248462,8.732028406,7.672342187,0.003769695,0.005042486,-0.208436576,0.000128425,0.120331298,0.001045582,0.979688044,-0.738843306,1.139888098,true,OK
1784822146.177075863,0.059880207,0.020981559,8.357147406,7.703871964,0.005126004,0.005412347,-0.306097025,0.001845561,0.076616680,0.015362968,0.637778716,-0.750372876,1.132690310,true,OK
1784822147.177026510,0.070604747,0.112235506,8.893129665,7.734571953,0.002833225,0.006646377,-0.674794147,0.000413768,0.034264021,0.003373996,0.279399876,-0.769065138,1.146721568,true,OK
1784822148.177753925,0.166699074,0.069105641,8.966213924,7.712462302,0.002738410,0.005354021,-0.963811487,0.001600172,0.251009959,0.013341847,2.092860635,-0.721249398,1.116367599,true,OK
1784822149.177149534,0.067441436,0.020798243,8.420289036,7.658722599,0.002612040,0.005956481,-0.434009375,0.000709861,0.137056110,0.005692647,1.099106052,-0.755058721,1.136762276,true,OK
1784822150.177075386,0.071117112,0.114891789,8.803459182,7.738537918,0.002534699,0.007468112,-0.639743050,0.000298433,0.098911718,0.002429334,0.805171866,-0.714863052,1.130645047,true,OK
1784822151.177026033,0.168822633,0.070965576,9.008593553,7.725704231,-0.000062215,0.005865509,-0.759065008,0.000545013,0.110143430,0.004037652,0.815982718,-0.713001196,1.115041450,true,OK
1784822152.177291155,0.059415242,0.027107840,8.299899805,7.686063019,0.001561639,0.007080675,-1.076698693,0.000224759,0.071326251,0.001818272,0.577020025,-0.746691208,1.135851203,true,OK
1784822153.177137136,0.071284595,0.118093436,8.880253425,7.698296671,0.000196630,0.007171172,-0.962603279,0.001255102,0.000000000,0.009286633,0.000000000,-0.704028745,1.127297251,true,OK
1784822154.177039862,0.170188133,0.087168057,8.792717973,7.795079396,0.000426007,0.007566764,-0.818017453,0.000350566,0.244694222,0.002595670,1.811773479,-0.651217310,1.105657886,true,OK
1784822155.177044153,0.067447560,0.041736270,8.066835027,7.672768716,0.000117321,0.007094750,-1.309866305,0.001175527,0.123540700,0.009569885,1.005736040,-0.783483847,1.142684220,true,OK
1784822156.177073956,0.068670227,0.010980254,8.537436387,7.729446461,0.000788400,0.006974976,-1.522252471,0.001160096,0.204630240,0.009442843,1.665630439,-0.791460083,1.149046432,true,OK
1784822157.177047968,0.070453502,0.101326433,8.862142083,7.704897429,0.001644269,0.007199521,-0.793250926,0.000140363,0.334550216,0.001042109,2.483825400,-0.754324189,1.160328616,true,OK
1784822158.176976204,0.169183266,0.070635253,8.993246784,7.766494755,0.002226858,0.007081104,-1.001041089,0.000320690,0.106531181,0.002375206,0.789029079,-0.676832400,1.094662531,true,OK
1784822159.177015305,0.068348123,0.038650829,8.210515783,7.801733240,0.001004029,0.007029374,-1.265760892,0.000589246,0.121946558,0.004361064,0.902537468,-0.771806779,1.151853031,true,OK
1784822160.177080631,0.068672024,0.129938128,8.745926467,7.787729521,0.001499947,0.006237181,-1.465744882,0.000231229,0.092787413,0.001880189,0.754481714,-0.729479346,1.140839488,true,OK
1784822161.177034378,0.169222284,0.085297031,8.752383080,7.678667973,0.002038379,0.006396150,-1.178828472,0.000343805,0.137056110,0.002796030,1.114623548,-0.731045995,1.143824305,true,OK
1784822162.177038670,0.071126248,0.053738780,8.079331178,7.723388947,0.001914059,0.006306305,-1.119337578,0.000183953,0.113640914,0.001498268,0.925587834,-0.747549008,1.145912807,true,OK
1784822163.177040815,0.069350223,0.021621824,8.454593406,7.788741027,0.001613135,0.005767416,-1.122436786,0.000259808,0.034264021,0.001923779,0.253712153,-0.773273003,1.168779456,true,OK
1784822164.177068233,0.065209411,0.113538867,8.781727883,7.757015311,0.002187147,0.004758684,-1.362914487,0.000618370,0.092787413,0.005030333,0.754809424,-0.768646691,1.136454131,true,OK
1784822165.177071333,0.169834789,0.081713030,8.880997955,7.804943943,0.003441649,0.004893741,-1.083532415,0.000923474,0.126668806,0.006833582,0.937332327,-0.837070096,1.157300807,true,OK
1784822166.177148581,0.069348866,0.037913456,8.188768563,7.716319598,0.003983412,0.005192046,-1.196112049,0.001611531,0.135620930,0.013176715,1.108907184,-0.743783616,1.113695985,true,OK
1784822167.177028894,0.069011898,0.004917338,8.538398329,7.744049803,0.005369013,0.004618933,0.165417040,0.000679836,0.102792073,0.005035071,0.761308591,-0.750412068,1.112165749,true,OK
1784822168.177054644,0.070639058,0.097289600,8.888552535,7.720922385,0.006956722,0.005758606,-0.330369757,0.000863110,0.317751846,0.006397601,2.355262134,-0.780632304,1.146673064,true,OK
1784822169.177039146,0.063165783,0.050845761,7.969405403,7.633823567,0.005951009,0.004923551,-1.281696334,0.001143330,0.062557256,0.008331686,0.455867747,-0.736442782,1.121933756,true,OK
1784822170.177087784,0.060880465,0.008744425,8.405163513,7.619889063,0.008078583,0.006825395,-1.424125295,0.001025409,0.212142087,0.007591682,1.570607489,-0.766218394,1.136066435,true,OK
1784822171.179221392,0.068878152,0.102092471,8.829817952,7.674993000,0.008678105,0.007385879,-1.420817809,0.000635712,0.083929371,0.004704685,0.621132164,-0.703282156,1.156938782,true,OK
1784822172.177010536,0.169115451,0.056403516,9.048566083,7.649127864,0.008402091,0.006043761,-1.625232084,0.000253863,0.104678325,0.001905147,0.785573220,-0.649802642,1.122273768,true,OK
1784822173.177057266,0.060891902,0.019878992,8.318108320,7.709942339,0.008837118,0.006711134,-1.468972203,0.000031818,0.106531181,0.000238450,0.798356769,-0.779709890,1.150811101,true,OK
1784822174.177075386,0.065694556,0.103139017,8.837422684,7.661703912,0.008588564,0.006653421,-1.290363577,0.000850783,0.383084100,0.006296955,2.835343710,-0.745441858,1.154682260,true,OK
1784822175.177366734,0.056240946,0.058561622,7.807593617,7.648113830,0.008211044,0.005754249,-1.570876351,0.000390576,0.316517850,0.002882229,2.335722942,-0.741258117,1.141764526,true,OK
1784822176.177047253,0.070514697,0.024408862,8.710002366,7.739334265,0.008753988,0.005981183,-1.706449049,0.000683500,0.404935262,0.005061463,2.998631977,-0.776627760,1.149903561,true,OK
1784822177.176956654,0.069293500,0.118523257,8.804404766,7.785002118,0.010087172,0.005414307,-1.357016345,0.001113244,0.131221234,0.009063454,1.068334980,-0.831916415,1.141546454,true,OK
1784822178.177073240,0.171774562,0.074765193,9.030871708,7.709178870,0.009396956,0.006015021,-1.243383828,0.001085347,0.055952910,0.008832320,0.455332672,-0.673776624,1.103489371,true,OK
1784822179.177136898,0.058523577,0.029424654,8.154096186,7.661733754,0.008046143,0.003937991,-1.352763325,0.000446067,0.090654086,0.003631216,0.737971192,-0.724325085,1.077900719,true,OK
1784822180.177082062,0.070772127,0.121328169,9.056538419,7.742969812,0.008880078,0.003692499,0.060137484,0.000330837,0.096913294,0.002750327,0.805662356,-0.716455476,1.101759025,true,OK
1784822181.177052021,0.164500383,0.069056581,8.813765642,7.612233629,0.008135446,0.004217514,-0.023114157,0.000484502,0.100870555,0.003982566,0.829148070,-0.743147924,1.121803567,true,OK
1784822182.177075624,0.064873190,0.033931267,8.199900834,7.709780536,0.007716873,0.003673662,-0.072915915,0.000106527,0.110143430,0.000867454,0.896902140,-0.752324536,1.113018358,true,OK
1784822183.177105665,0.071075534,0.121464486,8.824469374,7.703889610,0.008132525,0.003816702,-0.496760722,0.001080523,0.547869377,0.008640684,4.381178850,-0.724802817,1.133965106,true,OK
1784822184.177136898,0.159745291,0.078793792,8.694845207,7.676254692,0.007946015,0.003145249,-0.194970361,0.000777587,0.367441312,0.006316352,2.984732286,-0.756143714,1.134001911,true,OK
1784822185.177038193,0.059902225,0.036349802,8.375669024,7.691188239,0.006018107,0.003213022,0.288653316,0.000137886,0.108352360,0.001120220,0.880283693,-0.718946830,1.117738353,true,OK
1784822186.176992416,0.067866990,0.124520868,8.740955265,7.693328389,0.005767815,0.002530465,0.368140149,0.000148150,0.000000000,0.001203950,0.000000000,-0.749748768,1.095760050,true,OK
1784822187.177090883,0.070837207,0.095705281,9.098014836,7.802006824,0.007405595,0.002679558,0.217095412,0.000642862,0.118694067,0.005290859,0.976871891,-0.732189876,1.122897801,true,OK
1784822188.177071333,0.067598433,0.052066159,8.016608350,7.717690400,0.007216669,0.003067798,0.192401520,0.000577634,0.110143430,0.004709925,0.898090042,-0.798026751,1.123431148,true,OK
1784822189.177044392,0.070367811,0.008464647,8.537417855,7.656824240,0.007339558,0.004737786,0.256752587,0.000714659,0.307741377,0.005330273,2.295284166,-0.731137983,1.131388147,true,OK
1784822190.177047014,0.069334229,0.111725545,8.842458093,7.805270596,0.007808981,0.004568469,-1.055934492,0.000581762,0.123540700,0.004738878,1.006329780,-0.720314198,1.140607658,true,OK
1784822191.177411556,0.151530625,0.053358018,8.817548372,7.572724483,0.007129451,0.003022016,-0.097261073,0.000793803,0.111905833,0.006393876,0.901372062,-0.717868935,1.137655356,true,OK
1784822192.177068949,0.069383717,0.023030045,8.503205991,7.680328716,0.008090488,0.004033109,-1.101834611,0.000717173,0.113640914,0.005846706,0.926450500,-0.721363721,1.133102083,true,OK
1784822193.177098513,0.064708402,0.114085996,8.900814101,7.660304616,0.008064816,0.004708237,-1.250119339,0.000404000,0.098911718,0.002989966,0.732036420,-0.705495671,1.147540477,true,OK
1784822194.177114487,0.116667019,0.069792513,8.166524965,7.696216037,0.007740172,0.003318711,-1.419990279,0.000429867,0.131221234,0.003268890,0.997860909,-0.738330904,1.117575055,true,OK
1784822195.177094221,0.070604446,0.037505833,8.029754867,7.761118950,0.009541061,0.004402610,-1.430488921,0.000331331,0.110143430,0.002452354,0.815228498,-0.743051944,1.118590333,true,OK
1784822196.177063465,0.067169479,0.117142264,9.097878630,7.735519153,0.009008578,0.004150470,-1.191277382,0.000252652,0.135620930,0.001869808,1.003694520,-0.733848863,1.123338467,true,OK
1784822197.177021265,0.169273801,0.071286175,8.960865790,7.642236588,0.009396186,0.005457666,-1.295392731,0.000374475,0.120331298,0.002773013,0.891061702,-0.742012069,1.129038924,true,OK
1784822198.177163124,0.069530423,0.042088376,8.110388709,7.777652986,0.007681613,0.003871143,-1.388990305,0.000311616,0.106531181,0.002308774,0.789292971,-0.739734534,1.118376852,true,OK
1784822199.177053213,0.068842592,0.133073124,8.514562268,7.757141987,0.008370715,0.003267718,-1.646989441,0.000307004,0.283930297,0.002499700,2.311827222,-0.743436747,1.123877494,true,OK
1784822200.177049875,0.165320687,0.088505382,8.043889119,7.032325238,0.007783296,0.003417094,-1.778438083,0.000842242,0.224684355,0.006190239,1.651366943,-0.734555343,1.136993302,true,OK
1784822201.177055597,0.068198373,0.057720350,7.958018666,7.670705506,0.007401937,0.004450950,-1.703189135,0.000809508,0.000000000,0.005994501,0.000000000,-0.707245528,1.121459568,true,OK
1784822202.177042723,0.069581934,0.013671876,8.536787859,7.691446185,0.007483542,0.003801726,-1.680051449,0.000338374,0.132704012,0.002755832,1.080785501,-0.780068067,1.141588840,true,OK
1784822203.177128792,0.071174909,0.103080091,9.134580029,7.681411474,0.007829708,0.002803454,-2.055429124,0.000215015,0.092787413,0.001585058,0.684016011,-0.723910212,1.123671899,true,OK
1784822204.177045345,0.169484035,0.072375743,9.157415119,7.789194413,0.008152882,0.002975397,-1.855600154,0.000533537,0.115349902,0.003948859,0.853737319,-0.741523525,1.126250673,true,OK
1784822205.177078247,0.069760095,0.027767879,8.431890473,7.703809218,0.008858432,0.004188446,-1.971375637,0.001587942,0.117033931,0.012942875,0.953911210,-0.786354559,1.152714740,true,OK
1784822206.177034378,0.063393969,0.119242885,9.092206497,7.708075588,0.010395866,0.004343808,-2.009010166,0.000468733,0.088469326,0.003463781,0.653759158,-0.703142485,1.179958651,true,OK
1784822207.177036524,0.167293728,0.068697013,9.110876958,7.574816900,0.010545479,0.003562355,-2.044928304,0.000783762,0.129721514,0.005795041,0.959145245,-0.722182603,1.150758996,true,OK
1784822208.177042961,0.067772137,0.044354937,8.096444422,7.795785964,0.010878535,0.004173259,-2.081058460,0.000913666,0.052339156,0.006766394,0.387611327,-0.752440273,1.146321559,true,OK
1784822209.177046537,0.069117901,0.135026745,8.871175474,7.761316655,0.010966351,0.005081421,-1.933117283,0.001579420,0.497321922,0.012836930,4.042044953,-0.719926133,1.159174211,true,OK
1784822210.177031994,0.067461225,0.091293289,9.034196346,7.714918677,0.010244068,0.004427856,-2.348897845,0.000746032,0.159490387,0.005525613,1.181293542,-0.705375340,1.153331220,true,OK
1784822211.177123308,0.068207804,0.056707357,8.097275454,7.783814163,0.011880042,0.003753787,-2.482520544,0.000566088,0.307741377,0.004135488,2.248167776,-0.721693061,1.165082331,true,OK
1784822212.177013159,0.069447472,0.003190352,8.691006073,7.662712405,0.012096420,0.005149374,-2.385639180,0.000907347,0.280463362,0.006702842,2.071865387,-0.724123007,1.168346433,true,OK
1784822213.177113771,0.060516102,0.093944153,8.857976257,7.688521958,0.011948871,0.004973854,-2.282357008,0.000247496,0.071326251,0.001833131,0.528291879,-0.680205988,1.121378745,true,OK
1784822214.177036524,0.070012067,0.050258878,8.005778161,7.685590866,0.011981549,0.004643829,-2.296644490,0.000414237,0.104678325,0.003068095,0.775311826,-0.721513036,1.137176210,true,OK
1784822215.177309752,0.070741424,0.018663806,8.481515894,7.724779514,0.013181371,0.004221483,-2.400299014,0.000217873,0.000000000,0.001771691,0.000000000,-0.762451689,1.151461251,true,OK
1784822216.176967621,0.067344492,0.109009085,8.800124400,7.761161680,0.013899119,0.004801390,-2.260964135,0.001054019,0.126668806,0.008556803,1.028330737,-0.749127640,1.158892970,true,OK
1784822217.177054167,0.168756100,0.065619981,8.985640243,7.697776770,0.013721857,0.005484111,-2.230891986,0.000342462,0.120331298,0.002790725,0.980581333,-0.737581800,1.128189693,true,OK
1784822218.177031755,0.069006027,0.033996647,8.481595028,7.492175029,0.014551094,0.004707189,-2.162333336,0.000646396,0.399094517,0.004925335,3.040974155,-0.730245053,1.127994063,true,OK
1784822219.177068472,0.069156440,0.124760926,8.794731535,7.706571238,0.014743826,0.005255548,-2.212611710,0.000351716,0.128204252,0.002858326,1.041890403,-0.776262765,1.129669294,true,OK
1784822220.177035093,0.165703412,0.080765599,8.742941844,7.669689597,0.014510543,0.005866862,-2.284260742,0.000298984,0.260947217,0.002433829,2.124193480,-0.718765952,1.136419120,true,OK
1784822221.177086115,0.047998969,0.046429145,7.866643745,7.783019754,0.013853457,0.005803640,-2.069936302,0.000816264,0.173589404,0.005987492,1.273319374,-0.775215359,1.141723232,true,OK
1784822222.177040815,0.064189485,0.004695083,8.823817626,7.761201491,0.014792655,0.005182414,-2.083342556,0.000311076,0.102792073,0.002302885,0.760965673,-0.792704874,1.165195519,true,OK
1784822223.177013159,0.040808593,0.094030699,8.606924082,7.803220623,0.015018244,0.005603665,-2.176179435,0.000502527,0.396635488,0.004086613,3.225488391,-0.709983198,1.143837156,true,OK
