timestamp,message_index,ranges_size,intensities_size,angle_min,angle_max,angle_increment,declared_span_rad,indexed_span_rad,declared_span_deg,indexed_span_deg,scan_time,time_increment,range_min,range_max,finite_count,finite_ratio,frame_id,timestamp_monotonic,input_rate_hz,publisher_count,classification
1784822094.703616142,1,1010,1010,-3.124139309,3.141592741,0.006209843,6.265732050,6.265731916,359.000002022,358.999994364,0.121821657,0.000120735,0.150000006,12.000000000,868,0.859405941,"laser_frame",true,0.000000000,1,FULL_REVOLUTION
1784822094.839076757,2,1011,1011,-3.124139309,3.141592741,0.006203695,6.265732050,6.265731682,359.000002022,358.999980944,0.133928657,0.000132603,0.150000006,12.000000000,878,0.868447082,"laser_frame",true,7.369228472,1,FULL_REVOLUTION
1784822094.961552143,3,1013,1013,-3.124139309,3.141592741,0.006191435,6.265732050,6.265732022,359.000002022,359.000000421,0.121360704,0.000119922,0.150000006,12.000000000,880,0.868706811,"laser_frame",true,7.530260206,1,FULL_REVOLUTION
1784822095.096554518,4,1015,1015,-3.124139309,3.141592741,0.006179223,6.265732050,6.265731957,359.000002022,358.999996685,0.134114355,0.000132263,0.150000006,12.000000000,883,0.869950739,"laser_frame",true,7.498905166,1,FULL_REVOLUTION
1784822095.232250214,5,1015,1015,-3.124139309,3.141592741,0.006179223,6.265732050,6.265731957,359.000002022,358.999996685,0.134830818,0.000132969,0.150000006,12.000000000,880,0.866995074,"laser_frame",true,7.481519033,1,FULL_REVOLUTION
1784822095.354501724,6,1016,1016,-3.124139309,3.141592741,0.006173135,6.265732050,6.265731803,359.000002022,358.999987881,0.121368393,0.000119575,0.150000006,12.000000000,877,0.863188976,"laser_frame",true,7.607147817,1,FULL_REVOLUTION
1784822095.489615440,7,1016,1016,-3.124139309,3.141592741,0.006173135,6.265732050,6.265731803,359.000002022,358.999987881,0.133222327,0.000131254,0.150000006,12.000000000,881,0.867125984,"laser_frame",true,7.576776215,1,FULL_REVOLUTION
1784822095.613147497,8,1017,1017,-3.124139309,3.141592741,0.006167059,6.265732050,6.265731774,359.000002022,358.999986227,0.122616708,0.000120686,0.150000006,12.000000000,873,0.858407080,"laser_frame",true,7.680236569,1,FULL_REVOLUTION
1784822095.747593641,9,1017,1017,-3.124139309,3.141592741,0.006167059,6.265732050,6.265731774,359.000002022,358.999986227,0.133473217,0.000131371,0.150000006,12.000000000,882,0.867256637,"laser_frame",true,7.631830563,1,FULL_REVOLUTION
1784822095.882793427,10,1015,1015,-3.124139309,3.141592741,0.006179223,6.265732050,6.265731957,359.000002022,358.999996685,0.134090677,0.000132239,0.150000006,12.000000000,875,0.862068966,"laser_frame",true,7.585852145,1,FULL_REVOLUTION
1784822096.005667210,11,1013,1013,-3.124139309,3.141592741,0.006191435,6.265732050,6.265732022,359.000002022,359.000000421,0.121805348,0.000120361,0.150000006,12.000000000,871,0.859822310,"laser_frame",true,7.694033128,1,FULL_REVOLUTION
1784822096.140606403,12,1012,1012,-3.124139309,3.141592741,0.006197559,6.265732050,6.265731862,359.000002022,358.999991243,0.133887112,0.000132430,0.150000006,12.000000000,874,0.863636364,"laser_frame",true,7.639842746,1,FULL_REVOLUTION
