timestamp,raw_odom_age_sec,scan_age_sec,rf2o_rate_hz,scan_rate_hz,x,y,yaw_deg,delta_translation_m,delta_yaw_deg,translation_speed_mps,yaw_rate_degps,roll_deg,pitch_deg,valid,status_reason
1785677728.299152851,inf,inf,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,false,WAITING_FOR_SCAN
1785677729.292734623,inf,0.110480722,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,false,LOW_ANGULAR_COVERAGE
1785677730.293178082,inf,0.003521686,0.000000000,7.265216615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.641771903,1.407949083,false,WAITING_FOR_ODOM
1785677731.292661667,inf,0.029712667,0.000000000,2123.766561006,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.637275896,1.405042274,false,WAITING_FOR_ODOM
1785677732.293289185,0.067034889,0.057786833,7.286347528,451.092256340,-0.000091407,-0.002361828,0.265413382,0.000301477,0.000000000,0.001989220,0.000000000,-1.634216009,1.415113057,true,OK
1785677733.292633057,0.190990463,0.090551759,8.405043812,100.342953846,0.000006968,-0.000670572,0.374931097,0.000593280,0.048456644,0.004387203,0.358328256,-1.641597859,1.430292052,true,OK
1785677734.292688847,0.083617797,0.121139629,8.390066481,26.755883714,-0.000800142,0.002107831,0.469606326,0.000635838,0.165510998,0.004708704,1.225692818,-1.638301151,1.433951465,true,OK
1785677735.292677164,0.079776982,0.006709833,8.135711272,10.470725005,-0.000478127,0.002355117,0.463419009,0.000565468,0.000000000,0.004167963,0.000000000,-1.639266192,1.443596867,true,OK
1785677736.293363810,0.088969982,0.029290982,7.622804912,7.821539636,-0.000285664,0.002428445,0.371272626,0.000504165,0.294750570,0.003720527,2.175137676,-1.643225716,1.437893045,true,OK
1785677737.292759657,0.190763722,0.063570852,8.475570471,7.356228250,-0.000644918,0.004498153,1.144784413,0.000123584,0.113640914,0.000915383,0.841734900,-1.648349057,1.434968479,true,OK
1785677738.292690754,0.183631352,0.101509926,8.076203425,7.274617048,0.000045836,0.001954581,1.031850935,0.000063850,0.288714071,0.000470559,2.127765310,-1.646785167,1.470795688,true,OK
1785677739.292749405,0.090707741,0.132263185,8.252271480,7.207176842,0.000063441,0.000708915,0.629314060,0.000688535,0.331022343,0.004617286,2.219822137,-1.654440445,1.474292222,true,OK
1785677740.292690992,0.087330315,0.041114555,7.833644242,7.317467259,0.001073892,-0.001028575,0.791546142,0.001525199,0.019782341,0.011136876,0.144449014,-1.655328983,1.466746683,true,OK
