timestamp,message_index,ranges_size,intensities_size,angle_min,angle_max,angle_increment,declared_span_rad,indexed_span_rad,declared_span_deg,indexed_span_deg,scan_time,time_increment,range_min,range_max,finite_count,finite_ratio,frame_id,timestamp_monotonic,input_rate_hz,publisher_count,classification
1785677708.746157885,1,1090,1090,-3.124139309,3.141592741,0.005753656,6.265732050,6.265731802,359.000002022,358.999987801,0.134370238,0.000123389,0.150000006,12.000000000,724,0.664220183,"laser_frame",true,0.000000000,1,FULL_REVOLUTION
1785677708.894043684,2,1089,1089,-3.124139309,3.141592741,0.005758945,6.265732050,6.265732050,359.000002022,359.000002022,0.143969014,0.000132324,0.150000006,12.000000000,732,0.672176309,"laser_frame",true,6.748937019,1,FULL_REVOLUTION
1785677709.028523684,3,1091,1091,-3.124139309,3.141592741,0.005748378,6.265732050,6.265731636,359.000002022,358.999978276,0.132121965,0.000121213,0.150000006,12.000000000,723,0.662694775,"laser_frame",true,6.890898795,1,FULL_REVOLUTION
1785677709.175676823,4,1090,1090,-3.124139309,3.141592741,0.005753656,6.265732050,6.265731802,359.000002022,358.999987801,0.146049514,0.000134113,0.150000006,12.000000000,735,0.674311927,"laser_frame",true,6.870984768,1,FULL_REVOLUTION
1785677709.311075926,5,1091,1091,-3.124139309,3.141592741,0.005748378,6.265732050,6.265731636,359.000002022,358.999978276,0.134198785,0.000123118,0.150000006,12.000000000,724,0.663611366,"laser_frame",true,6.971272875,1,FULL_REVOLUTION
1785677709.445915461,6,1087,1087,-3.124139309,3.141592741,0.005769550,6.265732050,6.265731663,359.000002022,358.999979877,0.132324681,0.000121846,0.150000006,12.000000000,724,0.666053358,"laser_frame",true,7.065547936,1,FULL_REVOLUTION
1785677709.581055164,7,1081,1081,-3.124139309,3.141592741,0.005801604,6.265732050,6.265731957,359.000002022,358.999996685,0.134129271,0.000124194,0.150000006,12.000000000,719,0.665124884,"laser_frame",true,7.132392572,1,FULL_REVOLUTION
1785677709.728753567,8,1077,1077,-3.124139309,3.141592741,0.005823171,6.265732050,6.265731744,359.000002022,358.999984519,0.146717057,0.000136354,0.150000006,12.000000000,714,0.662952646,"laser_frame",true,7.059375364,1,FULL_REVOLUTION
1785677709.863795280,9,1077,1077,-3.124139309,3.141592741,0.005823171,6.265732050,6.265731744,359.000002022,358.999984519,0.133876711,0.000124421,0.150000006,12.000000000,715,0.663881151,"laser_frame",true,6.512832420,1,FULL_REVOLUTION
1785677709.998628616,10,1073,1073,-3.124139309,3.141592741,0.005844899,6.265732050,6.265731715,359.000002022,358.999982812,0.133764446,0.000124780,0.150000006,12.000000000,710,0.661696179,"laser_frame",true,10.379654389,1,FULL_REVOLUTION
1785677710.133859158,11,1072,1072,-3.124139309,3.141592741,0.005850357,6.265732050,6.265731852,359.000002022,358.999990682,0.134011984,0.000125128,0.150000006,12.000000000,713,0.665111940,"laser_frame",true,9.782061947,1,FULL_REVOLUTION
1785677710.268672466,12,1071,1071,-3.124139309,3.141592741,0.005855824,6.265732050,6.265732036,359.000002022,359.000001221,0.133619189,0.000124878,0.150000006,12.000000000,710,0.662931839,"laser_frame",true,9.310070159,1,FULL_REVOLUTION
1785677710.416150093,13,1071,1071,-3.124139309,3.141592741,0.005855824,6.265732050,6.265732036,359.000002022,359.000001221,0.146562219,0.000136974,0.150000006,12.000000000,711,0.663865546,"laser_frame",true,8.803896575,1,FULL_REVOLUTION
