timestamp,message_index,ranges_size,intensities_size,angle_min,angle_max,angle_increment,declared_span_rad,indexed_span_rad,declared_span_deg,indexed_span_deg,scan_time,time_increment,range_min,range_max,finite_count,finite_ratio,frame_id,timestamp_monotonic,input_rate_hz,publisher_count,classification
1784907563.516070843,1,1055,1055,-3.124139309,3.141592741,0.005944717,6.265732050,6.265731939,359.000002022,358.999995672,0.133199394,0.000126375,0.150000006,12.000000000,933,0.884360190,"laser_frame",true,0.000000000,1,FULL_REVOLUTION
1784907563.650415659,2,1055,1055,-3.124139309,3.141592741,0.005944717,6.265732050,6.265731939,359.000002022,358.999995672,0.133457810,0.000126620,0.150000006,12.000000000,936,0.887203791,"laser_frame",true,7.442483003,1,FULL_REVOLUTION
1784907563.784956455,3,1055,1055,-3.124139309,3.141592741,0.005944717,6.265732050,6.265731939,359.000002022,358.999995672,0.133558810,0.000126716,0.150000006,12.000000000,931,0.882464455,"laser_frame",true,7.438743522,1,FULL_REVOLUTION
1784907563.907803535,4,1054,1054,-3.124139309,3.141592741,0.005950362,6.265732050,6.265731630,359.000002022,358.999977956,0.121721752,0.000115595,0.150000006,12.000000000,933,0.885199241,"laser_frame",true,7.582817208,1,FULL_REVOLUTION
1784907564.043650389,5,1054,1054,-3.124139309,3.141592741,0.005950362,6.265732050,6.265731630,359.000002022,358.999977956,0.134929612,0.000128138,0.150000006,12.000000000,937,0.888994307,"laser_frame",true,7.536308037,1,FULL_REVOLUTION
1784907564.177843094,6,1053,1053,-3.124139309,3.141592741,0.005956019,6.265732050,6.265731787,359.000002022,358.999986974,0.133110642,0.000126531,0.150000006,12.000000000,930,0.883190883,"laser_frame",true,7.522282176,1,FULL_REVOLUTION
1784907564.315988541,7,1052,1052,-3.124139309,3.141592741,0.005961686,6.265732050,6.265731888,359.000002022,358.999992763,0.137297437,0.000130635,0.150000006,12.000000000,936,0.889733840,"laser_frame",true,7.465375582,1,FULL_REVOLUTION
1784907564.448214054,8,1053,1053,-3.124139309,3.141592741,0.005956019,6.265732050,6.265731787,359.000002022,358.999986974,0.131340563,0.000124848,0.150000006,12.000000000,933,0.886039886,"laser_frame",true,6.483037646,1,FULL_REVOLUTION
1784907564.583181143,9,1052,1052,-3.124139309,3.141592741,0.005961686,6.265732050,6.265731888,359.000002022,358.999992763,0.134050623,0.000127546,0.150000006,12.000000000,938,0.891634981,"laser_frame",true,1266.435192516,1,FULL_REVOLUTION
1784907564.718410015,10,1051,1051,-3.124139309,3.141592741,0.005967364,6.265732050,6.265731901,359.000002022,358.999993484,0.134078920,0.000127694,0.150000006,12.000000000,923,0.878211227,"laser_frame",true,1031.984121368,1,FULL_REVOLUTION
