timestamp,raw_odom_age_sec,scan_age_sec,rf2o_rate_hz,scan_rate_hz,x,y,yaw_deg,delta_translation_m,delta_yaw_deg,translation_speed_mps,yaw_rate_degps,roll_deg,pitch_deg,valid,status_reason
1784821501.689188004,inf,inf,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.693407609,1.214719759,false,WAITING_FOR_SCAN
1784821502.689309120,inf,0.016243807,0.000000000,7.557884229,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.691640209,1.218649540,false,WAITING_FOR_ODOM
1784821503.687510252,0.026007893,0.100508682,7.376998898,7.636794351,-0.000264466,0.000991761,0.149218596,0.000890413,0.118694067,0.006578550,0.876935991,-0.660319964,1.204733001,true,OK
1784821504.687379122,0.033521427,0.057674579,9.191628780,7.754198492,-0.000121010,0.000561233,0.476725630,0.000299138,0.106531181,0.002436304,0.867634318,-0.655728293,1.205605280,true,OK
1784821505.687389374,0.030619449,0.136288456,8.178161875,7.679222225,-0.000132350,0.000814532,0.246374598,0.000651489,0.363694527,0.004819245,2.690350182,-0.668453788,1.215850601,true,OK
1784821506.687400341,0.020964367,0.092537542,8.540800346,7.721524146,-0.000162273,0.001154727,0.734099264,0.000262028,0.083929371,0.002134616,0.683731303,-0.658279498,1.218493671,true,OK
1784821507.687407970,0.123558977,0.034805160,8.759031025,7.608218147,-0.001326896,0.001357238,0.783991088,0.000453734,0.348865919,0.003324328,2.556002036,-0.673509985,1.199955769,true,OK
1784821508.687376976,0.030968985,0.114280374,8.466464455,7.623135208,-0.001151077,0.000834404,0.695621420,0.000162181,0.305827937,0.001202341,2.267285693,-0.649186658,1.204623527,true,OK
1784821509.687414169,0.031930554,0.068835990,9.180029463,7.671010331,-0.000953030,0.001419446,0.991512622,0.000387029,0.244694222,0.002880053,1.820875562,-0.690441533,1.236512043,true,OK
1784821510.689450502,0.232588738,0.006763438,8.907246211,7.501783388,-0.001368152,0.002597454,0.897046036,0.000429191,0.102792073,0.003163233,0.757599648,-0.629666042,1.196546061,true,OK
1784821511.687391281,0.016752110,0.079412595,16.324360857,7.468991293,-0.000855700,0.002399408,1.011738006,0.000787602,0.141274205,0.005811730,1.042464747,-0.668522713,1.188534333,true,OK
1784821512.687426329,0.019887341,0.049065887,10.934621565,7.742855809,-0.001388113,0.001665117,0.940467883,0.000312739,0.113640914,0.002546908,0.925477631,-0.649088193,1.182716159,true,OK
1784821513.690308332,0.028157681,0.129086884,9.229175890,7.721535102,-0.000995992,0.002600258,1.196901606,0.000326364,0.131221234,0.002658440,1.068878766,-0.702876131,1.196715040,true,OK
1784821514.688159704,0.030260862,0.070704811,8.863710553,7.605778331,-0.000706002,0.002303665,1.086363714,0.000630223,0.052339156,0.004656424,0.386709566,-0.641717246,1.191799643,true,OK
1784821515.687483788,0.116971361,0.023414217,8.653962188,7.630626670,-0.001085452,0.001158301,1.176723465,0.000374450,0.387148783,0.003056804,3.160471780,-0.591288356,1.182141988,true,OK
1784821516.688280106,0.005380248,0.103889353,8.195966941,7.723727593,-0.000270826,0.001474406,1.366704416,0.000859141,0.225553524,0.006234961,1.636888608,-0.664608456,1.208344895,true,OK
1784821517.688858032,0.112212091,0.046964111,9.423633270,7.837964076,-0.000263947,0.002147681,1.605835362,0.000682856,0.345484255,0.005016321,2.537959318,-0.655054988,1.210101427,true,OK
