timestamp,mode,input_size,output_size,declared_span_rad,indexed_span_rad,angular_coverage_ratio,finite_return_ratio,accumulated_segments,revolution_duration_sec,input_rate_hz,output_rate_hz,valid,rejection_reason
1785677917.162167072,per_message_full_scan,0,720,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,false,INITIALIZING:none
1785677918.502244234,per_message_full_scan,720,720,6.274458647,6.274458612,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,false,STALE_INPUT:Dropping full scan because deskew TF is unavailable
1785677919.162106514,per_message_full_scan,720,720,6.274458647,6.274458612,0.738888889,0.738888889,1,0.113215871,41.275012035,5.695312303,true,none
1785677920.162592649,per_message_full_scan,720,720,6.274458647,6.274458612,0.723611111,0.723611111,1,0.146520689,28.635405859,6.336995497,true,none
1785677921.162097931,per_message_full_scan,720,720,6.274458647,6.274458612,0.720833333,0.720833333,1,0.133922637,11.797654758,7.104040968,true,none
1785677922.162101030,per_message_full_scan,720,720,6.274458647,6.274458612,0.708333333,0.708333333,1,0.134423539,8.109232845,7.399704756,true,none
1785677923.162117958,per_message_full_scan,720,720,6.274458647,6.274458612,0.712500000,0.712500000,1,0.134084165,7.511030677,6.535378858,true,none
1785677924.162126064,per_message_full_scan,720,720,6.274458647,6.274458612,0.701388889,0.701388889,1,0.133957222,7.403236630,6.779734468,true,none
1785677925.162096739,per_message_full_scan,720,720,6.274458647,6.274458612,0.723611111,0.723611111,1,0.129144430,7.199047957,6.935634128,true,none
1785677926.162228584,per_message_full_scan,720,720,6.274458647,6.274458612,0.722222222,0.722222222,1,0.134077951,7.321984276,7.230314279,true,none
1785677927.163975954,per_message_full_scan,720,720,6.274458647,6.274458612,0.718055556,0.718055556,1,0.134029835,7.339965394,7.377054796,true,none
1785677928.163975477,per_message_full_scan,720,720,6.274458647,6.274458612,0.725000000,0.725000000,1,0.134025261,7.248426174,7.311054794,true,none
1785677929.162127733,per_message_full_scan,720,720,6.274458647,6.274458612,0.715277778,0.715277778,1,0.134043172,7.341350497,7.381252733,true,none
1785677930.210423946,per_message_full_scan,720,720,6.274458647,6.274458612,0.700000000,0.700000000,1,0.130730420,7.276393665,6.781629051,true,none
1785677931.166663647,per_message_full_scan,720,720,6.274458647,6.274458612,0.727777778,0.727777778,1,0.144975275,7.211986496,6.805022182,true,none
1785677932.162744284,per_message_full_scan,720,720,6.274458647,6.274458612,0.719444444,0.719444444,1,0.141552165,7.079357820,7.056285745,true,none
1785677933.295691967,per_message_full_scan,720,720,6.274458647,6.274458612,0.716666667,0.716666667,1,0.133770987,7.992995551,5.697635641,true,none
1785677934.163018227,per_message_full_scan,720,720,6.274458647,6.274458612,0.720833333,0.720833333,1,0.139278978,7.214529105,4.921365308,true,none
1785677935.162900925,per_message_full_scan,720,720,6.274458647,6.274458612,0.719444444,0.719444444,1,0.132876560,7.139195506,5.286402595,true,none
1785677936.162137270,per_message_full_scan,720,720,6.274458647,6.274458612,0.705555556,0.705555556,1,0.135189682,7.026648743,6.686098408,true,none
1785677937.162100554,per_message_full_scan,720,720,6.274458647,6.274458612,0.715277778,0.715277778,1,0.142204210,7.376032392,7.341178206,true,none
1785677938.162098885,per_message_full_scan,720,720,6.274458647,6.274458612,0.709722222,0.709722222,1,0.134010330,56.680544314,6.372733641,true,none
1785677939.162093401,per_message_full_scan,720,720,6.274458647,6.274458612,0.706944444,0.706944444,1,0.134150729,17.686252589,6.593618863,true,none
1785677940.162298679,per_message_full_scan,720,720,6.274458647,6.274458612,0.715277778,0.715277778,1,0.134258285,9.460419716,6.914283978,true,none
1785677941.162279367,per_message_full_scan,720,720,6.274458647,6.274458612,0.713888889,0.713888889,1,0.132239729,7.763171102,7.418456971,true,none
1785677942.162411928,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.134057209,7.378012028,7.398136614,true,none
1785677943.162089109,per_message_full_scan,720,720,6.274458647,6.274458612,0.716666667,0.716666667,1,0.132508576,7.440651871,6.799078751,true,none
1785677944.162306786,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.146573782,7.274576668,6.915459720,true,none
1785677945.162212372,per_message_full_scan,720,720,6.274458647,6.274458612,0.713888889,0.713888889,1,0.133999482,7.335269095,7.284265902,true,none
1785677946.162158489,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.145723969,7.234370466,6.731649320,true,none
1785677947.165261030,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.132815033,7.298969058,7.054017316,true,none
1785677948.163020849,per_message_full_scan,720,720,6.274458647,6.274458612,0.725000000,0.725000000,1,0.146347463,7.234305108,7.215783920,true,none
1785677949.162153006,per_message_full_scan,720,720,6.274458647,6.274458612,0.713888889,0.713888889,1,0.135222554,6.944563577,7.101473298,true,none
1785677950.162083626,per_message_full_scan,720,720,6.274458647,6.274458612,0.706944444,0.706944444,1,0.146411762,7.152337449,7.263208795,true,none
1785677951.184761763,per_message_full_scan,720,720,6.274458647,6.274458612,0.718055556,0.718055556,1,0.144908041,7.167210049,7.087072272,true,none
1785677952.164879322,per_message_full_scan,720,720,6.274458647,6.274458612,0.713888889,0.713888889,1,0.134033054,7.180493274,6.483139633,true,none
1785677953.162130117,per_message_full_scan,720,720,6.274458647,6.274458612,0.718055556,0.718055556,1,0.134144440,7.293059302,7.347621266,true,none
1785677954.162100792,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.133718908,7.346306732,7.364728975,true,none
1785677955.162226677,per_message_full_scan,720,720,6.274458647,6.274458612,0.713888889,0.713888889,1,0.133791164,7.272230627,7.405723503,true,none
1785677956.162661076,per_message_full_scan,720,720,6.274458647,6.274458612,0.712500000,0.712500000,1,0.145948976,7.232476209,7.163189956,true,none
1785677957.164106131,per_message_full_scan,720,720,6.274458647,6.274458612,0.712500000,0.712500000,1,0.132836908,7.232417316,7.322152600,true,none
1785677958.194054127,per_message_full_scan,720,720,6.274458647,6.274458612,0.722222222,0.722222222,1,0.133565977,7.310729343,7.438072716,true,none
1785677959.164026737,per_message_full_scan,720,720,6.274458647,6.274458612,0.715277778,0.715277778,1,0.133412719,7.337505431,7.544594609,true,none
1785677960.162198782,per_message_full_scan,720,720,6.274458647,6.274458612,0.713888889,0.713888889,1,0.126753554,7.477929731,6.992805721,true,none
1785677961.162114859,per_message_full_scan,720,720,6.274458647,6.274458612,0.704166667,0.704166667,1,0.131061450,7.312386997,5.879817914,true,none
1785677962.164687634,per_message_full_scan,720,720,6.274458647,6.274458612,0.723611111,0.723611111,1,0.131855309,7.316858976,7.112340140,true,none
1785677963.162264585,per_message_full_scan,720,720,6.274458647,6.274458612,0.709722222,0.709722222,1,0.146184340,7.238371683,7.360892196,true,none
1785677964.162078381,per_message_full_scan,720,720,6.274458647,6.274458612,0.722222222,0.722222222,1,0.126986846,7.205578915,7.213613996,true,none
1785677965.162107706,per_message_full_scan,720,720,6.274458647,6.274458612,0.705555556,0.705555556,1,0.132350370,7.367210201,7.444930170,true,none
1785677966.168392897,per_message_full_scan,720,720,6.274458647,6.274458612,0.712500000,0.712500000,1,0.119669020,7.428244299,7.546886407,true,none
1785677967.162147522,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.133978426,7.305300650,6.808108713,true,none
1785677968.162367821,per_message_full_scan,720,720,6.274458647,6.274458612,0.720833333,0.720833333,1,0.130670950,7.318096778,6.258874691,true,none
1785677969.162280083,per_message_full_scan,720,720,6.274458647,6.274458612,0.713888889,0.713888889,1,0.135633826,7.214719784,7.243613922,true,none
1785677970.162154675,per_message_full_scan,720,720,6.274458647,6.274458612,0.715277778,0.715277778,1,0.133994892,7.246289402,6.457656960,true,none
1785677971.162389517,per_message_full_scan,720,720,6.274458647,6.274458612,0.718055556,0.718055556,1,0.132959351,7.317703851,6.992077268,true,none
1785677972.162175179,per_message_full_scan,720,720,6.274458647,6.274458612,0.716666667,0.716666667,1,0.134209469,7.344116234,6.771602110,true,none
1785677973.162097692,per_message_full_scan,720,720,6.274458647,6.274458612,0.718055556,0.718055556,1,0.133473247,7.226476463,7.051220317,true,none
1785677974.186025381,per_message_full_scan,720,720,6.274458647,6.274458612,0.719444444,0.719444444,1,0.133745357,7.306903070,7.302811294,true,none
1785677975.164254427,per_message_full_scan,720,720,6.274458647,6.274458612,0.715277778,0.715277778,1,0.145049721,22.058735698,6.439846421,true,none
1785677976.162164688,per_message_full_scan,720,720,6.274458647,6.274458612,0.701388889,0.701388889,1,0.133418456,10.565369037,5.181601402,true,none
1785677977.162836552,per_message_full_scan,720,720,6.274458647,6.274458612,0.716666667,0.716666667,1,0.132311970,8.003194118,6.754820130,true,none
1785677978.176553249,per_message_full_scan,720,720,6.274458647,6.274458612,0.723611111,0.723611111,1,0.130230099,7.376514737,7.357642976,true,none
1785677979.162302732,per_message_full_scan,720,720,6.274458647,6.274458612,0.745833333,0.745833333,1,0.134100556,7.310801077,7.360494402,true,none
1785677980.162086248,per_message_full_scan,720,720,6.274458647,6.274458612,0.722222222,0.722222222,1,0.130462244,7.312404168,7.525684697,true,none
1785677981.162106991,per_message_full_scan,720,720,6.274458647,6.274458612,0.705555556,0.705555556,1,0.142916128,7.187446617,7.160940292,true,none
1785677982.191564083,per_message_full_scan,720,720,6.274458647,6.274458612,0.718055556,0.718055556,1,0.134062186,7.261791008,7.308248278,true,none
1785677983.162129402,per_message_full_scan,720,720,6.274458647,6.274458612,0.701388889,0.701388889,1,0.134277105,7.311201587,7.241041203,true,none
1785677984.247741461,per_message_full_scan,720,720,6.274458647,6.274458612,0.704166667,0.704166667,1,0.133843556,6.417403283,7.123462161,true,none
1785677985.162162781,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.132281467,8.497113174,5.962554549,true,none
1785677986.186658382,per_message_full_scan,720,720,6.274458647,6.274458612,0.720833333,0.720833333,1,0.133594647,7.423240333,7.007701791,true,none
1785677987.162138700,per_message_full_scan,720,720,6.274458647,6.274458612,0.729166667,0.729166667,1,0.144043297,7.252783436,7.278908748,true,none
1785677988.162134409,per_message_full_scan,720,720,6.274458647,6.274458612,0.719444444,0.719444444,1,0.132743493,7.335491187,7.372844784,true,none
1785677989.162101984,per_message_full_scan,720,720,6.274458647,6.274458612,0.740277778,0.740277778,1,0.132683024,7.285029670,7.313910753,true,none
1785677990.205775976,per_message_full_scan,720,720,6.274458647,6.274458612,0.736111111,0.736111111,1,0.134007558,7.281537255,7.104643198,true,none
1785677991.172555923,per_message_full_scan,720,720,6.274458647,6.274458612,0.733333333,0.733333333,1,0.133423865,7.218366762,7.149054033,true,none
1785677992.183957815,per_message_full_scan,720,720,6.274458647,6.274458612,0.733333333,0.733333333,1,0.129455388,7.342014154,6.873946557,true,none
1785677993.162168264,per_message_full_scan,720,720,6.274458647,6.274458612,0.738888889,0.738888889,1,0.147544757,7.413498748,7.125670503,true,none
1785677994.162188053,per_message_full_scan,720,720,6.274458647,6.274458612,0.729166667,0.729166667,1,0.146651670,7.250664693,7.471924018,true,none
1785677995.162115812,per_message_full_scan,720,720,6.274458647,6.274458612,0.750000000,0.750000000,1,0.144999802,7.221988734,7.435790671,true,none
1785677996.162481070,per_message_full_scan,720,720,6.274458647,6.274458612,0.734722222,0.734722222,1,0.133425951,7.290128336,7.421734291,true,none
1785677997.162434578,per_message_full_scan,720,720,6.274458647,6.274458612,0.726388889,0.726388889,1,0.132253766,7.266227163,7.448543748,true,none
1785677998.161984205,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.134056181,7.321439186,7.421213698,true,none
1785677999.162720203,per_message_full_scan,720,720,6.274458647,6.274458612,0.711111111,0.711111111,1,0.125730261,7.395371099,6.894444440,true,none
1785678000.162178755,per_message_full_scan,720,720,6.274458647,6.274458612,0.723611111,0.723611111,1,0.128878340,7.319016978,7.105760267,true,none
1785678001.162149906,per_message_full_scan,720,720,6.274458647,6.274458612,0.702777778,0.702777778,1,0.134027198,7.273548860,7.624174512,true,none
1785678002.162163019,per_message_full_scan,720,720,6.274458647,6.274458612,0.741666667,0.741666667,1,0.145589426,7.206853077,7.207849615,true,none
1785678003.173312426,per_message_full_scan,720,720,6.274458647,6.274458612,0.741666667,0.741666667,1,0.144286796,7.209259521,7.164211310,true,none
1785678004.162124395,per_message_full_scan,720,720,6.274458647,6.274458612,0.738888889,0.738888889,1,0.134064227,7.287228302,7.259976330,true,none
1785678005.162262201,per_message_full_scan,720,720,6.274458647,6.274458612,0.727777778,0.727777778,1,0.133832261,7.293480697,7.196428856,true,none
1785678006.188092232,per_message_full_scan,720,720,6.274458647,6.274458612,0.731944444,0.731944444,1,0.133937865,7.343228026,7.175031699,true,none
1785678007.162103891,per_message_full_scan,720,720,6.274458647,6.274458612,0.755555556,0.755555556,1,0.134141013,7.323571980,7.465438122,true,none
1785678008.163046122,per_message_full_scan,720,720,6.274458647,6.274458612,0.737500000,0.737500000,1,0.134230316,7.334176320,7.376551630,true,none
1785678009.181893349,per_message_full_scan,720,720,6.274458647,6.274458612,0.744444444,0.744444444,1,0.134112105,7.319315456,7.396022588,true,none
1785678010.162241697,per_message_full_scan,720,720,6.274458647,6.274458612,0.743055556,0.743055556,1,0.145163327,7.242324802,7.363875180,true,none
1785678011.162245989,per_message_full_scan,720,720,6.274458647,6.274458612,0.754166667,0.754166667,1,0.145800874,7.246780284,7.528702837,true,none
