timestamp,mode,input_size,output_size,declared_span_rad,indexed_span_rad,angular_coverage_ratio,finite_return_ratio,accumulated_segments,revolution_duration_sec,input_rate_hz,output_rate_hz,valid,rejection_reason
1784821359.246171713,unselected,0,720,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,false,CLASSIFYING_INPUT:none
1784821360.246081829,unselected,0,720,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,false,CLASSIFYING_INPUT:none
1784821361.246116161,unselected,0,720,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,false,CLASSIFYING_INPUT:none
1784821362.246151924,unselected,1017,720,6.265732050,6.265731774,0.000000000,0.000000000,0,0.000000000,7.873436300,0.000000000,false,CLASSIFYING_INPUT:none
1784821363.246136904,unselected,1021,720,6.265732050,6.265731733,0.000000000,0.000000000,0,0.000000000,7.744545410,0.000000000,false,CLASSIFYING_INPUT:none
1784821364.246159554,per_message_full_scan,1018,720,6.265732050,6.265731907,0.997222222,0.894444444,1,0.121325403,7.750993752,7.549214281,true,none
1784821365.246158123,per_message_full_scan,1024,720,6.265732050,6.265731925,0.997222222,0.900000000,1,0.134172365,36.187446211,7.034947346,true,none
1784821366.246130466,per_message_full_scan,1024,720,6.265732050,6.265731925,0.997222222,0.883333333,1,0.134102911,12.445866268,7.559199292,true,none
1784821367.246112585,per_message_full_scan,1025,720,6.265732050,6.265731812,0.997222222,0.884722222,1,0.134202346,8.389713089,7.570289250,true,none
1784821368.247834682,per_message_full_scan,1019,720,6.265732050,6.265731762,0.997222222,0.886111111,1,0.134137899,131.291041982,7.414329146,true,none
1784821369.246167660,per_message_full_scan,1028,720,6.265732050,6.265731908,0.997222222,0.876388889,1,0.122263417,28.460612475,7.661807715,true,none
1784821370.246506929,per_message_full_scan,1028,720,6.265732050,6.265731908,0.997222222,0.890277778,1,0.120539889,12.022727871,7.663167327,true,none
1784821371.246180296,per_message_full_scan,1020,720,6.265732050,6.265731851,0.997222222,0.887500000,1,0.133641392,18.961327341,7.300490273,true,none
1784821372.246289015,per_message_full_scan,1023,720,6.265732050,6.265731973,0.998611111,0.897222222,1,0.130350098,9.531615780,7.575671894,true,none
1784821373.249121904,per_message_full_scan,1030,720,6.265732050,6.265731969,0.998611111,0.881944444,1,0.119090430,8.114472092,7.706424699,true,none
1784821374.246171474,per_message_full_scan,1028,720,6.265732050,6.265731908,0.997222222,0.884722222,1,0.133882970,7.725142263,7.651973128,true,none
1784821375.246786594,per_message_full_scan,1026,720,6.265732050,6.265731668,0.997222222,0.877777778,1,0.134155244,7.575993978,7.542827542,true,none
1784821376.246223927,per_message_full_scan,1027,720,6.265732050,6.265732007,0.998611111,0.869444444,1,0.133298889,7.572896956,7.572674534,true,none
1784821377.246177435,per_message_full_scan,1027,720,6.265732050,6.265732007,0.998611111,0.876388889,1,0.133715332,7.599729617,7.601425029,true,none
1784821378.246183634,per_message_full_scan,1027,720,6.265732050,6.265732007,0.998611111,0.875000000,1,0.136033937,7.579870818,7.582546716,true,none
1784821379.246326447,per_message_full_scan,1026,720,6.265732050,6.265731668,0.997222222,0.879166667,1,0.121327177,7.705814997,7.708160368,true,none
1784821380.246192217,per_message_full_scan,1020,720,6.265732050,6.265731851,0.997222222,0.879166667,1,0.120567195,8.090373742,7.448294297,true,none
1784821381.246146917,per_message_full_scan,1023,720,6.265732050,6.265731973,0.998611111,0.881944444,1,0.133376241,7.732911029,7.597942891,true,none
1784821382.246221542,per_message_full_scan,1024,720,6.265732050,6.265731925,0.997222222,0.873611111,1,0.134078115,7.679512609,7.643936296,true,none
1784821383.246216774,per_message_full_scan,1023,720,6.265732050,6.265731973,0.998611111,0.873611111,1,0.133656338,7.589038583,7.572680719,true,none
1784821384.247355223,per_message_full_scan,1026,720,6.265732050,6.265731668,0.997222222,0.880555556,1,0.121144362,7.718700345,7.715846101,true,none
1784821385.246186972,per_message_full_scan,1019,720,6.265732050,6.265731762,0.997222222,0.879166667,1,0.133161142,7.601179748,7.600808740,true,none
1784821386.248800039,per_message_full_scan,1028,720,6.265732050,6.265731908,0.997222222,0.881944444,1,0.122665465,7.609202228,7.603468998,true,none
1784821387.246144295,per_message_full_scan,1030,720,6.265732050,6.265731969,0.998611111,0.895833333,1,0.109586366,7.854509895,7.906430533,true,none
1784821388.246442080,per_message_full_scan,1028,720,6.265732050,6.265731908,0.997222222,0.883333333,1,0.130570158,7.635442844,7.652373786,true,none
