timestamp,message_index,ranges_size,intensities_size,angle_min,angle_max,angle_increment,declared_span_rad,indexed_span_rad,declared_span_deg,indexed_span_deg,scan_time,time_increment,range_min,range_max,finite_count,finite_ratio,frame_id,timestamp_monotonic,input_rate_hz,publisher_count,classification
1784821347.595958471,1,1030,1030,-3.124139309,3.141592741,0.006089147,6.265732050,6.265731969,359.000002022,358.999997406,0.129013494,0.000125378,0.150000006,12.000000000,885,0.859223301,"laser_frame",true,0.000000000,1,FULL_REVOLUTION
1784821347.731508493,2,1030,1030,-3.124139309,3.141592741,0.006089147,6.265732050,6.265731969,359.000002022,358.999997406,0.133580849,0.000129816,0.150000006,12.000000000,886,0.860194175,"laser_frame",true,7.380038398,1,FULL_REVOLUTION
1784821347.853594780,3,1030,1030,-3.124139309,3.141592741,0.006089147,6.265732050,6.265731969,359.000002022,358.999997406,0.120054595,0.000116671,0.150000006,12.000000000,897,0.870873786,"laser_frame",true,7.551242741,1,FULL_REVOLUTION
1784821347.988646984,4,1029,1029,-3.124139309,3.141592741,0.006095070,6.265732050,6.265731884,359.000002022,358.999992523,0.134092584,0.000130440,0.150000006,12.000000000,888,0.862973761,"laser_frame",true,7.521580654,1,FULL_REVOLUTION
1784821348.123644590,5,1023,1023,-3.124139309,3.141592741,0.006130853,6.265732050,6.265731973,359.000002022,358.999997593,0.134005710,0.000131121,0.150000006,12.000000000,887,0.867057674,"laser_frame",true,7.499567036,1,FULL_REVOLUTION
1784821348.246523380,6,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.121948443,0.000119792,0.150000006,12.000000000,885,0.868498528,"laser_frame",true,7.626964871,1,FULL_REVOLUTION
1784821348.385966063,7,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.134484172,0.000132106,0.150000006,12.000000000,879,0.862610402,"laser_frame",true,7.506298256,1,FULL_REVOLUTION
1784821348.505946159,8,1020,1020,-3.124139309,3.141592741,0.006148903,6.265732050,6.265731851,359.000002022,358.999990602,0.115777418,0.000113619,0.150000006,12.000000000,878,0.860784314,"laser_frame",true,7.715015846,1,FULL_REVOLUTION
1784821348.639731884,9,1021,1021,-3.124139309,3.141592741,0.006142874,6.265732050,6.265731733,359.000002022,358.999983879,0.132478118,0.000129881,0.150000006,12.000000000,877,0.858961802,"laser_frame",true,7.666289272,1,FULL_REVOLUTION
1784821348.774820805,10,1023,1023,-3.124139309,3.141592741,0.006130853,6.265732050,6.265731973,359.000002022,358.999997593,0.133373603,0.000130503,0.150000006,12.000000000,882,0.862170088,"laser_frame",true,7.613182299,1,FULL_REVOLUTION
1784821348.897412539,11,1025,1025,-3.124139309,3.141592741,0.006118879,6.265732050,6.265731812,359.000002022,358.999988361,0.121680066,0.000118828,0.150000006,12.000000000,878,0.856585366,"laser_frame",true,7.718195531,1,FULL_REVOLUTION
1784821349.032505274,12,1025,1025,-3.124139309,3.141592741,0.006118879,6.265732050,6.265731812,359.000002022,358.999988361,0.134082764,0.000130940,0.150000006,12.000000000,880,0.858536585,"laser_frame",true,7.658815946,1,FULL_REVOLUTION
1784821349.168471575,13,1026,1026,-3.124139309,3.141592741,0.006112909,6.265732050,6.265731668,359.000002022,358.999980144,0.135097429,0.000131802,0.150000006,12.000000000,894,0.871345029,"laser_frame",true,7.597462283,1,FULL_REVOLUTION
1784821349.292567253,14,1024,1024,-3.124139309,3.141592741,0.006124860,6.265732050,6.265731925,359.000002022,358.999994844,0.120826490,0.000118110,0.150000006,12.000000000,888,0.867187500,"laser_frame",true,6.564570934,1,FULL_REVOLUTION
1784821349.580541372,15,1024,1024,-3.124139309,3.141592741,0.006124860,6.265732050,6.265731925,359.000002022,358.999994844,0.000005093,0.000000005,0.150000006,12.000000000,881,0.860351562,"laser_frame",true,228.131374136,1,FULL_REVOLUTION
1784821349.683546782,16,1021,1021,-3.124139309,3.141592741,0.006142874,6.265732050,6.265731733,359.000002022,358.999983879,0.102147497,0.000100145,0.150000006,12.000000000,881,0.862879530,"laser_frame",true,184.443851021,1,FULL_REVOLUTION
1784821349.818636656,17,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.134174317,0.000131802,0.150000006,12.000000000,882,0.865554465,"laser_frame",true,149.034453228,1,FULL_REVOLUTION
1784821349.953830719,18,1020,1020,-3.124139309,3.141592741,0.006148903,6.265732050,6.265731851,359.000002022,358.999990602,0.134166196,0.000131665,0.150000006,12.000000000,888,0.870588235,"laser_frame",true,120.708033736,1,FULL_REVOLUTION
1784821350.076610088,19,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.121804059,0.000119768,0.150000006,12.000000000,882,0.866404715,"laser_frame",true,98.195605789,1,FULL_REVOLUTION
1784821350.211634159,20,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.134151071,0.000131909,0.150000006,12.000000000,880,0.864440079,"laser_frame",true,80.037653115,1,FULL_REVOLUTION
1784821350.334503651,21,1016,1016,-3.124139309,3.141592741,0.006173135,6.265732050,6.265731803,359.000002022,358.999987881,0.121907696,0.000120106,0.150000006,12.000000000,877,0.863188976,"laser_frame",true,65.658288513,1,FULL_REVOLUTION
1784821350.469529152,22,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.134184852,0.000131942,0.150000006,12.000000000,879,0.863457760,"laser_frame",true,54.006567074,1,FULL_REVOLUTION
1784821350.606343269,23,1021,1021,-3.124139309,3.141592741,0.006142874,6.265732050,6.265731733,359.000002022,358.999983879,0.135851681,0.000133188,0.150000006,12.000000000,879,0.860920666,"laser_frame",true,44.668123653,1,FULL_REVOLUTION
1784821350.727458954,24,1021,1021,-3.124139309,3.141592741,0.006142874,6.265732050,6.265731733,359.000002022,358.999983879,0.120257825,0.000117900,0.150000006,12.000000000,886,0.867776690,"laser_frame",true,37.384237416,1,FULL_REVOLUTION
1784821350.862559319,25,1026,1026,-3.124139309,3.141592741,0.006112909,6.265732050,6.265731668,359.000002022,358.999980144,0.133714810,0.000130453,0.150000006,12.000000000,893,0.870370370,"laser_frame",true,31.361601807,1,FULL_REVOLUTION
1784821350.999631643,26,1026,1026,-3.124139309,3.141592741,0.006112909,6.265732050,6.265731668,359.000002022,358.999980144,0.133803204,0.000130540,0.150000006,12.000000000,894,0.871345029,"laser_frame",true,26.562807317,1,FULL_REVOLUTION
1784821351.120509624,27,1028,1028,-3.124139309,3.141592741,0.006101005,6.265732050,6.265731908,359.000002022,358.999993911,0.118699327,0.000115579,0.150000006,12.000000000,906,0.881322957,"laser_frame",true,22.919717762,1,FULL_REVOLUTION
1784821351.255667448,28,1029,1029,-3.124139309,3.141592741,0.006095070,6.265732050,6.265731884,359.000002022,358.999992523,0.132084593,0.000128487,0.150000006,12.000000000,893,0.867832847,"laser_frame",true,19.814092987,1,FULL_REVOLUTION
1784821351.390737057,29,1028,1028,-3.124139309,3.141592741,0.006101005,6.265732050,6.265731908,359.000002022,358.999993911,0.132119760,0.000128646,0.150000006,12.000000000,885,0.860894942,"laser_frame",true,17.334271637,1,FULL_REVOLUTION
1784821351.526816845,30,1027,1027,-3.124139309,3.141592741,0.006106951,6.265732050,6.265732007,359.000002022,358.999999567,0.134632602,0.000131221,0.150000006,12.000000000,882,0.858812074,"laser_frame",true,15.337693490,1,FULL_REVOLUTION
1784821351.650076866,31,1025,1025,-3.124139309,3.141592741,0.006118879,6.265732050,6.265731812,359.000002022,358.999988361,0.121820256,0.000118965,0.150000006,12.000000000,878,0.856585366,"laser_frame",true,13.886324087,1,FULL_REVOLUTION
1784821351.783871889,32,1025,1025,-3.124139309,3.141592741,0.006118879,6.265732050,6.265731812,359.000002022,358.999988361,0.132232875,0.000129134,0.150000006,12.000000000,888,0.866341463,"laser_frame",true,12.609167641,1,FULL_REVOLUTION
