timestamp,message_index,ranges_size,intensities_size,angle_min,angle_max,angle_increment,declared_span_rad,indexed_span_rad,declared_span_deg,indexed_span_deg,scan_time,time_increment,range_min,range_max,finite_count,finite_ratio,frame_id,timestamp_monotonic,input_rate_hz,publisher_count,classification
1785061021.180344820,1,1039,1039,-3.124139309,3.141592741,0.006036351,6.265732050,6.265731823,359.000002022,358.999989001,0.134498462,0.000129575,0.150000006,12.000000000,888,0.854667950,"laser_frame",true,0.000000000,1,FULL_REVOLUTION
1785061021.315200329,2,1040,1040,-3.124139309,3.141592741,0.006030541,6.265732050,6.265732009,359.000002022,358.999999674,0.133720964,0.000128702,0.150000006,12.000000000,886,0.851923077,"laser_frame",true,7.431660715,1,FULL_REVOLUTION
1785061021.450353384,3,1039,1039,-3.124139309,3.141592741,0.006036351,6.265732050,6.265731823,359.000002022,358.999989001,0.134155214,0.000129244,0.150000006,12.000000000,887,0.853705486,"laser_frame",true,7.425320535,1,FULL_REVOLUTION
1785061021.573145390,4,1037,1037,-3.124139309,3.141592741,0.006048004,6.265732050,6.265731810,359.000002022,358.999988254,0.121901378,0.000117665,0.150000006,12.000000000,890,0.858244937,"laser_frame",true,7.520063436,1,FULL_REVOLUTION
1785061021.708709002,5,1042,1042,-3.124139309,3.141592741,0.006018955,6.265732050,6.265731941,359.000002022,358.999995805,0.134577662,0.000129277,0.150000006,12.000000000,889,0.853166987,"laser_frame",true,7.530971514,1,FULL_REVOLUTION
1785061021.843225241,6,1046,1046,-3.124139309,3.141592741,0.005995916,6.265732050,6.265731945,359.000002022,358.999996018,0.133112565,0.000127380,0.150000006,12.000000000,888,0.848948375,"laser_frame",true,7.507762846,1,FULL_REVOLUTION
1785061021.978293180,7,1048,1048,-3.124139309,3.141592741,0.005984462,6.265732050,6.265731574,359.000002022,358.999974754,0.133305669,0.000127322,0.150000006,12.000000000,893,0.852099237,"laser_frame",true,7.490757172,1,FULL_REVOLUTION
1785061022.113390923,8,1048,1048,-3.124139309,3.141592741,0.005984462,6.265732050,6.265731574,359.000002022,358.999974754,0.133611277,0.000127613,0.150000006,12.000000000,904,0.862595420,"laser_frame",true,7.473979583,1,FULL_REVOLUTION
1785061022.249703407,9,1050,1050,-3.124139309,3.141592741,0.005973052,6.265732050,6.265731793,359.000002022,358.999987294,0.134980530,0.000128675,0.150000006,12.000000000,894,0.851428571,"laser_frame",true,7.416906396,1,FULL_REVOLUTION
1785061022.384335756,10,1050,1050,-3.124139309,3.141592741,0.005973052,6.265732050,6.265731793,359.000002022,358.999987294,0.130914211,0.000124799,0.150000006,12.000000000,898,0.855238095,"laser_frame",true,7.419866505,1,FULL_REVOLUTION
1785061022.518857479,11,1048,1048,-3.124139309,3.141592741,0.005984462,6.265732050,6.265731574,359.000002022,358.999974754,0.130352244,0.000124501,0.150000006,12.000000000,890,0.849236641,"laser_frame",true,7.454640341,1,FULL_REVOLUTION
1785061022.653975487,12,1045,1045,-3.124139309,3.141592741,0.006001659,6.265732050,6.265731722,359.000002022,358.999983239,0.134082198,0.000128431,0.150000006,12.000000000,893,0.854545455,"laser_frame",true,7.444005123,1,FULL_REVOLUTION
1785061022.789053202,13,1040,1040,-3.124139309,3.141592741,0.006030541,6.265732050,6.265732009,359.000002022,358.999999674,0.134068713,0.000129036,0.150000006,12.000000000,895,0.860576923,"laser_frame",true,7.436530206,1,FULL_REVOLUTION
1785061022.911903143,14,1041,1041,-3.124139309,3.141592741,0.006024742,6.265732050,6.265731715,359.000002022,358.999982812,0.121859148,0.000117172,0.150000006,12.000000000,890,0.854947166,"laser_frame",true,7.575909561,1,FULL_REVOLUTION
1785061023.046915770,15,1041,1041,-3.124139309,3.141592741,0.006024742,6.265732050,6.265731715,359.000002022,358.999982812,0.134015828,0.000128861,0.150000006,12.000000000,890,0.854947166,"laser_frame",true,7.543529087,1,FULL_REVOLUTION
1785061023.182118416,16,1041,1041,-3.124139309,3.141592741,0.006024742,6.265732050,6.265731715,359.000002022,358.999982812,0.134242848,0.000129080,0.150000006,12.000000000,892,0.856868396,"laser_frame",true,7.513040443,1,FULL_REVOLUTION
1785061023.317246914,17,1041,1041,-3.124139309,3.141592741,0.006024742,6.265732050,6.265731715,359.000002022,358.999982812,0.134078369,0.000128921,0.150000006,12.000000000,882,0.847262248,"laser_frame",true,7.490863442,1,FULL_REVOLUTION
1785061023.452212811,18,1039,1039,-3.124139309,3.141592741,0.006036351,6.265732050,6.265731823,359.000002022,358.999989001,0.134086862,0.000129178,0.150000006,12.000000000,894,0.860442733,"laser_frame",true,7.473978516,1,FULL_REVOLUTION
1785061023.587340832,19,1042,1042,-3.124139309,3.141592741,0.006018955,6.265732050,6.265731941,359.000002022,358.999995805,0.134219840,0.000128934,0.150000006,12.000000000,895,0.858925144,"laser_frame",true,7.458655269,1,FULL_REVOLUTION
1785061023.723237276,20,1046,1046,-3.124139309,3.141592741,0.005995916,6.265732050,6.265731945,359.000002022,358.999996018,0.134584665,0.000128789,0.150000006,12.000000000,895,0.855640535,"laser_frame",true,7.439167685,1,FULL_REVOLUTION
1785061023.845626593,21,1048,1048,-3.124139309,3.141592741,0.005984462,6.265732050,6.265731574,359.000002022,358.999974754,0.120463856,0.000115056,0.150000006,12.000000000,892,0.851145038,"laser_frame",true,7.581933692,1,FULL_REVOLUTION
1785061023.980390310,22,1049,1049,-3.124139309,3.141592741,0.005978752,6.265732050,6.265732020,359.000002022,359.000000314,0.133532807,0.000127417,0.150000006,12.000000000,903,0.860819828,"laser_frame",true,7.550320508,1,FULL_REVOLUTION
1785061024.116710424,23,1049,1049,-3.124139309,3.141592741,0.005978752,6.265732050,6.265732020,359.000002022,359.000000314,0.135006115,0.000128823,0.150000006,12.000000000,895,0.853193518,"laser_frame",true,7.506801496,1,FULL_REVOLUTION
1785061024.250858307,24,1050,1050,-3.124139309,3.141592741,0.005973052,6.265732050,6.265731793,359.000002022,358.999987294,0.132484809,0.000126296,0.150000006,12.000000000,899,0.856190476,"laser_frame",true,7.495223291,1,FULL_REVOLUTION
1785061024.386672974,25,1049,1049,-3.124139309,3.141592741,0.005978752,6.265732050,6.265732020,359.000002022,359.000000314,0.133878469,0.000127747,0.150000006,12.000000000,897,0.855100095,"laser_frame",true,7.472591491,1,FULL_REVOLUTION
1785061024.520757914,26,1047,1047,-3.124139309,3.141592741,0.005990183,6.265732050,6.265731885,359.000002022,358.999992577,0.133022323,0.000127172,0.150000006,12.000000000,891,0.851002865,"laser_frame",true,7.470367273,1,FULL_REVOLUTION
1785061024.655902863,27,1044,1044,-3.124139309,3.141592741,0.006007413,6.265732050,6.265731669,359.000002022,358.999980224,0.134063214,0.000128536,0.150000006,12.000000000,891,0.853448276,"laser_frame",true,7.455152287,1,FULL_REVOLUTION
1785061024.791093826,28,1042,1042,-3.124139309,3.141592741,0.006018955,6.265732050,6.265731941,359.000002022,358.999995805,0.133569509,0.000128309,0.150000006,12.000000000,891,0.855086372,"laser_frame",true,7.444863938,1,FULL_REVOLUTION
1785061024.926200628,29,1041,1041,-3.124139309,3.141592741,0.006024742,6.265732050,6.265731715,359.000002022,358.999982812,0.134077340,0.000128921,0.150000006,12.000000000,889,0.853986551,"laser_frame",true,7.436185327,1,FULL_REVOLUTION
