timestamp,raw_odom_age_sec,scan_age_sec,rf2o_rate_hz,scan_rate_hz,x,y,yaw_deg,delta_translation_m,delta_yaw_deg,translation_speed_mps,yaw_rate_degps,roll_deg,pitch_deg,valid,status_reason
1785061045.616731882,inf,inf,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,false,WAITING_FOR_SCAN
1785061046.614817381,inf,0.056571334,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,false,LOW_ANGULAR_COVERAGE
1785061047.616543531,inf,0.122778851,0.000000000,18.743939043,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.057140967,1.464215888,false,WAITING_FOR_ODOM
1785061048.615499973,inf,0.053129498,0.000000000,9.408685406,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.033263357,1.474944292,false,WAITING_FOR_ODOM
1785061049.616074562,0.083373752,0.111982924,9.237108910,7.840624342,0.000445075,-0.000469122,-0.436498467,0.000504576,0.092787413,0.003737024,0.687208410,0.028136708,1.477198866,true,OK
1785061050.614733219,0.079440124,0.042818425,8.287622440,7.532681747,0.000237485,-0.000144415,-0.086459823,0.000208021,0.121946558,0.001539467,0.902471631,0.013832988,1.463284912,true,OK
1785061051.614654303,0.083301064,0.109219138,7.790489923,6.874030001,-0.000580346,0.000196899,-0.326022635,0.000335627,0.165510998,0.000827604,0.408124173,0.007745368,1.452824839,true,OK
1785061052.614732742,0.073940652,0.040051364,7.709941282,7.358680986,0.000546535,0.000693529,-0.314638684,0.000174910,0.111905833,0.001306134,0.835652885,0.023719751,1.443246985,true,OK
1785061053.614953756,0.076611728,0.105052250,8.647929053,7.440343833,0.000852314,0.000794949,-0.234767729,0.000308860,0.071326251,0.002258570,0.521580608,0.008982177,1.456777616,true,OK
1785061054.616355896,0.042753976,0.027732470,8.179060962,7.436079141,0.001075577,0.001098034,0.113264507,0.000195022,0.165510998,0.001447939,1.228832499,0.012437856,1.458539425,true,OK
1785061055.614792347,0.184058808,0.092309856,9.561272271,7.516042182,0.001166303,0.001392486,0.014212690,0.000404667,0.397128516,0.003093478,3.035851071,0.008351087,1.481837023,true,OK
1785061056.614823580,0.085101470,0.023087996,8.811127898,7.478803556,0.001494468,0.001299415,-0.586780945,0.000081259,0.111905833,0.000605820,0.834305174,0.004128275,1.459491345,true,OK
1785061057.614784241,0.179752788,0.078958782,8.749118599,7.443806766,0.000886478,0.001223177,-0.133370366,0.000294367,0.117033931,0.002183241,0.868009788,0.040224417,1.444229769,true,OK
1785061058.614735603,0.072301578,0.022526572,8.240052075,7.564551803,0.000490556,0.002508515,-0.115887156,0.000584877,0.111905833,0.004760183,0.910776924,0.043177267,1.470799825,true,OK
1785061059.615766525,0.184923936,0.089884344,8.768380343,7.533887156,0.001095271,0.002447291,-0.478219187,0.000466035,0.108352360,0.003447815,0.801611492,0.041650839,1.456319704,true,OK
1785061060.616495371,0.077783154,0.021605095,8.388553950,7.515948996,0.001533963,0.002862666,-0.273801690,0.000444809,0.111905833,0.003294765,0.828902174,-0.000421255,1.469061049,true,OK
1785061061.614990234,0.184240099,0.075320204,8.801135233,7.442763515,0.001520929,0.002624651,-0.303436607,0.000673592,0.159490387,0.005049139,1.195515297,0.005384395,1.466373629,true,OK
1785061062.614805460,0.084429130,0.018809852,8.377975186,7.590598032,0.000952637,0.002147001,-0.431361027,0.000276909,0.068528042,0.002048822,0.507033057,0.031587084,1.455895541,true,OK
1785061063.614897251,0.179749915,0.081720108,8.637871911,7.523131210,0.001639288,0.002660310,-0.325010193,0.000128329,0.129721514,0.001044774,1.056114291,0.038583131,1.472612946,true,OK
1785061064.615008116,0.074187300,0.003052278,8.552412097,7.438070620,0.001940991,0.002711469,-0.582174499,0.000315311,0.379491794,0.002362585,2.843484732,0.029854996,1.477094641,true,OK
1785061065.614723444,0.184783933,0.071015632,8.887765542,7.465635160,0.001333042,0.002550000,-0.461030600,0.000229335,0.019782341,0.001700749,0.146705654,0.018084729,1.488564463,true,OK
1785061066.616190434,0.060348916,0.015476148,7.207140422,6.508177573,0.001448260,0.002579651,-0.547003395,0.000560634,0.052339156,0.004151016,0.387526742,0.030852728,1.445856635,true,OK
1785061067.615615129,0.079153080,0.069883543,7.568418168,7.245420509,0.000679798,0.002003223,-0.597423417,0.000302200,0.113640914,0.002237190,0.841283680,0.021403365,1.453471956,true,OK
1785061068.616322279,0.040325775,0.136469770,8.801038526,7.545936366,0.001333043,0.004010257,-0.257025525,0.000252685,0.000000000,0.001879167,0.000000000,0.037848895,1.445036122,true,OK
