timestamp,mode,input_size,output_size,declared_span_rad,indexed_span_rad,angular_coverage_ratio,finite_return_ratio,accumulated_segments,revolution_duration_sec,input_rate_hz,output_rate_hz,valid,rejection_reason
1785064242.283888817,per_message_full_scan,720,720,6.274458647,6.274458612,0.000000000,0.000000000,0,0.000000000,2.729537975,0.000000000,false,STALE_INPUT:Dropping full scan because deskew TF is unavailable
1785064243.122075796,per_message_full_scan,720,720,6.274458647,6.274458612,0.909722222,0.909722222,1,0.135590613,161.600196389,0.000000000,true,none
1785064244.127225637,per_message_full_scan,720,720,6.274458647,6.274458612,0.909722222,0.909722222,1,0.120124035,33.717116769,8.413524971,true,none
1785064245.122078180,per_message_full_scan,720,720,6.274458647,6.274458612,0.916666667,0.916666667,1,0.136146381,12.957157694,7.586806922,true,none
1785064246.130149841,per_message_full_scan,720,720,6.274458647,6.274458612,0.911111111,0.911111111,1,0.130735755,13.545906495,6.655031790,true,none
1785064247.122159004,per_message_full_scan,720,720,6.274458647,6.274458612,0.915277778,0.915277778,1,0.126192585,9.230458346,6.672879939,true,none
1785064248.123831034,per_message_full_scan,720,720,6.274458647,6.274458612,0.912500000,0.912500000,1,0.131723404,7.894183074,7.498762628,true,none
1785064249.123913527,per_message_full_scan,720,720,6.274458647,6.274458612,0.911111111,0.911111111,1,0.122407064,7.705433490,7.552644084,true,none
1785064250.122093678,per_message_full_scan,720,720,6.274458647,6.274458612,0.911111111,0.911111111,1,0.131422773,7.542024721,7.531583679,true,none
1785064251.122319698,per_message_full_scan,720,720,6.274458647,6.274458612,0.906944444,0.906944444,1,0.119952515,7.703360187,7.508224926,true,none
1785064252.122060537,per_message_full_scan,720,720,6.274458647,6.274458612,0.900000000,0.900000000,1,0.130324170,7.492587746,7.624081366,true,none
1785064253.122105837,per_message_full_scan,720,720,6.274458647,6.274458612,0.905555556,0.905555556,1,0.134050593,7.504650169,7.671208682,true,none
1785064254.122237921,per_message_full_scan,720,720,6.274458647,6.274458612,0.900000000,0.900000000,1,0.134929717,7.578599033,7.584393775,true,none
1785064255.130890131,per_message_full_scan,720,720,6.274458647,6.274458612,0.902777778,0.902777778,1,0.121915676,7.719321273,8.264575680,true,none
1785064256.122044563,per_message_full_scan,720,720,6.274458647,6.274458612,0.905555556,0.905555556,1,0.126181617,8.580267616,6.699667231,true,none
1785064257.122047186,per_message_full_scan,720,720,6.274458647,6.274458612,0.913888889,0.913888889,1,0.129634723,7.414471257,7.572846783,true,none
1785064258.122146845,per_message_full_scan,720,720,6.274458647,6.274458612,0.911111111,0.911111111,1,0.128681123,8.294522076,8.194415170,true,none
1785064259.122020721,per_message_full_scan,720,720,6.274458647,6.274458612,0.915277778,0.915277778,1,0.132813469,7.802072905,8.182318698,true,none
1785064260.122085571,per_message_full_scan,720,720,6.274458647,6.274458612,0.902777778,0.902777778,1,0.132352218,7.651688297,7.923819905,true,none
1785064261.122033119,per_message_full_scan,720,720,6.274458647,6.274458612,0.897222222,0.897222222,1,0.131584942,7.582196734,7.568748241,true,none
1785064262.122133970,per_message_full_scan,720,720,6.274458647,6.274458612,0.901388889,0.901388889,1,0.132026643,7.621209783,7.576275549,true,none
1785064263.122089386,per_message_full_scan,720,720,6.274458647,6.274458612,0.900000000,0.900000000,1,0.121702522,7.623637109,7.562932631,true,none
1785064264.122826099,per_message_full_scan,720,720,6.274458647,6.274458612,0.894444444,0.894444444,1,0.131078973,15.069081732,6.618026857,true,none
1785064265.122106075,per_message_full_scan,720,720,6.274458647,6.274458612,0.908333333,0.908333333,1,0.123442933,8.856053829,7.396708422,true,none
1785064266.128056526,per_message_full_scan,720,720,6.274458647,6.274458612,0.909722222,0.909722222,1,0.132123560,7.763615538,7.548407362,true,none
1785064267.139691114,per_message_full_scan,720,720,6.274458647,6.274458612,0.908333333,0.908333333,1,0.118020728,7.481147828,7.019667129,true,none
1785064268.122328043,per_message_full_scan,720,720,6.274458647,6.274458612,0.909722222,0.909722222,1,0.121188015,6.650357792,6.785787384,true,none
1785064269.122136116,per_message_full_scan,720,720,6.274458647,6.274458612,0.906944444,0.906944444,1,0.132606044,7.436849153,7.375604800,true,none
1785064270.137016058,per_message_full_scan,720,720,6.274458647,6.274458612,0.912500000,0.912500000,1,0.121341109,7.412153005,7.379707909,true,none
1785064271.122945309,per_message_full_scan,720,720,6.274458647,6.274458612,0.894444444,0.894444444,1,0.123326115,8.421415368,8.191121880,true,none
1785064272.154736042,per_message_full_scan,720,720,6.274458647,6.274458612,0.905555556,0.905555556,1,0.135939285,7.828323623,7.060532282,true,none
1785064273.122114897,per_message_full_scan,720,720,6.274458647,6.274458612,0.905555556,0.905555556,1,0.131492198,7.813192526,7.553920207,true,none
1785064274.122064352,per_message_full_scan,720,720,6.274458647,6.274458612,0.904166667,0.904166667,1,0.121047713,7.674104876,7.947242194,true,none
1785064275.122286797,per_message_full_scan,720,720,6.274458647,6.274458612,0.897222222,0.897222222,1,0.132397607,7.560931265,7.826097804,true,none
1785064276.123026371,per_message_full_scan,720,720,6.274458647,6.274458612,0.906944444,0.906944444,1,0.135861233,7.522835746,7.810342594,true,none
1785064277.122239828,per_message_full_scan,720,720,6.274458647,6.274458612,0.904166667,0.904166667,1,0.131202802,8.933089554,8.101316997,true,none
1785064278.132801771,per_message_full_scan,720,720,6.274458647,6.274458612,0.906944444,0.906944444,1,0.132066280,7.723580188,7.444405384,true,none
