timestamp,mode,input_size,output_size,declared_span_rad,indexed_span_rad,angular_coverage_ratio,finite_return_ratio,accumulated_segments,revolution_duration_sec,input_rate_hz,output_rate_hz,valid,rejection_reason
1785061906.346993685,per_message_full_scan,720,720,6.274458647,6.274458612,0.000000000,0.000000000,0,0.000000000,2.755047577,0.000000000,false,STALE_INPUT:Dropping full scan because deskew TF is unavailable
1785061907.181859255,per_message_full_scan,720,720,6.274458647,6.274458612,0.915277778,0.915277778,1,0.117231220,104.553591852,7.258000301,true,none
1785061908.182014227,per_message_full_scan,720,720,6.274458647,6.274458612,0.912500000,0.912500000,1,0.121031545,23.743532556,7.673108150,true,none
1785061909.187398434,per_message_full_scan,720,720,6.274458647,6.274458612,0.902777778,0.902777778,1,0.114259146,11.289277702,7.752111265,true,none
1785061910.182970285,per_message_full_scan,720,720,6.274458647,6.274458612,0.915277778,0.915277778,1,0.113480888,8.327883004,7.733954989,true,none
1785061911.187085867,per_message_full_scan,720,720,6.274458647,6.274458612,0.916666667,0.916666667,1,0.133971065,7.796315399,8.095321677,true,none
1785061912.182183504,per_message_full_scan,720,720,6.274458647,6.274458612,0.926388889,0.926388889,1,0.133707419,7.589550748,7.501810596,true,none
1785061913.200810671,per_message_full_scan,720,720,6.274458647,6.274458612,0.908333333,0.908333333,1,0.123288631,7.676564249,7.479125473,true,none
1785061914.182254076,per_message_full_scan,720,720,6.274458647,6.274458612,0.908333333,0.908333333,1,0.134217367,7.589852473,7.628230987,false,STALE_INPUT:none
1785061915.181852341,per_message_full_scan,720,720,6.274458647,6.274458612,0.912500000,0.912500000,1,0.120061852,7.601503259,7.603042328,true,none
1785061916.181836128,per_message_full_scan,720,720,6.274458647,6.274458612,0.911111111,0.911111111,1,0.121841311,7.675675631,7.469595633,true,none
1785061917.182150364,per_message_full_scan,720,720,6.274458647,6.274458612,0.916666667,0.916666667,1,0.118297935,7.699712484,7.360463033,true,none
1785061918.182083845,per_message_full_scan,720,720,6.274458647,6.274458612,0.909722222,0.909722222,1,0.122187018,7.823685484,7.023324447,true,none
1785061919.181910038,per_message_full_scan,720,720,6.274458647,6.274458612,0.905555556,0.905555556,1,0.124741726,7.893084159,7.585495715,true,none
1785061920.181824923,per_message_full_scan,720,720,6.274458647,6.274458612,0.916666667,0.916666667,1,0.132527292,7.683041604,7.572373250,true,none
1785061921.182307482,per_message_full_scan,720,720,6.274458647,6.274458612,0.900000000,0.900000000,1,0.134253174,7.646609190,8.017527454,true,none
1785061922.181850195,per_message_full_scan,720,720,6.274458647,6.274458612,0.905555556,0.905555556,1,0.120306127,7.661398019,7.939884405,true,none
1785061923.194513559,per_message_full_scan,720,720,6.274458647,6.274458612,0.909722222,0.909722222,1,0.130006492,7.487433670,7.656971203,true,none
1785061924.182247400,per_message_full_scan,720,720,6.274458647,6.274458612,0.905555556,0.905555556,1,0.132740602,7.601805273,7.625505093,true,none
1785061925.184133291,per_message_full_scan,720,720,6.274458647,6.274458612,0.911111111,0.911111111,1,0.120083496,7.709066720,7.730466691,true,none
