timestamp,message_index,ranges_size,intensities_size,angle_min,angle_max,angle_increment,declared_span_rad,indexed_span_rad,declared_span_deg,indexed_span_deg,scan_time,time_increment,range_min,range_max,finite_count,finite_ratio,frame_id,timestamp_monotonic,input_rate_hz,publisher_count,classification
1784821934.628203869,1,1020,1020,-3.124139309,3.141592741,0.006148903,6.265732050,6.265731851,359.000002022,358.999990602,0.134215981,0.000131713,0.150000006,12.000000000,892,0.874509804,"laser_frame",true,0.000000000,1,FULL_REVOLUTION
1784821934.763127327,2,1017,1017,-3.124139309,3.141592741,0.006167059,6.265732050,6.265731774,359.000002022,358.999986227,0.134052694,0.000131942,0.150000006,12.000000000,879,0.864306785,"laser_frame",true,7.414196340,1,FULL_REVOLUTION
1784821934.886137486,3,1016,1016,-3.124139309,3.141592741,0.006173135,6.265732050,6.265731803,359.000002022,358.999987881,0.122133195,0.000120328,0.150000006,12.000000000,885,0.871062992,"laser_frame",true,7.529105435,1,FULL_REVOLUTION
1784821935.021138430,4,1016,1016,-3.124139309,3.141592741,0.006173135,6.265732050,6.265731803,359.000002022,358.999987881,0.133948490,0.000131969,0.150000006,12.000000000,874,0.860236220,"laser_frame",true,7.528694718,1,FULL_REVOLUTION
1784821935.146143675,5,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.124105014,0.000122030,0.150000006,12.000000000,882,0.866404715,"laser_frame",true,7.622910246,1,FULL_REVOLUTION
1784821935.279261589,6,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.131845236,0.000129641,0.150000006,12.000000000,889,0.873280943,"laser_frame",true,7.600019665,1,FULL_REVOLUTION
1784821935.414269686,7,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.134028390,0.000131788,0.150000006,12.000000000,884,0.868369352,"laser_frame",true,7.560276919,1,FULL_REVOLUTION
1784821935.540194273,8,1020,1020,-3.124139309,3.141592741,0.006148903,6.265732050,6.265731851,359.000002022,358.999990602,0.124935381,0.000122606,0.150000006,12.000000000,886,0.868627451,"laser_frame",true,7.639072336,1,FULL_REVOLUTION
1784821935.672447920,9,1020,1020,-3.124139309,3.141592741,0.006148903,6.265732050,6.265731851,359.000002022,358.999990602,0.131317466,0.000128869,0.150000006,12.000000000,890,0.872549020,"laser_frame",true,7.606599237,1,FULL_REVOLUTION
1784821935.795212507,10,1021,1021,-3.124139309,3.141592741,0.006142874,6.265732050,6.265731733,359.000002022,358.999983879,0.120738462,0.000118371,0.150000006,12.000000000,893,0.874632713,"laser_frame",true,7.728117565,1,FULL_REVOLUTION
1784821935.930290461,11,1021,1021,-3.124139309,3.141592741,0.006142874,6.265732050,6.265731733,359.000002022,358.999983879,0.133663386,0.000131043,0.150000006,12.000000000,888,0.869735553,"laser_frame",true,7.668124635,1,FULL_REVOLUTION
1784821936.065356970,12,1016,1016,-3.124139309,3.141592741,0.006173135,6.265732050,6.265731803,359.000002022,358.999987881,0.134137064,0.000132155,0.150000006,12.000000000,887,0.873031496,"laser_frame",true,7.615619281,1,FULL_REVOLUTION
1784821936.188127279,13,1014,1014,-3.124139309,3.141592741,0.006185323,6.265732050,6.265731727,359.000002022,358.999983532,0.121874236,0.000120310,0.150000006,12.000000000,885,0.872781065,"laser_frame",true,7.721941404,1,FULL_REVOLUTION
1784821936.323413849,14,1013,1013,-3.124139309,3.141592741,0.006191435,6.265732050,6.265732022,359.000002022,359.000000421,0.134295225,0.000132703,0.150000006,12.000000000,874,0.862783810,"laser_frame",true,7.654449956,1,FULL_REVOLUTION
1784821936.446204662,15,1012,1012,-3.124139309,3.141592741,0.006197559,6.265732050,6.265731862,359.000002022,358.999991243,0.121735297,0.000120411,0.150000006,12.000000000,882,0.871541502,"laser_frame",true,7.752699643,1,FULL_REVOLUTION
1784821936.581289530,16,1013,1013,-3.124139309,3.141592741,0.006191435,6.265732050,6.265732022,359.000002022,359.000000421,0.134051353,0.000132462,0.150000006,12.000000000,879,0.867719645,"laser_frame",true,7.683162876,1,FULL_REVOLUTION
1784821936.704079866,17,1013,1013,-3.124139309,3.141592741,0.006191435,6.265732050,6.265732022,359.000002022,359.000000421,0.121803530,0.000120359,0.150000006,12.000000000,876,0.864758144,"laser_frame",true,7.775511718,1,FULL_REVOLUTION
1784821936.839786053,18,1013,1013,-3.124139309,3.141592741,0.006191435,6.265732050,6.265732022,359.000002022,359.000000421,0.134814650,0.000133216,0.150000006,12.000000000,876,0.864758144,"laser_frame",true,7.693299726,1,FULL_REVOLUTION
1784821936.974290133,19,1015,1015,-3.124139309,3.141592741,0.006179223,6.265732050,6.265731957,359.000002022,358.999996685,0.133558184,0.000131714,0.150000006,12.000000000,882,0.868965517,"laser_frame",true,7.642126599,1,FULL_REVOLUTION
1784821937.099232912,20,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.123750255,0.000121682,0.150000006,12.000000000,887,0.871316306,"laser_frame",true,7.712184907,1,FULL_REVOLUTION
1784821937.233445883,21,1021,1021,-3.124139309,3.141592741,0.006142874,6.265732050,6.265731733,359.000002022,358.999983879,0.132234365,0.000129642,0.150000006,12.000000000,891,0.872673849,"laser_frame",true,7.659979017,1,FULL_REVOLUTION
1784821937.355315924,22,1022,1022,-3.124139309,3.141592741,0.006136858,6.265732050,6.265731920,359.000002022,358.999994604,0.120887876,0.000118401,0.150000006,12.000000000,884,0.864970646,"laser_frame",true,7.735199912,1,FULL_REVOLUTION
1784821937.493855238,23,1023,1023,-3.124139309,3.141592741,0.006130853,6.265732050,6.265731973,359.000002022,358.999997593,0.131028235,0.000128208,0.150000006,12.000000000,886,0.866080156,"laser_frame",true,7.657670852,1,FULL_REVOLUTION
1784821937.626397133,24,1024,1024,-3.124139309,3.141592741,0.006124860,6.265732050,6.265731925,359.000002022,358.999994844,0.131401882,0.000128448,0.150000006,12.000000000,881,0.860351562,"laser_frame",true,7.605946723,1,FULL_REVOLUTION
1784821937.751225233,25,1022,1022,-3.124139309,3.141592741,0.006136858,6.265732050,6.265731920,359.000002022,358.999994604,0.117912903,0.000115488,0.150000006,12.000000000,886,0.866927593,"laser_frame",true,7.720517329,1,FULL_REVOLUTION
1784821937.883301020,26,1022,1022,-3.124139309,3.141592741,0.006136858,6.265732050,6.265731920,359.000002022,358.999994604,0.130913943,0.000128221,0.150000006,12.000000000,884,0.864970646,"laser_frame",true,7.691858938,1,FULL_REVOLUTION
1784821938.018510818,27,1021,1021,-3.124139309,3.141592741,0.006142874,6.265732050,6.265731733,359.000002022,358.999983879,0.133275077,0.000130662,0.150000006,12.000000000,889,0.870714985,"laser_frame",true,7.635844661,1,FULL_REVOLUTION
1784821938.141125202,28,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.121662289,0.000119629,0.150000006,12.000000000,888,0.872298625,"laser_frame",true,7.739955918,1,FULL_REVOLUTION
1784821938.276454210,29,1015,1015,-3.124139309,3.141592741,0.006179223,6.265732050,6.265731957,359.000002022,358.999996685,0.134338811,0.000132484,0.150000006,12.000000000,879,0.866009852,"laser_frame",true,7.667674834,1,FULL_REVOLUTION
1784821938.399201870,30,1014,1014,-3.124139309,3.141592741,0.006185323,6.265732050,6.265731727,359.000002022,358.999983532,0.121558405,0.000119998,0.150000006,12.000000000,879,0.866863905,"laser_frame",true,7.765553387,1,FULL_REVOLUTION
1784821938.534167767,31,1014,1014,-3.124139309,3.141592741,0.006185323,6.265732050,6.265731727,359.000002022,358.999983532,0.134055182,0.000132335,0.150000006,12.000000000,886,0.873767258,"laser_frame",true,7.692248010,1,FULL_REVOLUTION
1784821938.669344187,32,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.132823810,0.000130475,0.150000006,12.000000000,881,0.864573111,"laser_frame",true,7.636348600,1,FULL_REVOLUTION
1784821938.792145252,33,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.121957712,0.000119801,0.150000006,12.000000000,876,0.859666340,"laser_frame",true,7.737007970,1,FULL_REVOLUTION
1784821938.927246094,34,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.134233892,0.000131860,0.150000006,12.000000000,888,0.871442591,"laser_frame",true,7.665199117,1,FULL_REVOLUTION
1784821939.053345203,35,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.125064552,0.000122974,0.150000006,12.000000000,883,0.867387033,"laser_frame",true,7.717741405,1,FULL_REVOLUTION
1784821939.185151577,36,1017,1017,-3.124139309,3.141592741,0.006167059,6.265732050,6.265731774,359.000002022,358.999986227,0.129902303,0.000127857,0.150000006,12.000000000,890,0.875122911,"laser_frame",true,7.696344124,1,FULL_REVOLUTION
1784821939.320242167,37,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.134209722,0.000131966,0.150000006,12.000000000,884,0.868369352,"laser_frame",true,7.638007365,1,FULL_REVOLUTION
1784821939.443117619,38,1017,1017,-3.124139309,3.141592741,0.006167059,6.265732050,6.265731774,359.000002022,358.999986227,0.122010261,0.000120089,0.150000006,12.000000000,874,0.859390364,"laser_frame",true,7.737299246,1,FULL_REVOLUTION
1784821939.578328133,39,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.134274647,0.000131900,0.150000006,12.000000000,895,0.878312071,"laser_frame",true,7.666835493,1,FULL_REVOLUTION
1784821939.701207876,40,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.121809646,0.000119656,0.150000006,12.000000000,893,0.876349362,"laser_frame",true,7.763003762,1,FULL_REVOLUTION
1784821939.836265564,41,1019,1019,-3.124139309,3.141592741,0.006154943,6.265732050,6.265731762,359.000002022,358.999985533,0.133968785,0.000131600,0.150000006,12.000000000,888,0.871442591,"laser_frame",true,7.692227594,1,FULL_REVOLUTION
1784821939.971417904,42,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.132957220,0.000130735,0.150000006,12.000000000,878,0.862475442,"laser_frame",true,7.633665929,1,FULL_REVOLUTION
1784821940.094118834,43,1015,1015,-3.124139309,3.141592741,0.006179223,6.265732050,6.265731957,359.000002022,358.999996685,0.121850900,0.000120169,0.150000006,12.000000000,881,0.867980296,"laser_frame",true,7.736030010,1,FULL_REVOLUTION
1784821940.229301214,44,1018,1018,-3.124139309,3.141592741,0.006160995,6.265732050,6.265731907,359.000002022,358.999993804,0.134226352,0.000131983,0.150000006,12.000000000,888,0.872298625,"laser_frame",true,7.669938919,1,FULL_REVOLUTION
1784821940.352727652,45,1015,1015,-3.124139309,3.141592741,0.006179223,6.265732050,6.265731957,359.000002022,358.999996685,0.122064218,0.000120379,0.150000006,12.000000000,879,0.866009852,"laser_frame",true,7.750739536,1,FULL_REVOLUTION
1784821940.487223148,46,1013,1013,-3.124139309,3.141592741,0.006191435,6.265732050,6.265732022,359.000002022,359.000000421,0.133199185,0.000131620,0.150000006,12.000000000,887,0.875616979,"laser_frame",true,7.691912247,1,FULL_REVOLUTION
1784821940.622366190,47,1011,1011,-3.124139309,3.141592741,0.006203695,6.265732050,6.265731682,359.000002022,358.999980944,0.134193391,0.000132865,0.150000006,12.000000000,881,0.871414441,"laser_frame",true,7.632587738,1,FULL_REVOLUTION
1784821940.745217085,48,1012,1012,-3.124139309,3.141592741,0.006197559,6.265732050,6.265731862,359.000002022,358.999991243,0.121872939,0.000120547,0.150000006,12.000000000,878,0.867588933,"laser_frame",true,7.734167874,1,FULL_REVOLUTION
