timestamp,raw_odom_age_sec,scan_age_sec,rf2o_rate_hz,scan_rate_hz,x,y,yaw_deg,delta_translation_m,delta_yaw_deg,translation_speed_mps,yaw_rate_degps,roll_deg,pitch_deg,valid,status_reason
1785679365.823348284,inf,inf,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,false,WAITING_FOR_SCAN
1785679366.822168112,inf,0.084793481,0.000000000,7.398383203,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,false,WAITING_FOR_ODOM
1785679367.822106123,0.052589296,0.116290519,8.416998687,3380.459134213,0.000363963,-0.000029867,-0.233982504,0.000163540,0.153233400,0.001211345,1.135004764,-0.656733119,0.767638130,false,WAITING_FOR_ODOM
1785679368.822169065,0.051681574,0.022066352,7.663270919,573.225942443,0.000582939,0.000028253,-0.025459904,0.000357842,0.158258778,0.002640626,1.167840636,-0.764849094,0.755806086,true,OK
1785679369.822140455,0.151397500,0.065264556,8.383538239,125.998209526,0.000470749,-0.000406812,-0.114828947,0.000150353,0.118694067,0.001113385,0.878944758,-0.720023470,0.745957638,true,OK
1785679370.821993113,0.053708074,0.119738185,8.325272008,32.278177315,-0.000005463,-0.000305981,0.000701552,0.000155881,0.076616680,0.001154584,0.567487370,-0.722866906,0.757703640,true,OK
1785679371.821997881,0.154261426,0.038855389,8.705421552,11.578399872,-0.000219319,-0.000291112,-0.074920403,0.000056468,0.139882314,0.000420771,1.042338537,-0.796599701,0.750270260,true,OK
1785679372.822019100,0.054353574,0.078398111,8.668472771,8.229897889,-0.000063214,-0.000082347,0.211796077,0.000222880,0.161925496,0.001681249,1.221449628,-0.645699380,0.759079103,true,OK
1785679373.822011948,0.045774463,0.120712648,8.658443858,7.515465831,-0.000660181,-0.000578419,0.185615735,0.000317679,0.144017660,0.002393890,1.085253039,-0.715989828,0.773042704,true,OK
1785679374.822255850,0.054065444,0.028378407,7.965593938,7.380149066,-0.000842170,-0.000832982,-0.068300936,0.000339894,0.314035316,0.002536376,2.343414994,-0.676915771,0.756240995,true,OK
1785679375.822063923,0.154448055,0.070622426,8.561219462,7.357269443,-0.000916793,-0.000650955,0.270510037,0.000325271,0.169020462,0.002422372,1.258736540,-0.782742554,0.749549230,true,OK
1785679376.822077036,0.049344852,0.092491444,8.501523875,7.164622672,0.000164022,-0.001376668,0.242869236,0.000214014,0.106531181,0.001442150,0.717869580,-0.738408156,0.754843140,true,OK
1785679377.822060823,0.052794111,0.008624797,7.912765565,7.322124911,0.000218867,-0.002056645,-0.087389237,0.000397130,0.125114538,0.002942386,0.926988491,-0.690803295,0.743526403,true,OK
1785679378.822050333,0.145575871,0.054879723,8.400905816,7.317653674,-0.000635422,-0.001967878,-0.217611703,0.000633992,0.222056360,0.004886250,1.711413855,-0.731485029,0.753395821,true,OK
1785679379.822029591,0.053712908,0.102196426,8.352151199,7.328882169,0.000093205,-0.001659851,0.239959085,0.000256735,0.106531181,0.001867261,0.774811669,-0.821280523,0.744255932,true,OK
1785679380.822057009,0.054249685,0.023907630,209.143445856,226.664283801,0.000319624,-0.002681176,-0.544385755,0.000427344,0.125114538,0.003160028,0.925169078,-0.725755510,0.748815890,true,OK
1785679381.822158098,0.153937592,0.065396148,50.580668712,53.302410931,-0.000274008,-0.002086206,-0.173964114,0.000264607,0.197823503,0.001959897,1.465242298,-1.110329125,-0.064974393,true,OK
1785679382.822066069,0.053757685,0.119113426,15.442220080,17.023848019,0.000083989,-0.001948183,-0.239705059,0.000095208,0.159490387,0.000705688,1.182151340,-1.034009837,-0.085091271,true,OK
1785679383.822060823,0.052372407,0.027163130,9.283806899,8.991630051,0.000503604,-0.002198885,-0.596640288,0.000165184,0.121946558,0.001222871,0.902779294,-1.019521015,-0.075869388,true,OK
1785679384.822068930,0.053243834,0.081187278,8.920216971,7.733301615,0.000710395,-0.002653218,-0.903608012,0.000454738,0.148037520,0.003369189,1.096822170,-1.098664643,-0.057507401,true,OK
1785679385.822076321,0.052104944,0.123282334,8.248611677,7.401869350,-0.000444265,-0.002253268,-0.661293356,0.000360412,0.128204252,0.002671669,0.950355572,-1.100299799,-0.080775116,true,OK
1785679386.822049856,0.148800537,0.042360778,8.407277151,7.413307627,0.000049233,-0.002306883,-0.666756413,0.000016843,0.209356731,0.000125582,1.560945310,-1.070839358,-0.065905748,true,OK
1785679387.822087049,0.054750204,0.082223092,8.625248901,7.351680381,0.000737181,-0.003006500,-1.371796207,0.000180849,0.125114538,0.001334259,0.923066140,-1.095026061,-0.061443965,true,OK
1785679388.822126150,0.053786797,0.125951371,8.232589700,7.349108209,0.001219291,-0.002818307,-1.314954772,0.000238051,0.094872788,0.001761090,0.701864475,-1.042383248,-0.094998023,true,OK
1785679389.822054386,0.049377000,0.031871518,7.704238471,7.337483821,0.001520187,-0.002531473,-1.422531206,0.000045423,0.154505069,0.000335917,1.142612432,-1.055933318,-0.088534742,true,OK
