timestamp,raw_odom_age_sec,scan_age_sec,rf2o_rate_hz,scan_rate_hz,x,y,yaw_deg,delta_translation_m,delta_yaw_deg,translation_speed_mps,yaw_rate_degps,roll_deg,pitch_deg,valid,status_reason
1784907725.372048616,inf,inf,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,false,WAITING_FOR_SCAN
1784907726.371811867,inf,inf,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.232917881,1.256000028,false,WAITING_FOR_SCAN
1784907727.371805191,0.072136120,0.017374242,5.748877510,7.616892418,0.000086805,-0.000070377,0.293304491,0.000375085,0.128204252,0.002777310,0.949286084,0.224269849,1.219125386,false,WAITING_FOR_ODOM
1784907728.371842623,0.170835739,0.080610362,8.134404808,7.531456362,0.000670282,-0.000560902,0.105183864,0.000294617,0.372203181,0.002397811,3.029263907,0.228013760,1.202116044,true,OK
1784907729.371742487,0.070791978,0.015449231,8.247200418,7.545028925,0.001141930,-0.000711291,0.433340803,0.000969044,0.218503234,0.007158961,1.614226788,0.221162237,1.188748082,true,OK
1784907730.371736765,0.157580352,0.066927384,8.556432966,7.414068274,0.000002210,-0.000028113,0.134990583,0.000587687,0.174712971,0.004353184,1.294153971,0.229575823,1.166678197,true,OK
1784907731.371806622,0.072553768,0.009912088,8.534882887,7.553639856,0.000413296,-0.001305343,0.298298205,0.000479245,0.353877837,0.003545341,2.617904999,0.224016100,1.143847364,true,OK
1784907732.371929646,0.167763514,0.064715653,8.641177741,7.420129474,0.001033084,-0.001515650,0.351918605,0.000233253,0.138476416,0.001741063,1.033627292,0.226732873,1.145394644,true,OK
1784907733.371738434,0.073428949,0.127769295,8.466745545,7.408637007,0.001019896,-0.001785728,0.516825960,0.000550495,0.039564681,0.004072133,0.292668794,0.223826672,1.137650766,true,OK
1784907734.373053551,0.164004475,0.063704380,8.562628223,7.455186019,0.000290851,-0.002190871,0.275755514,0.000418352,0.027976455,0.003093249,0.206854724,0.223361964,1.148822232,true,OK
1784907735.371826410,0.073239765,0.127802332,8.613837700,7.483185424,0.000335343,-0.001966094,-0.039629591,0.000623520,0.392669016,0.004609873,2.903122243,0.215361241,1.152452130,true,OK
1784907736.371820450,0.173642120,0.063672028,8.436698821,7.053640799,0.000625211,-0.001319042,0.535127642,0.000464157,0.027976455,0.003430773,0.206785156,0.218280256,1.162527785,true,OK
1784907737.371795654,0.048867127,0.126345801,7.972438270,7.402069426,0.001626596,-0.001263446,0.364841295,0.000717401,0.074018747,0.005315470,0.548430226,0.212307421,1.176387161,true,OK
1784907738.371809483,0.068056344,0.061720425,7.901851502,7.586010586,0.000159842,-0.001623411,0.326819406,0.000555220,0.123540700,0.004187345,0.931716325,0.220405741,1.189407738,true,OK
1784907739.371815920,0.072026475,0.115992976,8.708438441,7.448541473,0.000509499,-0.002265826,0.337216618,0.000545709,0.469389223,0.004044362,3.478738371,0.209233313,1.194542200,true,OK
1784907740.371771097,0.072048790,0.059763915,7.890572085,7.594770291,0.000656773,-0.002701276,0.541268459,0.000369882,0.094872788,0.002733956,0.701246039,0.219138724,1.199695549,true,OK
1784907741.371807814,0.070675148,0.124152516,8.471922572,7.515458061,0.001042769,-0.002901363,0.684389491,0.000269206,0.128204252,0.001987139,0.946336572,0.200525309,1.217813219,true,OK
1784907742.371812820,0.170665228,0.057855406,8.921661984,7.506229320,0.001259767,-0.003539753,0.393314669,0.000117999,0.266878623,0.000873648,1.975936415,0.209807143,1.225598827,true,OK
1784907743.371830702,0.072158771,0.122235080,8.460660351,7.485402743,0.001188877,-0.003416247,0.044659649,0.000384654,0.386136634,0.002802910,2.813712363,0.211040965,1.230681988,true,OK
1784907744.371904373,0.073003842,0.055868229,7.764576776,7.484387672,0.001038684,-0.003132434,0.254809588,0.000284135,0.113640914,0.002103509,0.841306027,0.218930778,1.231087821,true,OK
1784907745.371809244,0.073416674,0.121819897,8.694292086,7.493101197,0.000444565,-0.003281386,-0.221208363,0.000267166,0.134170395,0.001973012,0.990842785,0.227132751,1.241929862,true,OK
1784907746.371846437,0.066249463,0.051121805,7.817928269,7.516777303,0.001113728,-0.003681144,-0.504663618,0.000228125,0.326259167,0.001855486,2.653679704,0.216186724,1.246583252,true,OK
1784907747.371815443,0.067021404,0.106246185,8.599859826,7.427410517,0.001267944,-0.003140442,-0.365724283,0.000459807,0.320816066,0.003399773,2.372087161,0.216539325,1.251272894,true,OK
1784907748.371862173,0.072585900,0.038158581,7.959054473,7.446459782,0.001590889,-0.004005497,-0.098285839,0.001035458,0.348304590,0.007653406,2.574432242,0.225395577,1.251721833,true,OK
1784907749.372640371,0.069691765,0.106839850,8.633626399,7.465200865,0.000395000,-0.004431167,-0.482295175,0.000797341,0.397128516,0.005897012,2.937100305,0.219269250,1.256390269,true,OK
1784907750.371793985,0.073699211,0.037437010,7.979295615,7.455056778,0.000653665,-0.004562583,-0.383199317,0.001149690,0.182384247,0.008514080,1.350654707,0.221806400,1.245039396,true,OK
1784907751.371808529,0.071819201,0.104311176,8.734805359,7.463014553,-0.008656246,-0.006010369,-0.207788560,0.000809217,0.131221234,0.005996724,0.972418710,0.226128389,1.238570900,true,OK
1784907752.371775389,0.071800719,0.035529074,7.852556745,7.473001688,-0.008151953,-0.006456732,-0.590430298,0.001351540,0.055952910,0.010137437,0.419683607,0.233676247,1.211143826,true,OK
1784907753.371835470,0.073593952,0.102145944,6.419872482,6.150960483,-0.006950395,-0.006952859,-0.732473287,0.002023072,0.593143072,0.003744013,1.097704773,0.229110447,1.232163670,true,OK
1784907754.371795654,0.072657364,0.045878235,7.429507314,7.372926002,-0.001238555,-0.003959661,-0.473605134,0.000431336,0.131221234,0.003192142,0.971113876,0.242399549,1.245274337,true,OK
1784907755.371799707,0.072245791,0.112668641,8.583617804,7.518072480,-0.001485543,-0.003257167,-0.322535276,0.000217211,0.104678325,0.001610050,0.775913594,0.223821429,1.255300778,true,OK
1784907756.371804476,0.072840067,0.044097113,7.946257399,7.484284000,-0.001842552,-0.003427295,-0.423715418,0.000433177,0.108352360,0.003202349,0.801016876,0.222091306,1.250813622,true,OK
1784907757.371835470,0.072243385,0.122817452,8.700391749,7.577634770,-0.001524785,-0.004152648,-0.297961016,0.000304954,0.138476416,0.002256234,1.024533923,0.224734251,1.253830197,true,OK
1784907758.371757746,0.071504369,0.054465755,7.938669192,7.509951094,-0.000719877,-0.003971007,-0.262349202,0.000383782,0.164324520,0.002841129,1.216488996,0.231295274,1.244285413,true,OK
1784907759.371772766,0.072096830,0.133216280,8.616443446,7.622911716,0.000210664,-0.003128010,-0.360762476,0.000938801,0.113640914,0.007639664,0.924773324,0.225607832,1.242526096,true,OK
1784907760.371990204,0.170362088,0.064856101,8.836143772,7.515760166,-0.005610725,-0.006145343,-0.378324043,0.001228639,0.129721514,0.009083450,0.959044289,0.212541213,1.245151612,true,OK
