timestamp,mode,input_size,output_size,declared_span_rad,indexed_span_rad,angular_coverage_ratio,finite_return_ratio,accumulated_segments,revolution_duration_sec,input_rate_hz,output_rate_hz,valid,rejection_reason
1784907717.695103645,unselected,1046,720,6.265732050,6.265731945,0.000000000,0.000000000,0,0.000000000,7.541288951,0.000000000,false,CLASSIFYING_INPUT:none
1784907718.695137024,unselected,1038,720,6.265732050,6.265731607,0.000000000,0.000000000,0,0.000000000,7.522105034,0.000000000,false,CLASSIFYING_INPUT:none
1784907719.695087433,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.904166667,1,0.133768544,7.506878068,0.000000000,true,none
1784907720.695054531,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.909722222,1,0.121802501,7.610258552,7.582902051,true,none
1784907721.695052385,per_message_full_scan,1046,720,6.265732050,6.265731945,0.997222222,0.918055556,1,0.134098724,7.453648374,7.447903720,true,none
1784907722.695065498,per_message_full_scan,1040,720,6.265732050,6.265732009,0.998611111,0.911111111,1,0.134121314,7.456832075,7.455595058,true,none
1784907723.695719481,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.912500000,1,0.121716723,237.574725624,6.711819172,true,none
1784907724.695088387,per_message_full_scan,1041,720,6.265732050,6.265731715,0.997222222,0.915277778,1,0.133464634,46.114851677,7.382434154,true,none
1784907725.695029020,per_message_full_scan,1051,720,6.265732050,6.265731901,0.997222222,0.916666667,1,0.133446723,15.487523817,7.349386528,true,none
1784907726.695876360,per_message_full_scan,1052,720,6.265732050,6.265731888,0.997222222,0.908333333,1,0.136158094,9.127783000,7.435521268,true,none
1784907727.695508718,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.916666667,1,0.133895099,7.807612261,7.526363183,true,none
1784907728.695379972,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.902777778,1,0.133935466,7.517120662,7.470505972,true,none
1784907729.698015928,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.906944444,1,0.134246558,7.498191302,7.488610529,true,none
1784907730.695952654,per_message_full_scan,1043,720,6.265732050,6.265731754,0.997222222,0.909722222,1,0.133973882,7.534130556,7.534729981,true,none
1784907731.698034763,per_message_full_scan,1041,720,6.265732050,6.265731715,0.997222222,0.913888889,1,0.133871168,7.529784628,7.531027696,true,none
1784907732.696598291,per_message_full_scan,1047,720,6.265732050,6.265731885,0.997222222,0.909722222,1,0.120670751,7.574015300,7.574584344,true,none
1784907733.695421934,per_message_full_scan,1040,720,6.265732050,6.265732009,0.998611111,0.897222222,1,0.135460109,7.426724719,7.425165525,true,none
1784907734.695157290,per_message_full_scan,1049,720,6.265732050,6.265732020,0.998611111,0.909722222,1,0.127484247,7.475645521,7.485481813,true,none
1784907735.695181608,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.912500000,1,0.134339631,123.920009407,6.551592125,true,none
1784907736.698187590,per_message_full_scan,1046,720,6.265732050,6.265731945,0.997222222,0.908333333,1,0.134142384,31.887860550,7.177635686,true,none
1784907737.695615530,per_message_full_scan,1051,720,6.265732050,6.265731901,0.997222222,0.908333333,1,0.132419810,11.572113628,7.427726386,true,none
1784907738.698025465,per_message_full_scan,1047,720,6.265732050,6.265731885,0.997222222,0.915277778,1,0.131796300,8.372009112,7.504118546,true,none
1784907739.695716619,per_message_full_scan,1042,720,6.265732050,6.265731941,0.997222222,0.905555556,1,0.133927807,7.663583457,7.518715116,true,none
1784907740.695092678,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.901388889,1,0.133668229,7.546074142,7.515436259,true,none
1784907741.696126938,per_message_full_scan,1047,720,6.265732050,6.265731885,0.997222222,0.901388889,1,0.131759286,7.487526539,7.475693658,true,none
1784907742.695096731,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.905555556,1,0.134316608,7.451250053,7.450622385,true,none
1784907743.696479559,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.918055556,1,0.134041995,7.456875911,7.458114257,true,none
1784907744.697032928,per_message_full_scan,1046,720,6.265732050,6.265731945,0.997222222,0.911111111,1,0.135978341,7.434798016,7.435111241,true,none
1784907745.695616484,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.913888889,1,0.134095937,7.451846530,7.452327943,true,none
1784907746.695651293,per_message_full_scan,1043,720,6.265732050,6.265731754,0.997222222,0.912500000,1,0.133087382,7.495970753,7.495703119,true,none
1784907747.695216894,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.909722222,1,0.133684322,7.519887978,7.520370525,true,none
1784907748.695245981,per_message_full_scan,1047,720,6.265732050,6.265731885,0.997222222,0.922222222,1,0.132815391,7.523504345,7.500704428,true,none
1784907749.695814133,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.912500000,1,0.133373126,7.538448223,7.535862283,true,none
1784907750.695130825,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.906944444,1,0.131812975,7.552736964,7.553355336,true,none
1784907751.695091248,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.905555556,1,0.121242568,7.586731199,7.586648360,true,none
1784907752.696859598,per_message_full_scan,1042,720,6.265732050,6.265731941,0.997222222,0.912500000,1,0.121811248,7.585238156,7.586916353,true,none
1784907753.695462942,per_message_full_scan,1042,720,6.265732050,6.265731941,0.997222222,0.911111111,1,0.132153928,28.191919461,6.857712867,true,none
1784907754.695185661,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.908333333,1,0.134137332,11.851825331,7.377460057,true,none
1784907755.695116997,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.916666667,1,0.133302912,8.209976181,7.459296600,true,none
1784907756.695089102,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.915277778,1,0.134184346,7.727497876,7.570170968,true,none
1784907757.695084810,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.904166667,1,0.134059727,7.518449228,7.492593375,true,none
1784907758.695110798,per_message_full_scan,1037,720,6.265732050,6.265731810,0.997222222,0.905555556,1,0.121915236,7.621245469,7.615791113,true,none
1784907759.695100307,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.911111111,1,0.134097427,7.513184010,7.511847978,true,none
1784907760.695154428,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.916666667,1,0.121917643,7.620374144,7.620007082,true,none
1784907761.695224524,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.929166667,1,0.134087309,7.515812215,7.515968691,true,none
1784907762.695270300,per_message_full_scan,1046,720,6.265732050,6.265731945,0.997222222,0.912500000,1,0.133600369,7.491600047,7.492087999,true,none
1784907763.695361137,per_message_full_scan,1046,720,6.265732050,6.265731945,0.997222222,0.913888889,1,0.131143585,7.503033014,7.503753238,true,none
1784907764.695116520,per_message_full_scan,1042,720,6.265732050,6.265731941,0.997222222,0.925000000,1,0.132936612,7.504589273,7.504490640,true,none
1784907765.696080446,per_message_full_scan,1042,720,6.265732050,6.265731941,0.997222222,0.922222222,1,0.134204775,7.557504595,7.562722806,true,none
1784907766.695380688,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.913888889,1,0.134050041,7.559275662,7.559816840,true,none
1784907767.695490122,per_message_full_scan,1043,720,6.265732050,6.265731754,0.997222222,0.912500000,1,0.131250426,7.546804757,7.546751271,true,none
1784907768.695243120,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.916666667,1,0.121576697,7.586941344,7.585278262,true,none
1784907769.695125580,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.908333333,1,0.134277716,7.507413630,7.507501817,true,none
1784907770.696598053,per_message_full_scan,1047,720,6.265732050,6.265731885,0.997222222,0.922222222,1,0.133833796,7.484120542,7.484152567,true,none
1784907771.695136786,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.915277778,1,0.134187743,7.469638620,7.469809165,true,none
1784907772.695231915,per_message_full_scan,1043,720,6.265732050,6.265731754,0.997222222,0.909722222,1,0.128619596,7.494953411,7.495997194,true,none
1784907773.695992231,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.911111111,1,0.134705782,7.487110392,7.487075431,true,none
1784907774.695112228,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.919444444,1,0.132511765,7.500391032,7.500935572,true,none
1784907775.695655107,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.918055556,1,0.134356365,7.491000901,7.491250893,true,none
1784907776.698293924,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.904166667,1,0.133849114,7.520239593,7.520758141,true,none
1784907777.695128202,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.913888889,1,0.134343773,7.489424589,7.491550841,true,none
1784907778.695118666,per_message_full_scan,1038,720,6.265732050,6.265731607,0.997222222,0.920833333,1,0.133647919,7.476377637,7.476880138,true,none
1784907779.695178747,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.913888889,1,0.127886549,7.534290680,7.536052970,true,none
1784907780.695634842,per_message_full_scan,1037,720,6.265732050,6.265731810,0.997222222,0.911111111,1,0.133338228,7.529506804,7.530057338,true,none
1784907781.695084572,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.915277778,1,0.134361923,7.467151359,7.467431230,true,none
1784907782.695137739,per_message_full_scan,1044,720,6.265732050,6.265731669,0.997222222,0.911111111,1,0.129864052,7.473386941,7.476749039,true,none
1784907783.696419239,per_message_full_scan,1043,720,6.265732050,6.265731754,0.997222222,0.919444444,1,0.121979184,7.599733269,7.600185549,true,none
1784907784.695095062,per_message_full_scan,1039,720,6.265732050,6.265731823,0.997222222,0.929166667,1,0.121773921,7.590181916,7.591180070,true,none
1784907785.695748329,per_message_full_scan,1045,720,6.265732050,6.265731722,0.997222222,0.915277778,1,0.129824370,7.548370973,7.547974595,true,none
