timestamp,mavros_connected,px4_armed,px4_mode,alignment_complete,rf2o_valid,rf2o_age_sec,aligned_x,aligned_y,aligned_yaw_deg,px4_x,px4_y,px4_yaw_deg,position_difference_m,yaw_difference_deg,publishing_to_px4,rejection_reason
1784907733.892604,false,false,UNKNOWN,false,false,inf,nan,nan,nan,nan,nan,0.000000,nan,nan,false,mavros_disconnected
1784907734.892744,true,false,AUTO.LOITER,false,true,0.293284,nan,nan,nan,-0.411802,0.989360,29.759437,nan,nan,false,scan_stale
1784907735.892623,true,false,AUTO.LOITER,true,true,0.191926,-0.411472,0.990394,29.713707,-0.411306,0.990588,29.727731,0.000256,-0.014024,true,none
1784907736.893458,true,false,AUTO.LOITER,true,true,0.093079,-0.411583,0.990423,29.644464,-0.410708,0.991145,29.634313,0.001134,0.010150,true,none
1784907737.892898,true,false,AUTO.LOITER,true,true,0.189637,-0.411750,0.991264,29.728814,-0.410513,0.991335,29.606265,0.001239,0.122548,true,none
1784907738.892622,true,false,AUTO.LOITER,true,true,0.094908,-0.411931,0.991159,30.104220,-0.410112,0.991954,29.642925,0.001985,0.461294,true,none
1784907739.892614,true,false,AUTO.LOITER,true,true,0.190577,-0.411608,0.989699,29.852401,-0.410830,0.992145,29.698744,0.002566,0.153658,true,none
1784907740.892645,true,false,AUTO.LOITER,true,true,0.090136,-0.410692,0.989527,29.833550,-0.409678,0.991082,29.710205,0.001856,0.123344,true,none
1784907741.892636,true,false,AUTO.LOITER,true,true,0.188145,-0.410803,0.990075,29.737242,-0.409136,0.991158,29.713966,0.001988,0.023276,true,none
1784907742.893887,true,false,AUTO.LOITER,true,true,0.094874,-0.410168,0.989773,29.961966,-0.408785,0.992157,29.697080,0.002756,0.264885,true,none
1784907743.892622,true,false,AUTO.LOITER,true,true,0.092466,-0.411162,0.989377,29.391932,-0.408940,0.991323,29.687724,0.002953,-0.295792,true,none
1784907744.893878,true,false,AUTO.LOITER,true,true,0.095642,-0.410348,0.989124,29.092128,-0.408868,0.990728,29.649831,0.002182,-0.557704,true,none
1784907745.893894,true,false,AUTO.LOITER,true,true,0.187400,-0.410488,0.989610,29.082026,-0.407738,0.990174,29.583856,0.002808,-0.501830,true,none
1784907746.893110,true,false,AUTO.LOITER,true,true,0.088153,-0.410904,0.989563,28.775562,-0.408484,0.991076,29.520028,0.002854,-0.744467,true,none
1784907747.892648,true,false,AUTO.LOITER,true,true,0.189421,-0.410108,0.989081,28.836630,-0.408803,0.990971,29.455290,0.002297,-0.618660,true,none
1784907748.892607,true,false,AUTO.LOITER,true,true,0.091700,-0.409808,0.988823,29.017931,-0.407735,0.990419,29.404847,0.002616,-0.386916,true,none
1784907749.892603,true,false,AUTO.LOITER,true,true,0.179502,-0.409659,0.989011,29.299901,-0.407885,0.991326,29.370262,0.002917,-0.070361,true,none
1784907750.893913,true,false,AUTO.LOITER,true,true,0.093495,-0.416509,0.981353,29.081115,-0.408277,0.990354,29.330339,0.012197,-0.249224,true,none
1784907751.892617,true,false,AUTO.LOITER,true,true,0.193414,-0.416266,0.984775,28.720157,-0.408836,0.989718,29.288237,0.008924,-0.568080,true,none
1784907752.892621,true,false,AUTO.LOITER,true,true,0.168063,-0.418061,0.980228,29.198574,-0.410762,0.989258,29.249116,0.011612,-0.050541,true,none
1784907753.892638,true,false,AUTO.LOITER,true,true,0.186559,-0.415018,0.985132,28.536300,-0.413877,0.984517,35.276189,0.001296,-6.739889,true,none
1784907754.893176,true,false,AUTO.LOITER,true,true,0.095406,-0.413078,0.987267,28.917208,-0.410883,0.987092,28.853838,0.002202,0.063370,true,none
1784907755.892628,true,false,AUTO.LOITER,true,true,0.193971,-0.412582,0.988156,29.123182,-0.411237,0.988536,28.875163,0.001397,0.248020,true,none
1784907756.892616,true,false,AUTO.LOITER,true,true,0.092909,-0.411857,0.988525,29.270012,-0.411031,0.989205,28.897659,0.001070,0.372354,true,none
1784907757.892624,true,false,AUTO.LOITER,true,true,0.193070,-0.412769,0.987600,28.859098,-0.410528,0.989089,28.916735,0.002691,-0.057637,true,none
1784907758.893270,true,false,AUTO.LOITER,true,true,0.093329,-0.411612,0.987693,28.761433,-0.410874,0.988667,28.948670,0.001222,-0.187237,true,none
1784907759.893299,true,false,AUTO.LOITER,true,true,0.193473,-0.410890,0.988313,29.145113,-0.410556,0.988517,28.950493,0.000392,0.194620,true,none
1784907760.892957,true,false,AUTO.LOITER,true,true,0.092273,-0.412824,0.987484,29.443889,-0.410809,0.988114,28.947310,0.002111,0.496579,true,none
1784907761.892722,true,false,AUTO.LOITER,true,true,0.084514,-0.418908,0.979616,29.366370,-0.411227,0.987667,29.002480,0.011127,0.363890,true,none
1784907762.893331,true,false,AUTO.LOITER,true,true,0.085818,-0.418530,0.979693,29.710353,-0.411711,0.986350,29.057388,0.009529,0.652965,true,none
1784907763.892688,true,false,AUTO.LOITER,true,true,0.094273,-0.418838,0.980255,29.890184,-0.411998,0.985335,29.125417,0.008519,0.764767,true,none
1784907764.892618,true,false,AUTO.LOITER,true,true,0.086986,-0.411901,0.984580,29.683611,-0.412678,0.985599,29.177968,0.001282,0.505643,true,none
1784907765.892647,true,false,AUTO.LOITER,true,true,0.094053,-0.409158,0.983384,29.859723,-0.412017,0.985941,29.230961,0.003836,0.628762,true,none
1784907766.893014,true,false,AUTO.LOITER,true,true,0.090132,-0.406043,0.989239,26.904580,-0.410206,0.985357,29.224215,0.005693,-2.319635,true,none
1784907767.892693,true,false,AUTO.LOITER,true,true,0.085127,-0.405762,0.990741,26.901687,-0.409565,0.985600,29.024399,0.006395,-2.122712,true,none
1784907768.892866,true,false,AUTO.LOITER,true,true,0.095482,-0.406047,0.990444,26.877888,-0.408695,0.986109,28.840113,0.005080,-1.962225,true,none
1784907769.893464,true,false,AUTO.LOITER,true,true,0.089149,-0.404721,0.989510,26.775763,-0.408518,0.986916,28.704133,0.004598,-1.928369,true,none
1784907770.893934,true,false,AUTO.LOITER,true,true,0.095739,-0.405018,0.990307,26.705966,-0.403714,0.991179,26.815959,0.001569,-0.109993,true,none
1784907771.892653,true,false,AUTO.LOITER,true,true,0.091259,-0.405952,0.989573,26.707480,-0.403903,0.989683,26.610811,0.002052,0.096669,true,none
1784907772.892615,true,false,AUTO.LOITER,true,true,0.093102,-0.405965,0.989142,26.813647,-0.404306,0.990044,26.632076,0.001888,0.181571,true,none
1784907773.892638,true,false,AUTO.LOITER,true,true,0.191078,-0.405010,0.990394,26.754448,-0.404151,0.990403,26.683006,0.000858,0.071441,true,none
1784907774.892615,true,false,AUTO.LOITER,true,true,0.093366,-0.405627,0.990555,26.876421,-0.404453,0.989757,26.648208,0.001420,0.228214,true,none
1784907775.894871,true,false,AUTO.LOITER,true,true,0.194990,-0.405876,0.990855,26.838856,-0.403043,0.990365,26.649257,0.002875,0.189599,true,none
1784907776.894873,true,false,AUTO.LOITER,true,true,0.095910,-0.406696,0.990309,26.246254,-0.402071,0.990927,26.639213,0.004666,-0.392960,true,none
1784907777.892828,true,false,AUTO.LOITER,true,true,0.193561,-0.406165,0.990682,26.509429,-0.402939,0.991458,26.599539,0.003317,-0.090110,true,none
1784907778.892807,true,false,AUTO.LOITER,true,true,0.093406,-0.406272,0.990074,26.535750,-0.403041,0.991360,26.562843,0.003478,-0.027093,true,none
1784907779.892738,true,false,AUTO.LOITER,true,true,0.091099,-0.406338,0.991810,26.434526,-0.546764,0.920908,34.812572,0.157310,-8.378045,true,none
1784907780.892699,true,false,AUTO.LOITER,true,true,0.091806,-0.405922,0.992251,26.168690,-0.403151,0.992690,26.432088,0.002805,-0.263398,true,none
1784907781.892921,true,false,AUTO.LOITER,true,true,0.092229,-0.405453,0.992115,26.234461,-0.403252,0.993358,26.259591,0.002528,-0.025130,true,none
1784907782.892674,true,false,AUTO.LOITER,true,true,0.089643,-0.405448,0.992375,26.361967,-0.403002,0.992516,26.260847,0.002450,0.101120,true,none
1784907783.892690,true,false,AUTO.LOITER,true,true,0.089118,-0.406503,0.990656,26.155767,-0.403489,0.992948,26.275958,0.003786,-0.120191,true,none
1784907784.892722,true,false,AUTO.LOITER,true,true,0.092039,-0.406063,0.990852,26.099825,-0.404255,0.992608,26.249554,0.002520,-0.149729,true,none
1784907785.892713,true,false,AUTO.LOITER,true,true,0.091117,-0.406697,0.991913,26.639337,-0.403122,0.992362,26.229753,0.003603,0.409584,true,none
1784907786.892667,true,false,AUTO.LOITER,true,true,0.092394,-0.406759,0.991423,26.146625,-0.403722,0.992693,26.240486,0.003292,-0.093860,true,none
1784907787.892655,true,false,AUTO.LOITER,true,true,0.092758,-0.407669,0.991206,25.980748,-0.403551,0.991742,26.216651,0.004153,-0.235903,true,none
1784907788.892840,true,false,AUTO.LOITER,true,true,0.093068,-0.406645,0.991077,26.092324,-0.403954,0.991506,26.184589,0.002726,-0.092265,true,none
1784907789.892725,true,false,AUTO.LOITER,true,true,0.089939,-0.405895,0.991942,26.047330,-0.403897,0.992420,26.153293,0.002053,-0.105963,true,none
1784907790.892624,true,false,AUTO.LOITER,true,true,0.093150,-0.405905,0.992504,25.977458,-0.404295,0.992208,26.117972,0.001636,-0.140514,true,none
1784907791.892610,true,false,AUTO.LOITER,true,true,0.091296,-0.403967,0.994672,25.912539,-0.402704,0.992401,26.094426,0.002599,-0.181887,true,none
1784907792.892621,true,false,AUTO.LOITER,true,true,0.092702,-0.402153,0.996837,26.037613,-0.403068,0.992607,26.070978,0.004328,-0.033366,true,none
1784907793.892623,true,false,AUTO.LOITER,true,true,0.092594,-0.402750,0.996174,26.291906,-0.403689,0.992896,26.068531,0.003410,0.223375,true,none
1784907794.892612,true,false,AUTO.LOITER,true,true,0.091197,-0.401778,0.996914,25.962573,-0.403581,0.993852,26.057377,0.003553,-0.094803,true,none
1784907795.892617,true,false,AUTO.LOITER,true,true,0.092241,-0.400324,0.996592,26.348645,-0.403052,0.993828,26.047070,0.003883,0.301575,true,none
1784907796.892614,true,false,AUTO.LOITER,true,true,0.192257,-0.400470,0.998268,26.442536,-0.402540,0.994582,26.043255,0.004228,0.399281,true,none
1784907797.892615,true,false,AUTO.LOITER,true,true,0.027554,-0.400991,0.998113,26.479111,-0.401928,0.995550,26.061006,0.002729,0.418105,true,none
1784907798.892645,true,false,AUTO.LOITER,true,true,0.195158,-0.400097,0.997927,26.172796,-0.401860,0.995335,26.060572,0.003134,0.112224,true,none
1784907799.892615,true,false,AUTO.LOITER,true,true,0.095248,-0.399933,0.997377,26.526364,-0.400624,0.995525,26.083173,0.001976,0.443191,true,none
1784907800.894875,true,false,AUTO.LOITER,true,true,0.195633,-0.400879,0.996922,26.617885,-0.401046,0.995565,26.088093,0.001367,0.529791,true,none
1784907801.892617,true,false,AUTO.LOITER,true,true,0.094343,-0.401600,0.996309,26.702550,-0.400583,0.996011,26.120543,0.001060,0.582007,true,none
1784907802.892673,true,false,AUTO.LOITER,true,true,0.090731,-0.402112,0.993774,26.520495,-0.400732,0.995676,26.138484,0.002349,0.382011,true,none
1784907803.892668,true,false,AUTO.LOITER,true,true,0.091172,-0.401934,0.995977,26.760624,-0.400636,0.995889,26.173157,0.001302,0.587467,true,none
1784907804.892656,true,false,AUTO.LOITER,true,true,0.092528,-0.401565,0.995719,26.550545,-0.400731,0.995691,26.202627,0.000834,0.347917,true,none
1784907805.892626,true,false,AUTO.LOITER,true,true,0.092512,-0.400288,0.996608,27.027447,-0.399402,0.995246,26.230903,0.001625,0.796544,true,none
1784907806.892616,true,false,AUTO.LOITER,true,true,0.177595,-0.399366,0.998402,27.000203,-0.399651,0.996179,26.254385,0.002240,0.745818,true,none
1784907807.892636,true,false,AUTO.LOITER,true,true,0.075492,-0.399356,0.998066,27.055967,-0.400155,0.996284,26.283515,0.001953,0.772452,true,none
