stamp_sec,stamp_nsec,x,y,z
1784908338,541518382,0.479983,0.977322,0.813166
1784908339,641122937,0.480067,0.947238,0.811559
1784908340,345061382,0.476499,1.014045,0.822724
1784908341,837234323,0.486642,0.979155,0.821164
1784908342,342866913,0.489094,1.006804,0.833355
1784908342,641618016,0.508837,1.036598,0.838570
1784908344,339166644,0.501345,1.011702,0.859358
1784908344,540310553,0.483957,1.004539,0.891230
1784908344,843658928,0.454465,0.996258,0.898272
1784908346,840536224,0.438324,1.022009,0.887050
1784908347,241273706,0.442433,1.050497,0.870439
1784908347,538259503,0.465814,1.048992,0.851052
1784908348,538540364,0.449727,0.996559,0.856773
1784908351,634618745,0.418412,1.000431,0.859607
1784908354,30530598,0.401485,1.015445,0.889020
1784908354,332913460,0.425340,0.977247,0.899975
1784908373,309397319,0.401370,0.952796,0.900680
1784908373,409743174,0.411943,0.969352,0.869668
1784908373,510452714,0.437652,0.935945,0.867440
1784908373,610352660,0.458287,0.900424,0.942713
1784908373,711949074,0.431985,0.914128,0.877828
1784908373,809999452,0.520268,0.907351,0.909200
1784908374,10466522,0.494595,0.937858,0.906568
1784908374,209406432,0.462682,0.941044,0.907699
1784908374,608862233,0.590230,0.721152,0.909666
1784908376,204575800,0.568165,0.685743,0.894867
1784908376,305125299,0.541053,0.672858,0.872827
1784908376,506945978,0.550874,0.640612,0.876584
1784908376,604701810,0.563735,0.607877,0.871774
1784908376,709770741,0.526083,0.620438,0.887079
1784908376,807489775,0.421518,0.731980,0.884325
1784908377,604835928,0.413678,0.762501,0.891523
1784908378,801631897,0.431138,0.734468,0.886361
1784908378,900920230,0.450961,0.737228,0.922707
1784908379,16720,0.402109,0.781356,0.901722
1784908379,99852413,0.377895,0.806503,0.890680
1784908379,200964146,0.443213,0.807149,0.892540
1784908379,299513409,0.483985,0.813525,0.892099
1784908379,499302763,0.376823,0.935948,0.894338
1784908379,701448558,0.352474,1.000762,0.894876
1784908380,2737069,0.326927,0.967423,0.883510
1784908380,203199013,0.330815,0.945808,0.842366
1784908380,303993992,0.393207,0.913792,0.845702
1784908380,405275160,0.451553,0.894803,0.858237
1784908380,603422257,0.486926,0.883847,0.836591
1784908380,703154835,0.515619,0.919342,0.848514
1784908380,803616966,0.488667,0.931608,0.855613
1784908380,904002352,0.373884,0.705771,0.873135
1784908381,5483,0.319315,0.747684,0.879125
1784908381,101093162,0.268517,0.800118,0.893427
1784908381,199575926,0.230599,0.864258,0.894266
1784908381,301522552,0.276354,0.838859,0.891259
1784908382,706308930,0.289845,0.810782,0.894407
1784908383,201135597,0.275803,0.780614,0.870177
1784908383,302193001,0.290059,0.748547,0.867615
1784908383,400292604,0.318111,0.736527,0.873697
1784908383,501661854,0.347349,0.725735,0.866734
1784908383,603930942,0.353272,0.653174,0.875468
1784908383,700899642,0.321435,0.587434,0.873001
1784908383,799940047,0.315871,0.528102,0.880352
1784908383,897513052,0.316649,0.561021,0.873259
1784908384,96929647,0.330487,0.597705,0.890873
1784908384,196397721,0.350404,0.637207,0.870588
1784908384,297936852,0.340044,0.642128,0.839732
1784908384,401081666,0.350298,0.664810,0.857300
1784908384,499900730,0.352617,0.660035,0.949065
1784908384,598312608,0.364539,0.722917,0.874578
1784908384,706327642,0.325424,0.838817,0.880317
1784908385,703841656,0.298155,0.820761,0.890948
1784908385,800466272,0.286998,0.926863,0.891690
1784908385,901948198,0.282442,0.954346,0.829753
1784908386,367005,0.293441,0.890068,0.834103
1784908386,97909590,0.326020,0.949478,0.848453
1784908386,194578710,0.285166,0.755278,0.893932
1784908386,297704990,0.262864,0.677653,0.872548
1784908386,596826628,0.348089,0.893716,0.889446
1784908386,898640646,0.375540,0.920331,0.890140
1784908387,201287021,0.326681,0.902037,0.837529
1784908387,301538970,0.277907,0.813152,0.840465
1784908387,402659421,0.282153,0.742256,0.869658
1784908387,502521667,0.267641,0.809919,0.868145
1784908387,597839822,0.294845,0.873446,0.887609
1784908387,695979863,0.355977,0.931736,0.891105
1784908387,800234231,0.407243,0.949789,0.886462
1784908387,896809146,0.457544,0.938983,0.886141
1784908387,996859438,0.428515,0.794672,0.881138
1784908388,97854571,0.436427,0.749935,0.885793
1784908388,295650909,0.438466,0.789857,0.827270
1784908388,393721393,0.532678,0.838084,0.818511
1784908388,494020884,0.557501,0.831945,0.880310
1784908388,594950995,0.455205,0.817427,0.787154
1784908388,699856190,0.371354,0.717925,0.843508
1784908388,795997070,0.380472,0.660798,0.836881
1784908388,896815657,0.398724,0.607190,0.839566
1784908388,996805653,0.359170,0.765653,0.842406
1784908389,94844213,0.385190,0.810255,0.887785
1784908389,291998101,0.495587,1.020927,0.823996
1784908389,394931563,0.552007,1.084707,0.873969
1784908389,492957770,0.561662,1.090390,0.812633
1784908389,595164532,0.522847,1.026249,0.800419
1784908389,702373386,0.482659,0.702397,0.856783
1784908389,796115107,0.487454,0.659147,0.874299
1784908389,895148451,0.476720,0.703385,0.881679
1784908389,995254361,0.452253,0.797600,0.900662
1784908390,93857542,0.443408,0.852690,0.893349
1784908390,195365238,0.342729,0.836469,0.886238
1784908390,393367836,0.300345,0.835929,0.890760
1784908390,695606491,0.338176,0.910290,0.891415
1784908390,993184497,0.319109,0.850716,0.808376
1784908391,91690102,0.365777,0.867338,0.832080
1784908391,191301365,0.409227,0.876278,0.838545
1784908391,292121275,0.404483,0.835047,0.938552
1784908391,393176527,0.348066,0.848777,0.917693
1784908391,493096045,0.302760,0.900311,0.905233
1784908391,594971945,0.273209,0.912109,0.897969
1784908391,693228408,0.324688,0.919975,0.897199
1784908391,993583858,0.379869,0.994049,0.898387
1784908395,486449687,0.410237,0.964139,0.891337
1784908395,886443554,0.468120,0.975431,0.892067
1784908396,785431523,0.480911,1.002818,0.894414
