stamp_sec,stamp_nsec,x,y,z
1785074163,1344827,2.331344,0.289020,0.111086
1785074163,702353995,2.326606,0.255233,0.114355
1785074164,102362621,2.295831,0.260671,0.118924
1785074164,401386554,2.283491,0.288756,0.126169
1785074165,399595836,2.275623,0.270617,0.152887
1785074167,100569099,2.261618,0.242266,0.148265
1785074168,198646019,2.229511,0.252465,0.136284
1785074168,497660167,2.195820,0.268794,0.127384
1785074169,299681002,2.235286,0.275406,0.103854
1785074169,895778185,2.229278,0.231602,0.093271
1785074170,195384551,2.202301,0.215047,0.096709
1785074170,595918845,2.187447,0.257688,0.103984
1785074170,791855009,2.178910,0.300795,0.096984
1785074170,993788699,2.171916,0.351548,0.089123
1785074171,392796160,2.161416,0.350474,0.124473
1785074171,694830168,2.133528,0.315063,0.118033
1785074171,895815063,2.110217,0.288947,0.108893
1785074172,96978623,2.088703,0.263173,0.137007
1785074172,694830905,2.091356,0.316426,0.133516
1785074172,895900965,2.088130,0.335815,-0.497349
1785074173,294833218,2.059094,0.341428,0.164475
1785074173,496409739,2.028851,0.335105,0.165053
1785074173,890926795,1.993037,0.334329,0.160005
1785074174,88848488,1.974729,0.359848,0.163523
1785074174,590317569,1.984498,0.390149,0.156947
1785074175,691110641,1.957291,0.414480,0.168013
1785074175,992007032,1.937322,0.433465,0.190925
1785074176,193129384,1.907532,0.451996,0.166382
1785074176,495115531,1.855652,0.465112,0.161731
1785074176,794029090,1.816375,0.476455,0.156568
1785074177,93152631,1.789476,0.504660,0.383760
1785074177,392119225,1.773173,0.533753,0.387479
1785074177,691111802,1.766220,0.564771,0.381305
1785074178,390912171,1.760306,0.585428,0.356244
1785074179,189121707,1.748159,0.582158,0.420094
1785074179,591666051,1.742314,0.607328,0.395752
1785074180,186981033,1.683520,0.597541,0.402248
1785074180,485337401,1.658026,0.616260,0.408678
1785074180,988532129,1.638015,0.649031,0.412175
1785074181,284399389,1.618599,0.674030,0.399447
1785074182,983053812,1.606473,0.645702,0.408043
1785074183,783214452,1.570515,0.665909,0.399298
1785074185,79415224,1.541713,0.660518,0.381009
1785074185,479469447,1.525960,0.687768,0.381299
1785074186,678511984,1.512614,0.659659,0.378649
1785074186,879463824,1.515156,0.619551,0.372017
1785074187,278452489,1.507972,0.575598,0.382734
1785074187,678500078,1.468247,0.602850,0.392413
1785074188,78535074,1.445383,0.582492,0.404012
1785074188,477634106,1.473247,0.593244,0.392643
1785074188,876733694,1.481204,0.543347,0.419965
1785074188,977733834,1.474135,0.513555,0.425690
1785074189,379857508,1.480951,0.495980,0.449128
1785074189,776666264,1.448366,0.480033,0.480984
1785074190,75616116,1.420363,0.441815,0.531484
1785074190,274678436,1.420442,0.414119,0.570054
1785074190,472566684,1.419425,0.380974,0.608255
1785074190,671700671,1.415826,0.357614,0.648759
1785074190,970834632,1.391180,0.327365,0.713238
1785074191,171670486,1.374223,0.301261,0.739447
1785074191,475100752,1.346958,0.272171,0.790574
1785074191,776848022,1.326296,0.246458,0.809196
1785074191,973811456,1.307447,0.244277,0.833495
1785074192,375836271,1.230194,0.199165,0.835521
1785074192,475675689,1.199137,0.166422,0.833142
1785074192,576528049,1.154529,0.127036,0.831955
1785074192,675158302,1.116293,0.096166,0.835150
1785074192,774792054,1.078965,0.058542,0.833372
1785074192,872798197,1.026764,0.011441,0.833583
1785074192,974586000,0.995075,-0.015856,0.834225
1785074193,377033090,1.020645,0.039774,0.837039
1785074194,371126989,0.981835,0.044560,0.836905
1785074194,672129644,0.953171,0.023580,0.838287
1785074194,973868687,0.923502,0.001161,0.836857
1785074195,373835128,0.886425,-0.027537,0.835690
1785074195,673004969,0.860223,-0.049057,0.834819
1785074196,71151709,0.828399,-0.075611,0.834280
1785074196,469105041,0.800049,-0.099495,0.835559
1785074196,866124577,0.774123,-0.122493,0.835294
1785074197,269107102,0.751031,-0.143411,0.834976
1785074197,770944339,0.725000,-0.166741,0.835160
1785074198,266016105,0.702457,-0.186880,0.836282
1785074198,965125894,0.674379,-0.212356,0.834136
1785074199,767131736,0.645588,-0.237624,0.837103
1785074200,463131117,0.621581,-0.259791,0.838161
1785074201,466806386,0.595154,-0.280966,0.836062
1785074202,466282694,0.571153,-0.300344,0.837420
1785074203,559370290,0.547799,-0.320770,0.836374
1785074205,64477278,0.524288,-0.343203,0.835837
1785074206,761716790,0.500308,-0.363610,0.837129
1785074208,663516058,0.477522,-0.383895,0.836015
1785074211,262750792,0.452993,-0.402066,0.835476
1785074214,855972424,0.431180,-0.423129,0.836475
1785074219,852111287,0.407591,-0.441808,0.836807
1785074225,248472948,0.381822,-0.454546,0.818772
1785074225,650813152,0.374461,-0.478558,0.792796
1785074226,746607254,0.398696,-0.460727,0.805396
1785074227,349194863,0.407372,-0.448659,0.833017
1785074228,448432762,0.400800,-0.455458,0.869247
1785074229,548428117,0.400142,-0.466312,0.823543
1785074230,48965732,0.398957,-0.487453,0.800933
1785074233,340753321,0.415178,-0.507207,0.820907
1785074234,639858828,0.414730,-0.537282,0.813392
1785074235,39840721,0.401573,-0.534506,0.774323
1785074235,240797508,0.384499,-0.532807,0.748593
1785074236,740988083,0.361316,-0.532937,0.729145
1785074237,538254994,0.344101,-0.508016,0.736224
1785074238,235978083,0.343620,-0.476611,0.736968
1785074238,935250277,0.379087,-0.482543,0.728239
1785074239,835527472,0.411679,-0.473900,0.727062
1785074242,631278916,0.430014,-0.498709,0.726019
1785074244,727317225,0.460751,-0.487875,0.726782
1785074245,429467482,0.434344,-0.476644,0.744366
1785074245,929367372,0.428537,-0.440811,0.746619
1785074246,426383636,0.404756,-0.438875,0.775132
1785074246,725363840,0.369116,-0.442571,0.778643
1785074247,726035869,0.424185,-0.476363,0.725848
1785074248,125693291,0.449305,-0.458329,0.725580
1785074248,725532117,0.420342,-0.444112,0.745520
1785074249,25572464,0.395117,-0.453051,0.773929
1785074249,226564181,0.388740,-0.438522,0.802835
1785074250,226612994,0.393757,-0.449879,0.836076
1785074256,418881162,0.372884,-0.472936,0.838224
