stamp_sec,stamp_nsec,x,y,z
1785679776,675332901,-0.261222,0.516068,2.022003
1785679776,878183920,-0.287341,0.572861,2.080136
1785679777,76407401,-0.318344,0.593387,2.045010
1785679777,379477271,-0.324537,0.612403,2.019009
1785679777,479587401,-0.316893,0.622908,2.047770
1785679777,582266456,-0.308891,0.634224,2.075359
1785679777,784033715,-0.281529,0.656841,2.073638
1785679777,984673493,-0.244784,0.673099,2.049796
1785679778,84275178,-0.197606,0.673292,2.042022
1785679778,282429808,-0.200929,0.682730,2.082842
1785679778,387093585,-0.203980,0.706435,2.140631
1785679778,582472845,-0.196463,0.731357,2.176861
1785679778,785404159,-0.191885,0.735765,2.121918
1785679778,981487085,-0.219656,0.727887,2.134976
1785679779,479562826,-0.210289,0.747110,2.113487
1785679780,175370955,-0.216391,0.748648,2.184432
1785679780,275389547,-0.225337,0.760748,2.231671
1785679780,374473232,-0.230041,0.781710,2.293428
1785679780,574509492,-0.239534,0.810961,2.245073
1785679780,675417954,-0.242913,0.810500,2.201615
1785679780,776612658,-0.242411,0.802193,2.272249
1785679780,974411843,-0.243103,0.772758,2.264802
1785679781,173480676,-0.247546,0.760617,2.292054
1785679781,272134436,-0.249959,0.759054,2.323904
1785679782,170741194,-0.264355,0.701648,2.208945
1785679782,877923342,-0.269134,0.665280,2.229171
1785679783,75758823,-0.278227,0.655133,2.272490
1785679783,276630823,-0.293211,0.649231,2.311807
1785679783,575652490,-0.310990,0.623460,2.379361
1785679783,676511953,-0.317635,0.613311,2.232687
1785679783,975648730,-0.334169,0.611105,2.267237
1785679784,181161156,-0.319804,0.638484,2.290799
1785679784,377545637,-0.301835,0.666271,2.287088
1785679784,580062230,-0.281250,0.691757,2.301481
1785679784,877592137,-0.267337,0.719637,2.318615
1785679785,375719600,-0.256222,0.744736,2.336015
1785679786,563946321,-0.253403,0.751186,2.212152
1785679786,866255229,-0.258458,0.746242,2.165657
1785679787,66858451,-0.264424,0.744403,2.113708
1785679787,469316950,-0.273281,0.754422,2.154569
1785679787,669850469,-0.262571,0.754174,2.193899
1785679787,870904839,-0.261889,0.747654,2.121104
1785679788,172040524,-0.257011,0.750096,2.179561
1785679788,370827228,-0.229182,0.780335,2.176210
1785679788,669929116,-0.251848,0.801132,2.174927
1785679788,969046820,-0.288326,0.766990,2.105629
1785679789,70014746,-0.297757,0.743584,2.055621
1785679789,268210190,-0.263992,0.777579,2.058204
1785679789,570005708,-0.229617,0.757945,2.073725
1785679789,768494893,-0.197483,0.749739,2.087804
1785679789,868885968,-0.163506,0.729905,2.091083
1785679790,168015412,-0.159324,0.749466,2.139950
1785679790,268123856,-0.183532,0.760230,2.167515
1785679790,366508449,-0.199236,0.770474,2.193869
1785679790,470209393,-0.215252,0.770028,2.129959
1785679790,568750189,-0.229151,0.765110,2.084753
1785679790,665451152,-0.226727,0.761470,1.975204
1785679790,767142171,-0.240339,0.762638,1.907318
1785679791,267062744,-0.208308,0.759474,1.937456
1785679791,567126059,-0.185666,0.731179,1.958490
1785679791,665856059,-0.190730,0.751494,1.911026
1785679791,972415392,-0.188417,0.783516,1.922987
1785679792,367107855,-0.197063,0.816411,1.926502
1785679793,69416169,-0.216689,0.803884,1.997101
1785679793,368847595,-0.254720,0.781322,2.009364
1785679793,766675576,-0.267099,0.783762,1.912144
1785679794,69540391,-0.256457,0.818117,1.914582
1785679794,569178428,-0.249534,0.842686,1.951600
1785679794,966855816,-0.238895,0.858337,1.923390
1785679795,266250242,-0.223884,0.880995,1.940294
1785679798,165700370,-0.207179,0.899455,1.981363
1785679798,267992055,-0.211620,0.915924,2.024517
1785679798,463826018,-0.227738,0.933768,2.069306
1785679798,763798184,-0.261911,0.927258,2.079435
1785679799,60094944,-0.261769,0.881985,2.021797
1785679799,157705425,-0.257548,0.869783,1.983106
1785679799,356388888,-0.249627,0.857695,1.936334
1785679799,556904906,-0.242592,0.859360,1.967271
1785679799,653722054,-0.239976,0.864271,2.002914
1785679800,58146165,-0.226017,0.887130,2.021460
1785679801,356569664,-0.194668,0.864925,2.007649
1785679801,555451090,-0.188942,0.854788,1.979912
1785679801,854704701,-0.185143,0.856361,2.010593
1785679802,256427238,-0.187158,0.879213,2.031308
1785679802,959418386,-0.190466,0.873607,1.996822
1785679803,156860589,-0.183946,0.866764,1.955142
1785679805,352972662,-0.183168,0.848075,1.980376
1785679806,258688717,-0.184106,0.857635,2.010630
1785679806,558035254,-0.226420,0.868113,2.035659
1785679806,956803865,-0.248690,0.866836,2.001874
1785679807,451459679,-0.232570,0.855761,1.976791
1785679808,148824697,-0.207547,0.866401,2.020532
1785679808,751113253,-0.184805,0.865692,2.045895
1785679809,950703585,-0.149964,0.858806,2.030725
1785679810,249049659,-0.119487,0.834764,1.975627
1785679810,846343436,-0.115132,0.836972,2.021437
1785679811,444134844,-0.099976,0.837491,2.055328
1785679811,743897010,-0.087734,0.846595,2.089242
1785679812,45075880,-0.080345,0.852508,2.124773
1785679812,346497417,-0.071117,0.855893,2.165318
1785679812,750194380,-0.057075,0.862244,2.235092
1785679813,48583528,-0.059860,0.876177,2.287254
1785679813,246818546,-0.057629,0.883800,2.317973
1785679813,543497546,-0.046523,0.882735,2.359560
1785679813,942156879,-0.040413,0.892981,2.393053
1785679815,43376267,-0.036285,0.870924,2.370850
1785679815,441133045,-0.042087,0.835969,2.178380
1785679815,642188267,-0.052973,0.823179,2.129683
1785679815,843767619,-0.084636,0.818321,2.117821
1785679815,944002137,-0.094649,0.820673,2.149373
1785679816,45263748,-0.097485,0.829314,2.201213
1785679816,244202618,-0.100813,0.843274,2.155462
1785679816,740297137,-0.125294,0.851763,2.139584
1785679817,38302748,-0.144970,0.844411,2.183044
1785679817,136127192,-0.155320,0.839073,2.226300
1785679817,436549099,-0.167541,0.818184,2.169510
1785679817,634221136,-0.151452,0.813540,2.199710
1785679817,836043506,-0.133129,0.828102,2.219577
1785679818,338256636,-0.137103,0.823354,2.255195
1785679818,440024913,-0.143343,0.811440,2.186324
1785679818,641201691,-0.126774,0.789461,2.165066
1785679818,740731617,-0.135475,0.771589,2.033875
1785679818,840390969,-0.143519,0.755330,1.998799
1785679819,43457506,-0.119599,0.744034,2.072984
1785679819,142737728,-0.106026,0.744009,2.119594
1785679819,342344783,-0.100025,0.740533,2.034036
1785679819,637781302,-0.108813,0.724735,1.973965
1785679819,737722616,-0.116240,0.711265,1.941793
1785679820,36363079,-0.132434,0.681897,1.978151
1785679820,434476857,-0.150778,0.656335,2.064680
1785679820,632289338,-0.152288,0.611184,2.082479
1785679820,935803264,-0.144893,0.616332,2.049659
1785679821,34669486,-0.140370,0.606080,2.092327
1785679821,135747116,-0.140450,0.587289,2.169652
1785679821,236195782,-0.150803,0.575010,2.249292
1785679821,638894060,-0.142002,0.549621,2.274679
1785679822,140194170,-0.151231,0.550851,2.314137
1785679822,435336874,-0.150275,0.547706,2.359772
1785679822,630696818,-0.138158,0.540959,2.328474
1785679823,27404114,-0.096879,0.544929,2.315754
1785679823,230667577,-0.083463,0.542006,2.400424
1785679823,326294244,-0.080157,0.529936,2.348739
1785679823,427508855,-0.079317,0.514398,2.293136
1785679823,528524707,-0.069206,0.520011,2.433705
1785679824,32620318,-0.014842,0.513135,2.469486
1785679824,133687817,0.002263,0.519936,2.434879
1785679824,233680540,0.025788,0.522235,2.405766
1785679824,334896725,0.053710,0.520322,2.385543
1785679824,434148706,0.067949,0.507640,2.423893
1785679824,534842465,0.071294,0.494137,2.457470
1785679824,732623891,0.064285,0.468484,2.481436
1785679824,832793021,0.063545,0.439204,2.548475
1785679824,941434576,0.050198,0.421039,2.600681
1785679825,31148558,0.053305,0.418299,2.506451
1785679825,132211761,0.076572,0.427823,2.411640
1785679825,229797521,0.091338,0.431001,2.442560
1785679825,329656724,0.109067,0.436793,2.529950
1785679825,427779391,0.127400,0.441796,2.607643
1785679825,527543131,0.144280,0.441244,2.636506
1785679826,30910261,0.140936,0.410288,2.638734
1785679826,133772927,0.138860,0.386487,2.609970
1785679826,229673094,0.134498,0.370274,2.539040
1785679826,632792594,0.118394,0.331728,2.539197
1785679827,133646075,0.107733,0.300516,2.540227
1785679827,929065056,0.092272,0.271114,2.540762
1785679829,518707185,0.089420,0.238400,2.540554
1785679833,415732738,0.079317,0.202670,2.540475
1785679834,319093645,0.115375,0.196885,2.540562
1785679836,815595977,0.141233,0.180884,2.540301
1785679840,710379178,0.115309,0.160925,2.540929
1785679842,208370547,0.152537,0.169715,2.540776
1785679847,605591081,0.127172,0.193651,2.539536
1785679847,705836248,0.101071,0.209944,2.536302
1785679847,903314322,0.069547,0.224425,2.534768
1785679848,205350618,0.101067,0.188001,2.538956
1785679848,306022840,0.126818,0.156966,2.538943
1785679848,409880192,0.150058,0.126541,2.537947
1785679848,606906895,0.177920,0.081692,2.538926
1785679849,311903951,0.147628,0.126732,2.542161
1785679849,704835561,0.103322,0.155629,2.541346
1785679850,105541246,0.070867,0.167993,2.535535
1785679850,706584487,0.088047,0.187094,2.580162
1785679850,801076450,0.083853,0.185696,2.626159
1785679851,2942801,0.068091,0.181663,2.699530
1785679851,301148394,0.037199,0.166813,2.758192
1785679851,600054949,-0.023574,0.132476,2.775372
1785679851,802652875,-0.077614,0.096816,2.782454
1785679852,103155301,0.004670,-0.007973,2.782708
1785679852,202975264,0.104612,-0.010074,2.782510
1785679853,497756615,0.103915,0.042138,2.775194
1785679853,797075892,0.071398,0.170117,2.681901
1785679853,895456577,0.068969,0.196987,2.661969
1785679854,94916170,0.072238,0.196549,2.580191
1785679854,198477818,0.076465,0.207454,2.546114
1785679854,802107151,0.092287,0.225107,2.696204
1785679854,902092262,0.094088,0.236737,2.782805
1785679855,203996484,0.106853,0.274390,2.780499
1785679855,405695577,0.082685,0.322192,2.779762
1785679855,603054891,0.064218,0.360471,2.778990
1785679855,805532928,0.053473,0.401887,2.775166
1785679856,3156169,0.033466,0.448599,2.769332
1785679856,101512113,0.062545,0.471641,2.767577
1785679857,100350094,0.071074,0.411261,2.778775
1785679857,300083131,0.076245,0.362743,2.780324
1785679857,400265409,0.082048,0.329608,2.779815
1785679857,501417835,0.087500,0.294670,2.778140
1785679857,608668964,0.092460,0.263065,2.775259
1785679857,802254557,0.090340,0.225652,2.704222
1785679858,101321390,0.088835,0.211432,2.592003
1785679858,202102853,0.085781,0.205057,2.550160
1785679867,91988570,0.088641,0.167368,2.538596
1785679870,287838012,0.083010,0.219489,2.536503
1785679871,983961530,0.089664,0.177474,2.537653
1785679873,979958251,0.065616,0.196327,2.538249
1785679877,591413286,0.103775,0.154961,2.536352
1785679882,876362486,0.058407,0.199245,2.535885
